Input File: reformatted-data/train/hibachi-res_MLPClassifier_DecisionTreeClassifier-s92952_0.521.txt
Computation options used: -p 999 -r 1463472266 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X2                 X7                 X8                 780.445    0.001
X1                 X7                 X8                  20.265    0.635
X1                 X6                 X8                  16.840    0.959
X6                 X7                 X8                  15.248    0.994
X0                 X6                 X9                  14.960    0.998
X0                 X5                 X9                  14.918    0.998
X2                 X4                 X7                  14.526    0.998
X4                 X7                 X9                  14.258    0.999
X5                 X8                 X9                  13.544    1
X0                 X4                 X7                  13.472    1
X1                 X3                 X8                  12.905    1
X1                 X6                 X9                  12.693    1
X0                 X2                 X9                  12.437    1
X1                 X5                 X6                  12.089    1
X0                 X1                 X8                  12.086    1
X0                 X6                 X7                  11.763    1
X5                 X6                 X7                  11.395    1
X1                 X2                 X3                  11.347    1
X0                 X6                 X8                  10.970    1
X0                 X2                 X5                  10.922    1
X5                 X7                 X8                  10.752    1
X0                 X5                 X6                  10.398    1
X4                 X6                 X7                  10.293    1
X3                 X6                 X9                  10.274    1
X1                 X3                 X4                   9.969    1
X2                 X3                 X5                   9.901    1
X1                 X5                 X8                   9.633    1
X0                 X3                 X9                   9.569    1
X4                 X5                 X6                   9.501    1
X4                 X5                 X7                   9.252    1
X4                 X7                 X8                   9.208    1
X0                 X3                 X5                   9.177    1
X6                 X8                 X9                   9.122    1
X0                 X1                 X7                   8.77     1
X0                 X1                 X3                   8.549    1
X0                 X7                 X9                   8.320    1
X2                 X5                 X6                   8.189    1
X2                 X5                 X7                   8.079    1
X1                 X2                 X5                   8.057    1
X1                 X4                 X7                   8.015    1
X4                 X8                 X9                   7.951    1
X5                 X7                 X9                   7.913    1
X0                 X3                 X4                   7.895    1
X3                 X7                 X8                   7.826    1
X2                 X3                 X8                   7.808    1
X2                 X5                 X9                   7.804    1
X7                 X8                 X9                   7.698    1
X0                 X1                 X9                   7.603    1
X3                 X5                 X6                   7.565    1
X6                 X7                 X9                   6.975    1
X4                 X6                 X8                   6.925    1
X1                 X4                 X6                   6.800    1
X1                 X6                 X7                   6.633    1
X0                 X4                 X5                   6.546    1
X0                 X5                 X8                   6.541    1
X0                 X5                 X7                   6.518    1
X1                 X8                 X9                   6.432    1
X0                 X8                 X9                   6.246    1
X2                 X3                 X9                   6.213    1
X1                 X3                 X6                   6.114    1
X0                 X2                 X3                   6.101    1
X0                 X7                 X8                   6.019    1
X0                 X1                 X6                   5.874    1
X2                 X7                 X9                   5.618    1
X1                 X3                 X7                   5.535    1
X2                 X6                 X7                   5.214    1
X0                 X3                 X7                   5.187    1
X3                 X4                 X6                   5.080    1
X3                 X6                 X8                   5.016    1
X0                 X4                 X6                   4.952    1
X2                 X5                 X8                   4.892    1
X0                 X1                 X2                   4.843    1
X3                 X4                 X7                   4.793    1
X2                 X6                 X9                   4.692    1
X0                 X2                 X7                   4.638    1
X1                 X5                 X9                   4.619    1
X0                 X4                 X8                   4.588    1
X3                 X6                 X7                   4.501    1
X1                 X2                 X9                   4.403    1
X0                 X2                 X8                   4.102    1
X5                 X6                 X8                   4.040    1
X3                 X5                 X8                   3.862    1
X1                 X2                 X8                   3.842    1
X2                 X3                 X4                   3.688    1
X3                 X5                 X9                   3.649    1
X3                 X4                 X8                   3.612    1
X3                 X4                 X5                   3.601    1
X4                 X6                 X9                   3.595    1
X1                 X4                 X5                   3.503    1
X0                 X4                 X9                   3.471    1
X0                 X1                 X4                   3.454    1
X1                 X3                 X5                   3.452    1
X0                 X2                 X4                   3.441    1
X2                 X4                 X8                   3.316    1
X2                 X4                 X5                   3.262    1
X1                 X4                 X8                   3.213    1
X3                 X5                 X7                   3.175    1
X0                 X1                 X5                   3.094    1
X2                 X6                 X8                   2.994    1
X2                 X3                 X6                   2.961    1
X0                 X3                 X8                   2.935    1
X2                 X4                 X9                   2.924    1
X1                 X2                 X6                   2.880    1
X1                 X4                 X9                   2.748    1
X2                 X8                 X9                   0        1
X1                 X2                 X4                   0        1
X1                 X3                 X9                   0        1
X3                 X4                 X9                   0        1
X1                 X5                 X7                   0        1
X5                 X6                 X9                   0        1
X1                 X2                 X7                   0        1
X0                 X2                 X6                   0        1
X2                 X3                 X7                   0        1
X1                 X7                 X9                   0        1
X2                 X4                 X6                   0        1
X0                 X3                 X6                   0        1
X4                 X5                 X9                   0        1
X4                 X5                 X8                   0        1
X3                 X8                 X9                   0        1
X3                 X7                 X9                   0        1
