Input File: reformated-data/hibachi-res_BernoulliNB_RandomForestClassifier-s97378_0.049.txt
Computation options used: -p 999 -r 713734475 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X1                 X4                 32.973     0.007
X0                 X6                 X8                 21.056     0.653
X1                 X2                 X5                 20.838     0.666
X1                 X5                 X6                 20.592     0.685
X1                 X6                 X9                 20.227     0.719
X0                 X1                 X6                 16.090     0.987
X0                 X1                 X8                 16.027     0.989
X1                 X3                 X6                 15.723     0.991
X5                 X8                 X9                 14.565     0.998
X6                 X8                 X9                 14.293     0.998
X1                 X4                 X6                 13.536     0.999
X1                 X3                 X8                 13.044     0.999
X2                 X5                 X9                 12.879     0.999
X1                 X6                 X8                 12.857     1
X0                 X1                 X5                 12.410     1
X2                 X4                 X8                 12.309     1
X0                 X2                 X5                 11.878     1
X0                 X5                 X7                 11.815     1
X6                 X7                 X8                 11.524     1
X0                 X2                 X8                 11.475     1
X2                 X3                 X6                 11.472     1
X0                 X3                 X9                 11.211     1
X2                 X5                 X8                 10.904     1
X0                 X8                 X9                 10.808     1
X3                 X4                 X7                 10.656     1
X5                 X6                 X8                  9.925     1
X1                 X2                 X3                  9.821     1
X0                 X2                 X3                  9.774     1
X3                 X8                 X9                  9.729     1
X4                 X7                 X9                  9.490     1
X2                 X4                 X5                  8.836     1
X4                 X6                 X8                  8.753     1
X1                 X3                 X4                  8.450     1
X3                 X6                 X8                  8.380     1
X2                 X3                 X7                  7.954     1
X1                 X6                 X7                  7.901     1
X2                 X8                 X9                  7.844     1
X0                 X3                 X5                  7.801     1
X2                 X3                 X4                  7.675     1
X0                 X7                 X8                  7.654     1
X0                 X1                 X9                  7.586     1
X1                 X8                 X9                  7.385     1
X1                 X2                 X6                  7.377     1
X2                 X7                 X8                  7.370     1
X2                 X6                 X8                  7.233     1
X4                 X6                 X9                  7.202     1
X2                 X3                 X5                  7.180     1
X2                 X7                 X9                  7.167     1
X0                 X3                 X4                  7.160     1
X3                 X4                 X9                  7.062     1
X0                 X6                 X9                  6.928     1
X4                 X6                 X7                  6.895     1
X3                 X7                 X8                  6.787     1
X3                 X5                 X7                  6.558     1
X0                 X3                 X6                  6.358     1
X0                 X3                 X8                  6.328     1
X2                 X3                 X8                  6.314     1
X0                 X5                 X8                  6.073     1
X1                 X2                 X8                  5.984     1
X0                 X1                 X2                  5.959     1
X3                 X5                 X8                  5.882     1
X4                 X8                 X9                  5.766     1
X0                 X4                 X5                  5.686     1
X6                 X7                 X9                  5.569     1
X0                 X5                 X9                  5.529     1
X0                 X7                 X9                  5.432     1
X5                 X6                 X7                  5.378     1
X1                 X2                 X4                  5.377     1
X4                 X7                 X8                  5.358     1
X7                 X8                 X9                  5.266     1
X2                 X5                 X7                  5.252     1
X3                 X5                 X9                  4.853     1
X5                 X6                 X9                  4.834     1
X0                 X4                 X8                  4.766     1
X2                 X5                 X6                  4.621     1
X3                 X4                 X6                  4.558     1
X0                 X2                 X6                  4.48      1
X0                 X1                 X3                  4.371     1
X1                 X5                 X7                  4.352     1
X3                 X4                 X8                  4.316     1
X0                 X6                 X7                  4.223     1
X3                 X7                 X9                  4.188     1
X0                 X1                 X7                  4.160     1
X2                 X6                 X7                  4.153     1
X1                 X5                 X8                  4.149     1
X1                 X3                 X5                  4.111     1
X3                 X6                 X9                  4.062     1
X0                 X2                 X9                  4.015     1
X1                 X4                 X7                  3.897     1
X0                 X4                 X9                  3.872     1
X1                 X4                 X8                  3.674     1
X0                 X4                 X7                  3.633     1
X2                 X4                 X6                  3.581     1
X1                 X7                 X8                  3.475     1
X4                 X5                 X7                  3.438     1
X1                 X4                 X5                  3.416     1
X5                 X7                 X8                  3.400     1
X0                 X5                 X6                  3.398     1
X2                 X4                 X9                  3.337     1
X5                 X7                 X9                  3.267     1
X1                 X5                 X9                  3.183     1
X0                 X3                 X7                  3.113     1
X1                 X7                 X9                  3.023     1
X2                 X3                 X9                  3.019     1
X0                 X4                 X6                  2.990     1
X3                 X6                 X7                  2.945     1
X1                 X3                 X9                  2.854     1
X2                 X6                 X9                  2.853     1
X1                 X2                 X7                  2.759     1
X3                 X5                 X6                  0         1
X3                 X4                 X5                  0         1
X1                 X4                 X9                  0         1
X0                 X2                 X4                  0         1
X1                 X3                 X7                  0         1
X1                 X2                 X9                  0         1
X0                 X2                 X7                  0         1
X2                 X4                 X7                  0         1
X4                 X5                 X9                  0         1
X4                 X5                 X8                  0         1
X4                 X5                 X6                  0         1
