Input File: reformatted-data/train/hibachi-res_DecisionTreeClassifier_MLPClassifier-s34240_0.341.txt
Computation options used: -p 999 -r 1318411049 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X2                 X3                 X6                 47.724     0.001
X2                 X3                 X8                 43.728     0.001
X1                 X3                 X8                 23.191     0.169
X1                 X2                 X3                 22.667     0.213
X1                 X7                 X9                 22.316     0.239
X2                 X3                 X7                 22.299     0.24
X0                 X2                 X3                 22.220     0.243
X2                 X6                 X8                 19.047     0.555
X3                 X6                 X8                 19.045     0.555
X1                 X2                 X9                 18.832     0.573
X2                 X5                 X8                 17.451     0.733
X1                 X2                 X8                 17.050     0.782
X0                 X1                 X3                 17.015     0.782
X0                 X5                 X9                 15.908     0.884
X0                 X3                 X7                 15.683     0.901
X1                 X3                 X9                 15.679     0.901
X0                 X3                 X9                 15.356     0.922
X4                 X6                 X7                 14.962     0.951
X0                 X4                 X9                 14.641     0.96
X1                 X2                 X7                 14.431     0.966
X0                 X3                 X6                 14.340     0.969
X5                 X7                 X8                 14.073     0.975
X2                 X3                 X4                 14.021     0.975
X3                 X4                 X7                 13.839     0.978
X1                 X3                 X7                 13.760     0.981
X1                 X4                 X9                 13.624     0.982
X1                 X6                 X8                 13.268     0.988
X3                 X7                 X8                 12.963     0.993
X1                 X2                 X6                 12.854     0.996
X0                 X5                 X8                 12.848     0.996
X0                 X4                 X6                 12.659     0.997
X0                 X4                 X8                 12.653     0.997
X3                 X5                 X8                 12.355     0.999
X1                 X8                 X9                 12.309     0.999
X2                 X3                 X9                 11.717     1
X1                 X6                 X9                 11.582     1
X1                 X3                 X6                 11.547     1
X0                 X1                 X9                 11.514     1
X6                 X7                 X9                 10.834     1
X0                 X2                 X5                 10.808     1
X1                 X2                 X4                 10.571     1
X2                 X3                 X5                 10.470     1
X3                 X6                 X9                 10.002     1
X2                 X6                 X7                  9.627     1
X0                 X3                 X8                  9.588     1
X1                 X2                 X5                  9.316     1
X1                 X4                 X8                  9.238     1
X1                 X5                 X8                  9.208     1
X6                 X8                 X9                  8.764     1
X1                 X5                 X9                  8.731     1
X0                 X6                 X7                  8.692     1
X0                 X1                 X4                  8.533     1
X3                 X8                 X9                  8.464     1
X1                 X3                 X4                  8.299     1
X5                 X6                 X7                  8.153     1
X4                 X6                 X8                  7.878     1
X2                 X7                 X9                  7.682     1
X4                 X6                 X9                  7.518     1
X0                 X5                 X6                  7.507     1
X0                 X6                 X8                  7.330     1
X0                 X2                 X4                  7.278     1
X2                 X4                 X5                  7.010     1
X2                 X5                 X9                  6.895     1
X3                 X5                 X7                  6.878     1
X3                 X5                 X6                  6.773     1
X3                 X4                 X5                  6.733     1
X2                 X4                 X7                  6.709     1
X2                 X5                 X7                  6.674     1
X3                 X4                 X9                  6.641     1
X2                 X5                 X6                  6.596     1
X1                 X4                 X5                  6.576     1
X4                 X5                 X8                  6.546     1
X0                 X1                 X6                  6.432     1
X4                 X5                 X7                  6.293     1
X2                 X6                 X9                  5.965     1
X4                 X7                 X9                  5.875     1
X2                 X4                 X9                  5.648     1
X2                 X4                 X6                  5.631     1
X0                 X4                 X5                  5.596     1
X0                 X2                 X9                  5.330     1
X0                 X2                 X8                  5.022     1
X4                 X5                 X6                  5.004     1
X0                 X6                 X9                  4.831     1
X4                 X5                 X9                  4.723     1
X0                 X3                 X5                  4.651     1
X2                 X8                 X9                  4.553     1
X5                 X6                 X8                  4.250     1
X7                 X8                 X9                  4.024     1
X1                 X5                 X6                  3.997     1
X3                 X4                 X8                  3.963     1
X4                 X7                 X8                  3.957     1
X5                 X7                 X9                  3.913     1
X0                 X1                 X5                  3.882     1
X3                 X4                 X6                  3.865     1
X0                 X4                 X7                  3.826     1
X3                 X7                 X9                  3.823     1
X0                 X5                 X7                  3.783     1
X0                 X1                 X2                  3.641     1
X0                 X2                 X7                  3.521     1
X0                 X1                 X7                  3.506     1
X1                 X6                 X7                  3.346     1
X2                 X4                 X8                  3.264     1
X0                 X2                 X6                  3.235     1
X0                 X3                 X4                  3.192     1
X4                 X8                 X9                  3.069     1
X5                 X6                 X9                  3.047     1
X0                 X7                 X8                  2.827     1
X1                 X4                 X6                  2.806     1
X6                 X7                 X8                  2.749     1
X2                 X7                 X8                  2.730     1
X3                 X5                 X9                  0         1
X3                 X6                 X7                  0         1
X0                 X7                 X9                  0         1
X0                 X1                 X8                  0         1
X1                 X7                 X8                  0         1
X5                 X8                 X9                  0         1
X0                 X8                 X9                  0         1
X1                 X3                 X5                  0         1
X1                 X4                 X7                  0         1
X1                 X5                 X7                  0         1
