Input File: reformatted-data/train/hibachi-res_KNeighborsClassifier_GaussianNB-s13783_0.464.txt
Computation options used: -p 999 -r 1340159307 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X8                 X9                 468.894    0.001
X0                 X1                 X9                 468.89     0.001
X0                 X2                 X9                 468.878    0.001
X0                 X7                 X9                 468.558    0.001
X0                 X5                 X9                 439.922    0.001
X0                 X6                 X9                 439.262    0.001
X0                 X4                 X9                 438.544    0.001
X0                 X3                 X9                 415.264    0.001
X0                 X3                 X8                  15.316    0.93
X0                 X2                 X3                  14.051    0.977
X3                 X4                 X5                  13.358    0.99
X0                 X1                 X8                  12.810    0.996
X0                 X1                 X4                  12.267    0.999
X0                 X3                 X6                  12.179    0.999
X0                 X1                 X3                  12.082    1
X0                 X2                 X8                  11.491    1
X3                 X5                 X7                  11.124    1
X0                 X7                 X8                  10.350    1
X0                 X3                 X7                  10.289    1
X2                 X3                 X9                   9.808    1
X1                 X4                 X8                   9.807    1
X1                 X3                 X9                   9.631    1
X4                 X7                 X8                   9.487    1
X0                 X3                 X5                   9.335    1
X0                 X3                 X4                   9.302    1
X3                 X8                 X9                   8.954    1
X3                 X7                 X8                   8.894    1
X6                 X7                 X8                   8.789    1
X3                 X7                 X9                   8.464    1
X5                 X7                 X8                   8.034    1
X3                 X5                 X8                   7.510    1
X2                 X3                 X5                   7.501    1
X0                 X6                 X8                   7.433    1
X0                 X4                 X7                   7.266    1
X3                 X4                 X7                   7.212    1
X4                 X8                 X9                   7.211    1
X2                 X5                 X7                   7.086    1
X1                 X3                 X5                   7.055    1
X1                 X5                 X8                   7.030    1
X3                 X6                 X7                   7.008    1
X0                 X1                 X7                   6.852    1
X1                 X2                 X3                   6.720    1
X0                 X2                 X7                   6.624    1
X3                 X4                 X8                   6.455    1
X3                 X6                 X8                   6.389    1
X1                 X6                 X8                   6.385    1
X4                 X6                 X7                   6.335    1
X2                 X6                 X7                   6.177    1
X1                 X2                 X9                   6.156    1
X1                 X3                 X4                   6.086    1
X1                 X2                 X7                   6.076    1
X0                 X1                 X6                   5.995    1
X0                 X2                 X5                   5.880    1
X0                 X6                 X7                   5.849    1
X2                 X7                 X9                   5.59     1
X0                 X5                 X8                   5.55     1
X3                 X5                 X6                   5.538    1
X1                 X4                 X6                   5.457    1
X0                 X4                 X8                   5.439    1
X2                 X6                 X9                   5.313    1
X0                 X4                 X5                   5.191    1
X4                 X5                 X6                   5.152    1
X1                 X7                 X9                   5.041    1
X6                 X8                 X9                   5.034    1
X1                 X4                 X5                   5.033    1
X2                 X8                 X9                   4.795    1
X0                 X2                 X4                   4.574    1
X3                 X5                 X9                   4.383    1
X1                 X3                 X8                   4.332    1
X4                 X5                 X8                   4.303    1
X1                 X3                 X6                   4.266    1
X1                 X2                 X8                   4.245    1
X1                 X4                 X9                   4.158    1
X0                 X2                 X6                   4.148    1
X4                 X5                 X7                   4.138    1
X7                 X8                 X9                   4.088    1
X0                 X1                 X2                   4.062    1
X3                 X4                 X6                   4.055    1
X2                 X4                 X9                   3.853    1
X5                 X7                 X9                   3.843    1
X2                 X3                 X8                   3.806    1
X3                 X4                 X9                   3.799    1
X1                 X6                 X7                   3.795    1
X5                 X8                 X9                   3.723    1
X1                 X6                 X9                   3.604    1
X2                 X7                 X8                   3.534    1
X1                 X5                 X7                   3.513    1
X1                 X3                 X7                   3.432    1
X4                 X5                 X9                   3.307    1
X6                 X7                 X9                   3.306    1
X0                 X5                 X7                   3.299    1
X1                 X5                 X9                   3.247    1
X1                 X7                 X8                   3.054    1
X0                 X4                 X6                   2.976    1
X3                 X6                 X9                   2.933    1
X1                 X2                 X5                   2.896    1
X2                 X4                 X8                   2.851    1
X1                 X2                 X4                   0        1
X4                 X7                 X9                   0        1
X5                 X6                 X7                   0        1
X5                 X6                 X8                   0        1
X5                 X6                 X9                   0        1
X0                 X5                 X6                   0        1
X2                 X5                 X9                   0        1
X2                 X5                 X8                   0        1
X0                 X1                 X5                   0        1
X2                 X5                 X6                   0        1
X4                 X6                 X9                   0        1
X4                 X6                 X8                   0        1
X1                 X2                 X6                   0        1
X1                 X4                 X7                   0        1
X1                 X5                 X6                   0        1
X2                 X6                 X8                   0        1
X2                 X4                 X7                   0        1
X1                 X8                 X9                   0        1
X2                 X3                 X4                   0        1
X2                 X3                 X6                   0        1
X2                 X4                 X6                   0        1
X2                 X3                 X7                   0        1
X2                 X4                 X5                   0        1
