Input File: reformatted-data/train/hibachi-res_XGBClassifier_DecisionTreeClassifier-s33039_0.473.txt
Computation options used: -p 999 -r 1363168090 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X4                 X5                 484.297    0.001
X0                 X4                 X9                 484.152    0.001
X0                 X4                 X8                 484.151    0.001
X0                 X3                 X4                 484.138    0.001
X0                 X1                 X4                 483.755    0.001
X0                 X4                 X7                 461.605    0.001
X0                 X4                 X6                 460.019    0.001
X0                 X2                 X4                 454.469    0.001
X2                 X4                 X7                  21.684    0.247
X0                 X2                 X7                  17.295    0.778
X0                 X5                 X7                  16.660    0.843
X1                 X4                 X6                  16.297    0.871
X4                 X6                 X9                  15.084    0.943
X3                 X7                 X8                  14.153    0.974
X1                 X2                 X6                  11.655    0.999
X2                 X5                 X9                  11.636    0.999
X1                 X5                 X6                  11.135    0.999
X0                 X5                 X6                  10.864    0.999
X1                 X4                 X7                  10.567    1
X3                 X5                 X7                  10.561    1
X0                 X2                 X6                  10.474    1
X2                 X7                 X8                  10.411    1
X3                 X4                 X9                  10.047    1
X0                 X1                 X9                   9.984    1
X1                 X6                 X9                   9.941    1
X0                 X3                 X6                   9.886    1
X3                 X7                 X9                   9.386    1
X4                 X5                 X6                   9.269    1
X1                 X2                 X3                   9.184    1
X0                 X7                 X8                   9.176    1
X3                 X4                 X7                   8.966    1
X4                 X7                 X8                   8.949    1
X1                 X3                 X7                   8.878    1
X2                 X4                 X9                   8.827    1
X4                 X5                 X7                   8.745    1
X3                 X5                 X9                   8.538    1
X2                 X4                 X5                   8.189    1
X3                 X4                 X5                   8.148    1
X0                 X1                 X6                   8.139    1
X6                 X8                 X9                   8.118    1
X2                 X4                 X6                   7.880    1
X1                 X2                 X7                   7.828    1
X2                 X5                 X7                   7.822    1
X4                 X5                 X9                   7.776    1
X2                 X5                 X8                   7.612    1
X1                 X3                 X5                   7.602    1
X1                 X7                 X9                   7.581    1
X0                 X1                 X2                   7.553    1
X2                 X3                 X7                   7.512    1
X5                 X6                 X8                   7.336    1
X0                 X3                 X7                   7.245    1
X3                 X4                 X6                   7.084    1
X3                 X4                 X8                   7.056    1
X1                 X6                 X8                   7.038    1
X0                 X2                 X9                   6.993    1
X1                 X3                 X6                   6.826    1
X4                 X5                 X8                   6.672    1
X2                 X7                 X9                   6.646    1
X0                 X3                 X5                   6.642    1
X4                 X7                 X9                   6.561    1
X0                 X6                 X7                   6.451    1
X0                 X1                 X7                   6.351    1
X1                 X3                 X9                   6.294    1
X2                 X5                 X6                   6.263    1
X1                 X4                 X8                   6.263    1
X4                 X6                 X8                   6.030    1
X2                 X3                 X4                   5.973    1
X1                 X2                 X4                   5.901    1
X1                 X4                 X5                   5.745    1
X2                 X6                 X7                   5.600    1
X3                 X5                 X6                   5.481    1
X5                 X6                 X9                   5.405    1
X1                 X6                 X7                   5.296    1
X0                 X1                 X8                   5.243    1
X0                 X6                 X9                   5.090    1
X3                 X5                 X8                   5.029    1
X2                 X3                 X5                   4.950    1
X2                 X6                 X8                   4.891    1
X1                 X7                 X8                   4.710    1
X3                 X6                 X7                   4.702    1
X5                 X7                 X8                   4.672    1
X0                 X2                 X5                   4.615    1
X5                 X8                 X9                   4.375    1
X7                 X8                 X9                   4.355    1
X2                 X6                 X9                   4.324    1
X0                 X3                 X9                   4.323    1
X4                 X6                 X7                   4.228    1
X1                 X5                 X7                   4.169    1
X5                 X7                 X9                   3.784    1
X1                 X4                 X9                   3.721    1
X3                 X6                 X8                   3.614    1
X0                 X5                 X9                   3.551    1
X2                 X4                 X8                   3.449    1
X1                 X8                 X9                   3.398    1
X1                 X2                 X9                   3.334    1
X1                 X3                 X4                   3.296    1
X1                 X2                 X5                   3.272    1
X1                 X5                 X8                   3.245    1
X0                 X6                 X8                   3.225    1
X4                 X8                 X9                   3.194    1
X3                 X6                 X9                   3.156    1
X0                 X5                 X8                   3.105    1
X0                 X1                 X3                   3.096    1
X6                 X7                 X8                   3.027    1
X0                 X8                 X9                   2.993    1
X1                 X3                 X8                   2.973    1
X6                 X7                 X9                   2.855    1
X1                 X2                 X8                   2.785    1
X0                 X1                 X5                   0        1
X1                 X5                 X9                   0        1
X2                 X3                 X6                   0        1
X5                 X6                 X7                   0        1
X0                 X2                 X3                   0        1
X3                 X8                 X9                   0        1
X2                 X3                 X8                   0        1
X0                 X2                 X8                   0        1
X2                 X3                 X9                   0        1
X0                 X7                 X9                   0        1
X0                 X3                 X8                   0        1
X2                 X8                 X9                   0        1
