Input File: reformatted-data/train/hibachi-res_ExtraTreesClassifier_GradientBoostingClassifier-s68128_0.435.txt
Computation options used: -p 999 -r 1431891913 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X8                 X9                 164.907    0.001
X1                 X3                 X8                  91.967    0.001
X1                 X2                 X8                  46.985    0.001
X1                 X4                 X8                  44.922    0.001
X1                 X5                 X8                  41.393    0.001
X1                 X6                 X8                  39.237    0.001
X0                 X1                 X8                  34.307    0.005
X1                 X7                 X8                  30.798    0.033
X4                 X7                 X9                  16.696    0.951
X2                 X3                 X8                  15.786    0.973
X2                 X5                 X6                  15.043    0.986
X0                 X3                 X4                  14.256    0.994
X3                 X5                 X8                  13.715    0.997
X2                 X4                 X8                  13.174    1
X3                 X8                 X9                  12.828    1
X0                 X5                 X8                  12.684    1
X0                 X7                 X9                  12.441    1
X2                 X4                 X6                  12.135    1
X0                 X1                 X7                  11.729    1
X1                 X5                 X9                  11.212    1
X0                 X2                 X9                  11.073    1
X3                 X4                 X6                  10.717    1
X2                 X7                 X9                  10.691    1
X0                 X4                 X5                  10.681    1
X3                 X6                 X9                  10.612    1
X0                 X4                 X8                  10.298    1
X1                 X2                 X5                  10.257    1
X0                 X4                 X9                  10.253    1
X0                 X6                 X9                  10.219    1
X0                 X3                 X9                  10.179    1
X2                 X3                 X7                   9.885    1
X1                 X7                 X9                   9.660    1
X4                 X5                 X8                   9.324    1
X3                 X4                 X8                   9.263    1
X0                 X3                 X7                   9.242    1
X4                 X6                 X8                   9.126    1
X2                 X3                 X9                   9.121    1
X0                 X5                 X9                   9.067    1
X5                 X6                 X9                   9.004    1
X0                 X3                 X5                   8.715    1
X2                 X4                 X5                   8.644    1
X2                 X6                 X7                   8.603    1
X2                 X3                 X5                   7.883    1
X3                 X6                 X8                   7.717    1
X1                 X2                 X6                   7.674    1
X0                 X1                 X9                   7.648    1
X2                 X3                 X6                   7.448    1
X3                 X7                 X9                   7.368    1
X2                 X3                 X4                   7.238    1
X3                 X5                 X9                   7.041    1
X2                 X5                 X9                   6.928    1
X4                 X8                 X9                   6.907    1
X2                 X5                 X8                   6.879    1
X0                 X8                 X9                   6.865    1
X5                 X6                 X8                   6.805    1
X0                 X6                 X7                   6.745    1
X5                 X7                 X8                   6.627    1
X1                 X5                 X7                   6.576    1
X6                 X8                 X9                   6.513    1
X2                 X6                 X9                   6.497    1
X0                 X7                 X8                   6.417    1
X4                 X7                 X8                   6.410    1
X1                 X2                 X3                   6.408    1
X2                 X7                 X8                   6.224    1
X0                 X3                 X8                   6.168    1
X0                 X1                 X6                   6.055    1
X0                 X5                 X7                   5.592    1
X3                 X4                 X5                   5.579    1
X3                 X4                 X7                   5.429    1
X1                 X6                 X7                   5.302    1
X3                 X5                 X7                   5.251    1
X5                 X7                 X9                   5.077    1
X6                 X7                 X9                   5.066    1
X0                 X2                 X7                   5.010    1
X1                 X6                 X9                   4.705    1
X4                 X5                 X6                   4.503    1
X0                 X2                 X3                   4.354    1
X2                 X6                 X8                   4.328    1
X6                 X7                 X8                   4.313    1
X3                 X7                 X8                   4.229    1
X0                 X1                 X4                   4.167    1
X0                 X6                 X8                   4.047    1
X0                 X4                 X6                   4.037    1
X5                 X8                 X9                   3.956    1
X2                 X8                 X9                   3.949    1
X0                 X4                 X7                   3.913    1
X0                 X3                 X6                   3.861    1
X4                 X5                 X9                   3.810    1
X2                 X4                 X7                   3.739    1
X5                 X6                 X7                   3.712    1
X1                 X3                 X7                   3.685    1
X1                 X3                 X6                   3.598    1
X3                 X5                 X6                   3.582    1
X1                 X4                 X9                   3.569    1
X0                 X2                 X5                   3.522    1
X3                 X6                 X7                   3.484    1
X7                 X8                 X9                   3.452    1
X1                 X5                 X6                   3.228    1
X4                 X6                 X7                   3.212    1
X3                 X4                 X9                   3.135    1
X1                 X3                 X9                   3.013    1
X1                 X4                 X6                   2.996    1
X1                 X3                 X4                   2.962    1
X4                 X6                 X9                   2.807    1
X0                 X1                 X3                   2.767    1
X0                 X5                 X6                   2.745    1
X1                 X3                 X5                   2.728    1
X1                 X4                 X5                   0        1
X1                 X4                 X7                   0        1
X4                 X5                 X7                   0        1
X1                 X2                 X9                   0        1
X1                 X2                 X7                   0        1
X1                 X2                 X4                   0        1
X2                 X4                 X9                   0        1
X0                 X2                 X8                   0        1
X0                 X2                 X6                   0        1
X0                 X2                 X4                   0        1
X0                 X1                 X5                   0        1
X2                 X5                 X7                   0        1
X0                 X1                 X2                   0        1
