Input File: reformatted-data/train/hibachi-res_GaussianNB_MLPClassifier-s6645_0.110.txt
Computation options used: -p 999 -r 1330495282 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X2                 X3                 X6                 22.091     0.249
X1                 X7                 X8                 15.354     0.943
X2                 X3                 X9                 15.157     0.956
X0                 X6                 X7                 14.587     0.977
X0                 X5                 X9                 13.579     0.997
X1                 X5                 X9                 12.517     0.999
X2                 X5                 X8                 12.234     1
X0                 X4                 X7                 12.193     1
X0                 X4                 X9                 11.091     1
X4                 X5                 X8                 11.015     1
X0                 X1                 X6                 10.568     1
X3                 X5                 X9                 10.322     1
X0                 X3                 X5                 10.188     1
X4                 X7                 X8                 10.071     1
X0                 X1                 X4                  9.705     1
X7                 X8                 X9                  9.637     1
X0                 X5                 X6                  9.586     1
X2                 X6                 X8                  9.526     1
X6                 X7                 X8                  9.347     1
X1                 X3                 X5                  9.329     1
X0                 X2                 X4                  9.250     1
X5                 X6                 X9                  9.160     1
X0                 X5                 X7                  9.112     1
X5                 X8                 X9                  8.376     1
X0                 X2                 X5                  8.277     1
X0                 X3                 X9                  8.091     1
X5                 X7                 X9                  8.054     1
X0                 X3                 X6                  8.016     1
X3                 X7                 X9                  7.997     1
X2                 X5                 X6                  7.933     1
X1                 X5                 X6                  7.742     1
X6                 X7                 X9                  7.722     1
X0                 X2                 X6                  7.714     1
X5                 X7                 X8                  7.693     1
X1                 X4                 X9                  7.557     1
X1                 X2                 X4                  7.437     1
X2                 X7                 X9                  7.319     1
X3                 X4                 X7                  7.256     1
X2                 X4                 X7                  7.119     1
X3                 X5                 X6                  7.104     1
X1                 X8                 X9                  6.897     1
X2                 X6                 X9                  6.886     1
X3                 X7                 X8                  6.811     1
X2                 X7                 X8                  6.748     1
X5                 X6                 X8                  6.618     1
X1                 X2                 X3                  6.511     1
X0                 X5                 X8                  6.320     1
X0                 X2                 X8                  6.274     1
X3                 X4                 X5                  6.175     1
X2                 X3                 X7                  6.157     1
X0                 X6                 X8                  6.153     1
X0                 X4                 X5                  6.149     1
X1                 X3                 X8                  5.996     1
X4                 X5                 X7                  5.962     1
X2                 X3                 X5                  5.946     1
X0                 X3                 X8                  5.842     1
X1                 X5                 X8                  5.667     1
X1                 X2                 X6                  5.564     1
X5                 X6                 X7                  5.521     1
X0                 X1                 X9                  5.483     1
X0                 X2                 X3                  5.329     1
X0                 X2                 X7                  5.292     1
X1                 X2                 X9                  5.165     1
X0                 X2                 X9                  4.901     1
X0                 X7                 X8                  4.838     1
X1                 X4                 X6                  4.559     1
X3                 X6                 X8                  4.193     1
X0                 X4                 X6                  4.164     1
X1                 X6                 X9                  4.145     1
X3                 X5                 X7                  4.076     1
X3                 X6                 X9                  4.041     1
X4                 X5                 X6                  4.011     1
X4                 X6                 X7                  3.848     1
X0                 X3                 X7                  3.829     1
X3                 X5                 X8                  3.816     1
X2                 X4                 X5                  3.788     1
X1                 X3                 X6                  3.786     1
X2                 X3                 X4                  3.731     1
X0                 X1                 X8                  3.646     1
X0                 X1                 X2                  3.620     1
X0                 X3                 X4                  3.591     1
X2                 X3                 X8                  3.591     1
X4                 X5                 X9                  3.570     1
X0                 X4                 X8                  3.555     1
X1                 X3                 X7                  3.547     1
X3                 X4                 X6                  3.543     1
X3                 X4                 X8                  3.426     1
X1                 X3                 X9                  3.349     1
X0                 X1                 X5                  3.349     1
X4                 X6                 X9                  3.304     1
X3                 X4                 X9                  3.229     1
X6                 X8                 X9                  3.102     1
X2                 X8                 X9                  3.102     1
X0                 X6                 X9                  3.095     1
X1                 X2                 X8                  3.09      1
X2                 X4                 X6                  3.089     1
X0                 X7                 X9                  3.074     1
X2                 X4                 X9                  3.056     1
X2                 X6                 X7                  2.889     1
X1                 X2                 X7                  2.855     1
X1                 X4                 X7                  2.847     1
X3                 X8                 X9                  2.814     1
X1                 X6                 X8                  2.809     1
X1                 X7                 X9                  0         1
X2                 X4                 X8                  0         1
X0                 X1                 X7                  0         1
X0                 X1                 X3                  0         1
X4                 X8                 X9                  0         1
X4                 X7                 X9                  0         1
X4                 X6                 X8                  0         1
X0                 X8                 X9                  0         1
X1                 X2                 X5                  0         1
X2                 X5                 X7                  0         1
X1                 X3                 X4                  0         1
X3                 X6                 X7                  0         1
X2                 X5                 X9                  0         1
X1                 X6                 X7                  0         1
X1                 X4                 X5                  0         1
X1                 X4                 X8                  0         1
X1                 X5                 X7                  0         1
