Input File: reformated-data/hibachi-res_BernoulliNB_DecisionTreeClassifier-s31077_0.104.txt
Computation options used: -p 999 -r 705129291 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X2                 X5                 X7                 20.807     0.605
X2                 X7                 X8                 19.067     0.803
X0                 X2                 X7                 17.552     0.922
X2                 X7                 X9                 17.323     0.932
X3                 X6                 X8                 14.464     0.999
X2                 X3                 X6                 14.269     1
X2                 X5                 X6                 14.224     1
X2                 X6                 X7                 14.208     1
X2                 X6                 X9                 13.970     1
X0                 X2                 X5                 13.956     1
X1                 X3                 X6                 13.640     1
X0                 X4                 X8                 13.276     1
X4                 X6                 X9                 13.254     1
X6                 X8                 X9                 13.220     1
X6                 X7                 X8                 13.063     1
X0                 X1                 X3                 12.705     1
X1                 X6                 X9                 11.966     1
X1                 X2                 X7                 11.858     1
X1                 X7                 X9                 10.986     1
X2                 X6                 X8                 10.930     1
X3                 X5                 X8                 10.802     1
X2                 X3                 X7                 10.519     1
X1                 X4                 X9                 10.439     1
X2                 X4                 X7                 10.32      1
X0                 X1                 X2                 10.303     1
X5                 X6                 X7                 10.208     1
X2                 X3                 X8                 10.204     1
X4                 X7                 X8                 10.158     1
X6                 X7                 X9                  9.937     1
X1                 X3                 X4                  9.854     1
X3                 X4                 X6                  9.802     1
X0                 X7                 X8                  9.488     1
X1                 X3                 X5                  9.306     1
X0                 X1                 X4                  9.295     1
X0                 X2                 X4                  9.183     1
X1                 X4                 X7                  9.010     1
X0                 X6                 X8                  8.855     1
X1                 X6                 X7                  8.849     1
X4                 X8                 X9                  8.608     1
X2                 X5                 X8                  8.576     1
X1                 X2                 X9                  8.488     1
X0                 X2                 X9                  8.343     1
X1                 X8                 X9                  8.292     1
X0                 X5                 X9                  8.243     1
X1                 X2                 X4                  8.220     1
X5                 X7                 X9                  8.171     1
X3                 X4                 X5                  8.161     1
X3                 X5                 X6                  8.024     1
X4                 X7                 X9                  7.970     1
X1                 X4                 X6                  7.956     1
X3                 X4                 X9                  7.949     1
X1                 X2                 X6                  7.947     1
X0                 X3                 X7                  7.935     1
X1                 X3                 X9                  7.604     1
X0                 X4                 X7                  7.569     1
X4                 X5                 X9                  7.539     1
X0                 X5                 X7                  7.52      1
X0                 X4                 X9                  7.300     1
X0                 X1                 X7                  7.299     1
X1                 X4                 X8                  7.25      1
X4                 X6                 X8                  7.241     1
X1                 X7                 X8                  7.160     1
X1                 X5                 X9                  7.074     1
X2                 X4                 X6                  7.070     1
X0                 X6                 X7                  6.846     1
X4                 X6                 X7                  6.759     1
X0                 X4                 X6                  6.740     1
X5                 X6                 X8                  6.661     1
X3                 X6                 X9                  6.483     1
X5                 X6                 X9                  6.457     1
X2                 X3                 X5                  6.247     1
X1                 X3                 X8                  6.080     1
X0                 X1                 X8                  6.067     1
X4                 X5                 X8                  6.007     1
X0                 X4                 X5                  5.792     1
X2                 X3                 X4                  5.677     1
X2                 X4                 X9                  5.670     1
X3                 X7                 X8                  5.573     1
X2                 X8                 X9                  5.474     1
X7                 X8                 X9                  5.427     1
X1                 X5                 X8                  5.158     1
X1                 X4                 X5                  4.914     1
X0                 X3                 X8                  4.569     1
X0                 X8                 X9                  4.524     1
X3                 X5                 X9                  4.301     1
X0                 X2                 X6                  4.296     1
X2                 X4                 X5                  4.083     1
X2                 X3                 X9                  3.989     1
X3                 X5                 X7                  3.936     1
X5                 X7                 X8                  3.747     1
X1                 X6                 X8                  3.676     1
X0                 X5                 X8                  3.649     1
X0                 X2                 X8                  3.646     1
X0                 X1                 X9                  3.61      1
X3                 X4                 X8                  3.534     1
X1                 X2                 X8                  3.468     1
X2                 X4                 X8                  3.467     1
X0                 X1                 X6                  3.414     1
X0                 X6                 X9                  3.411     1
X1                 X2                 X3                  3.373     1
X3                 X6                 X7                  3.223     1
X0                 X5                 X6                  3.084     1
X0                 X2                 X3                  2.992     1
X0                 X3                 X5                  2.854     1
X1                 X5                 X6                  2.809     1
X0                 X3                 X6                  2.748     1
X5                 X8                 X9                  2.740     1
X1                 X3                 X7                  2.727     1
X4                 X5                 X6                  2.724     1
X2                 X5                 X9                  0         1
X0                 X3                 X4                  0         1
X0                 X7                 X9                  0         1
X3                 X4                 X7                  0         1
X1                 X2                 X5                  0         1
X3                 X7                 X9                  0         1
X3                 X8                 X9                  0         1
X0                 X3                 X9                  0         1
X0                 X1                 X5                  0         1
X1                 X5                 X7                  0         1
X4                 X5                 X7                  0         1
