Input File: reformated-data/hibachi-res_DecisionTreeClassifier_GaussianNB-s80973_0.550.txt
Computation options used: -p 999 -r 718356400 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X2                 X9                 653.106    0.001
X1                 X3                 X9                 542.534    0.001
X1                 X2                 X3                 405.083    0.001
X1                 X8                 X9                 302.684    0.001
X1                 X6                 X9                 302.575    0.001
X1                 X5                 X9                 302.375    0.001
X1                 X4                 X9                 302.28     0.001
X0                 X1                 X9                 301.885    0.001
X1                 X7                 X9                 299.051    0.001
X1                 X2                 X5                 262.223    0.001
X1                 X2                 X7                 248.911    0.001
X1                 X2                 X6                 241.268    0.001
X0                 X1                 X2                 222.082    0.001
X1                 X2                 X4                 215.84     0.001
X1                 X2                 X8                 210.938    0.001
X1                 X3                 X4                 158.542    0.001
X1                 X3                 X8                 143.829    0.001
X0                 X1                 X3                 136.397    0.001
X1                 X3                 X5                 133.412    0.001
X1                 X3                 X6                 129.126    0.001
X1                 X3                 X7                 128.238    0.001
X0                 X2                 X7                  21.060    0.526
X1                 X4                 X6                  16.759    0.96
X3                 X6                 X9                  16.664    0.961
X5                 X6                 X9                  16.169    0.969
X3                 X5                 X9                  15.273    0.993
X2                 X3                 X9                  15.006    0.993
X1                 X4                 X7                  13.871    0.999
X4                 X6                 X9                  13.282    1
X0                 X3                 X9                  12.977    1
X4                 X5                 X8                  12.457    1
X3                 X4                 X9                  12.401    1
X3                 X7                 X9                  11.662    1
X1                 X5                 X6                  11.542    1
X5                 X7                 X9                  10.968    1
X0                 X7                 X8                  10.904    1
X4                 X5                 X9                  10.765    1
X0                 X5                 X6                  10.658    1
X2                 X6                 X8                  10.402    1
X7                 X8                 X9                  10.255    1
X4                 X8                 X9                  10.054    1
X0                 X5                 X7                   9.955    1
X5                 X8                 X9                   9.888    1
X2                 X4                 X6                   9.660    1
X0                 X5                 X9                   9.365    1
X2                 X6                 X7                   9.208    1
X0                 X2                 X3                   9.154    1
X0                 X4                 X6                   9.023    1
X3                 X5                 X6                   8.892    1
X6                 X8                 X9                   8.721    1
X1                 X6                 X8                   8.712    1
X0                 X2                 X8                   8.572    1
X0                 X3                 X7                   8.534    1
X0                 X3                 X5                   8.318    1
X2                 X5                 X6                   8.237    1
X0                 X2                 X5                   8.183    1
X0                 X7                 X9                   8.084    1
X2                 X6                 X9                   8.017    1
X4                 X5                 X6                   7.936    1
X0                 X6                 X8                   7.903    1
X3                 X8                 X9                   7.884    1
X0                 X6                 X7                   7.630    1
X0                 X1                 X7                   7.594    1
X3                 X5                 X7                   7.471    1
X2                 X4                 X7                   7.468    1
X0                 X2                 X4                   7.369    1
X0                 X3                 X8                   7.228    1
X4                 X5                 X7                   7.214    1
X2                 X8                 X9                   7.208    1
X6                 X7                 X9                   7.083    1
X4                 X6                 X8                   6.858    1
X2                 X5                 X9                   6.680    1
X0                 X2                 X9                   6.638    1
X1                 X4                 X8                   6.456    1
X4                 X7                 X8                   6.445    1
X6                 X7                 X8                   6.343    1
X1                 X5                 X7                   6.013    1
X2                 X3                 X6                   5.862    1
X0                 X6                 X9                   5.66     1
X5                 X6                 X8                   5.557    1
X2                 X7                 X9                   5.428    1
X0                 X3                 X6                   5.278    1
X1                 X7                 X8                   5.277    1
X0                 X5                 X8                   5.088    1
X3                 X6                 X8                   4.842    1
X1                 X4                 X5                   4.770    1
X2                 X5                 X7                   4.762    1
X2                 X4                 X9                   4.682    1
X0                 X4                 X5                   4.475    1
X0                 X3                 X4                   4.250    1
X2                 X7                 X8                   3.894    1
X2                 X4                 X5                   3.872    1
X3                 X4                 X5                   3.757    1
X5                 X7                 X8                   3.673    1
X0                 X1                 X4                   3.491    1
X0                 X2                 X6                   3.488    1
X4                 X6                 X7                   3.483    1
X0                 X8                 X9                   3.451    1
X2                 X3                 X4                   3.422    1
X3                 X5                 X8                   3.368    1
X2                 X3                 X7                   3.336    1
X5                 X6                 X7                   3.298    1
X1                 X6                 X7                   3.202    1
X0                 X1                 X6                   3.149    1
X3                 X7                 X8                   3.102    1
X2                 X3                 X5                   2.997    1
X0                 X4                 X7                   2.868    1
X0                 X1                 X8                   2.788    1
X0                 X1                 X5                   0        1
X0                 X4                 X8                   0        1
X4                 X7                 X9                   0        1
X2                 X3                 X8                   0        1
X3                 X4                 X6                   0        1
X0                 X4                 X9                   0        1
X3                 X4                 X7                   0        1
X3                 X6                 X7                   0        1
X1                 X5                 X8                   0        1
X2                 X5                 X8                   0        1
X3                 X4                 X8                   0        1
X2                 X4                 X8                   0        1
