Input File: reformatted-data/train/hibachi-res_GaussianNB_KNeighborsClassifier-s73349_0.081.txt
Computation options used: -p 999 -r 1329150722 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X3                 X7                 X8                 52.497     0.001
X0                 X3                 X4                 21.091     0.37
X3                 X4                 X6                 18.898     0.622
X0                 X3                 X6                 17.020     0.834
X0                 X4                 X7                 16.946     0.84
X0                 X7                 X8                 16.896     0.843
X0                 X3                 X8                 14.379     0.988
X3                 X8                 X9                 14.197     0.99
X0                 X5                 X8                 13.668     0.993
X2                 X7                 X9                 13.611     0.993
X1                 X3                 X6                 13.589     0.993
X0                 X2                 X4                 13.567     0.993
X0                 X4                 X8                 12.601     1
X3                 X4                 X7                 12.409     1
X0                 X3                 X7                 12.342     1
X3                 X5                 X6                 11.671     1
X2                 X4                 X9                 11.523     1
X3                 X5                 X8                 11.146     1
X3                 X6                 X8                 10.946     1
X2                 X4                 X7                 10.882     1
X0                 X2                 X7                 10.789     1
X2                 X3                 X4                 10.486     1
X2                 X3                 X6                 10.461     1
X2                 X3                 X9                 10.263     1
X0                 X3                 X5                  9.922     1
X0                 X2                 X3                  9.833     1
X5                 X7                 X9                  9.519     1
X0                 X1                 X4                  9.216     1
X1                 X2                 X9                  8.831     1
X2                 X7                 X8                  8.640     1
X2                 X4                 X6                  8.506     1
X1                 X2                 X8                  8.354     1
X1                 X3                 X4                  8.174     1
X5                 X7                 X8                  8.168     1
X1                 X2                 X7                  7.916     1
X0                 X5                 X7                  7.907     1
X5                 X8                 X9                  7.839     1
X0                 X5                 X6                  7.793     1
X0                 X1                 X8                  7.790     1
X3                 X5                 X7                  7.756     1
X0                 X5                 X9                  7.584     1
X0                 X8                 X9                  7.468     1
X2                 X5                 X7                  7.259     1
X1                 X2                 X5                  7.077     1
X2                 X4                 X5                  7.069     1
X3                 X6                 X9                  6.964     1
X3                 X6                 X7                  6.634     1
X1                 X3                 X7                  6.614     1
X2                 X6                 X7                  6.594     1
X3                 X4                 X9                  6.545     1
X0                 X6                 X8                  6.237     1
X1                 X5                 X7                  6.090     1
X0                 X1                 X7                  6.083     1
X0                 X2                 X5                  6.061     1
X6                 X7                 X9                  6.016     1
X1                 X3                 X5                  6.006     1
X2                 X3                 X7                  5.853     1
X5                 X6                 X9                  5.850     1
X0                 X2                 X8                  5.823     1
X0                 X6                 X7                  5.606     1
X4                 X5                 X9                  5.579     1
X0                 X3                 X9                  5.323     1
X1                 X7                 X8                  5.264     1
X2                 X6                 X9                  5.149     1
X4                 X5                 X8                  4.947     1
X0                 X4                 X6                  4.930     1
X1                 X5                 X8                  4.879     1
X3                 X5                 X9                  4.862     1
X3                 X7                 X9                  4.779     1
X6                 X7                 X8                  4.674     1
X7                 X8                 X9                  4.322     1
X1                 X6                 X7                  4.311     1
X1                 X3                 X9                  4.085     1
X1                 X2                 X4                  4.034     1
X4                 X7                 X9                  3.597     1
X1                 X8                 X9                  3.566     1
X3                 X4                 X5                  3.554     1
X0                 X1                 X3                  3.528     1
X1                 X4                 X5                  3.498     1
X1                 X5                 X6                  3.496     1
X3                 X4                 X8                  3.475     1
X6                 X8                 X9                  3.417     1
X1                 X4                 X6                  3.417     1
X2                 X6                 X8                  3.409     1
X2                 X3                 X5                  3.341     1
X5                 X6                 X8                  3.290     1
X1                 X3                 X8                  3.283     1
X2                 X5                 X8                  3.273     1
X0                 X7                 X9                  3.213     1
X0                 X1                 X2                  3.204     1
X4                 X5                 X7                  3.187     1
X4                 X7                 X8                  3.184     1
X4                 X6                 X7                  3.159     1
X1                 X4                 X8                  3.030     1
X0                 X2                 X6                  3.016     1
X2                 X5                 X6                  3.008     1
X0                 X4                 X5                  2.964     1
X2                 X8                 X9                  2.958     1
X1                 X7                 X9                  2.942     1
X5                 X6                 X7                  2.929     1
X0                 X6                 X9                  2.877     1
X1                 X2                 X6                  2.813     1
X0                 X1                 X6                  2.724     1
X0                 X1                 X5                  0         1
X0                 X1                 X9                  0         1
X0                 X2                 X9                  0         1
X0                 X4                 X9                  0         1
X4                 X8                 X9                  0         1
X1                 X2                 X3                  0         1
X2                 X5                 X9                  0         1
X4                 X6                 X9                  0         1
X4                 X6                 X8                  0         1
X1                 X4                 X7                  0         1
X2                 X4                 X8                  0         1
X4                 X5                 X6                  0         1
X1                 X4                 X9                  0         1
X1                 X5                 X9                  0         1
X1                 X6                 X8                  0         1
X1                 X6                 X9                  0         1
X2                 X3                 X8                  0         1
