Input File: reformated-data/hibachi-res_KNeighborsClassifier_DecisionTreeClassifier-s63872_0.387.txt
Computation options used: -p 999 -r 753130083 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X5                 X8                 949.443    0.001
X1                 X2                 X8                 339.241    0.001
X1                 X6                 X8                 338.669    0.001
X1                 X8                 X9                 338.129    0.001
X0                 X1                 X8                 336.826    0.001
X1                 X2                 X5                 334.367    0.001
X1                 X4                 X5                 332.64     0.001
X1                 X5                 X7                 332.285    0.001
X1                 X5                 X9                 332.265    0.001
X1                 X3                 X5                 331.967    0.001
X0                 X1                 X5                 331.676    0.001
X1                 X5                 X6                 331.409    0.001
X1                 X4                 X8                 331.144    0.001
X1                 X7                 X8                 331.139    0.001
X1                 X3                 X8                 328.756    0.001
X0                 X1                 X7                  22.858    0.377
X0                 X6                 X8                  22.165    0.441
X3                 X8                 X9                  19.083    0.786
X0                 X5                 X8                  17.953    0.881
X3                 X6                 X7                  17.194    0.93
X0                 X3                 X7                  15.310    0.992
X0                 X5                 X6                  15.264    0.992
X0                 X8                 X9                  15.205    0.992
X4                 X6                 X7                  15.143    0.992
X6                 X7                 X9                  14.878    0.992
X2                 X6                 X7                  14.681    0.995
X0                 X5                 X7                  14.641    0.995
X0                 X6                 X9                  14.247    0.996
X0                 X5                 X9                  14.204    0.996
X4                 X5                 X9                  14.118    0.996
X3                 X4                 X8                  13.926    0.998
X4                 X6                 X8                  13.817    0.999
X0                 X4                 X5                  13.688    0.999
X0                 X2                 X8                  13.568    1
X2                 X6                 X9                  12.670    1
X0                 X3                 X4                  12.665    1
X0                 X6                 X7                  12.603    1
X2                 X8                 X9                  12.290    1
X0                 X4                 X8                  12.241    1
X0                 X3                 X6                  12.207    1
X0                 X1                 X6                  12.197    1
X0                 X2                 X4                  11.913    1
X0                 X1                 X3                  11.299    1
X0                 X1                 X2                  10.791    1
X0                 X4                 X6                  10.720    1
X1                 X6                 X9                  10.719    1
X0                 X4                 X7                  10.672    1
X5                 X6                 X9                  10.663    1
X0                 X3                 X8                  10.200    1
X3                 X4                 X9                  10.136    1
X1                 X2                 X6                  10.079    1
X2                 X5                 X8                  10.066    1
X1                 X3                 X7                  10.033    1
X0                 X2                 X6                   9.975    1
X0                 X1                 X9                   9.975    1
X0                 X2                 X5                   9.904    1
X2                 X3                 X5                   9.188    1
X0                 X2                 X3                   8.881    1
X5                 X7                 X9                   8.847    1
X5                 X8                 X9                   8.826    1
X6                 X8                 X9                   8.809    1
X2                 X5                 X9                   8.727    1
X2                 X4                 X6                   8.552    1
X1                 X6                 X7                   8.411    1
X4                 X8                 X9                   8.403    1
X0                 X3                 X5                   8.363    1
X0                 X4                 X9                   8.270    1
X5                 X6                 X8                   8.084    1
X2                 X5                 X7                   8.005    1
X0                 X7                 X8                   7.854    1
X4                 X5                 X8                   7.727    1
X3                 X6                 X9                   7.360    1
X4                 X6                 X9                   7.251    1
X1                 X2                 X7                   7.014    1
X3                 X5                 X8                   6.837    1
X1                 X2                 X9                   6.816    1
X0                 X2                 X7                   6.748    1
X2                 X4                 X7                   6.741    1
X0                 X3                 X9                   6.695    1
X3                 X4                 X6                   6.518    1
X4                 X5                 X6                   6.496    1
X0                 X7                 X9                   6.094    1
X4                 X7                 X9                   6.053    1
X3                 X5                 X6                   5.972    1
X3                 X7                 X9                   5.526    1
X4                 X5                 X7                   5.517    1
X2                 X3                 X8                   5.354    1
X0                 X2                 X9                   5.130    1
X1                 X2                 X3                   4.852    1
X2                 X7                 X9                   4.850    1
X1                 X3                 X6                   4.790    1
X1                 X4                 X9                   4.694    1
X5                 X6                 X7                   4.637    1
X0                 X1                 X4                   4.456    1
X3                 X4                 X5                   4.425    1
X1                 X4                 X6                   4.413    1
X3                 X6                 X8                   4.156    1
X2                 X7                 X8                   4.14     1
X6                 X7                 X8                   3.869    1
X3                 X5                 X7                   3.816    1
X1                 X4                 X7                   3.488    1
X1                 X3                 X4                   3.308    1
X1                 X7                 X9                   3.177    1
X2                 X4                 X5                   3.136    1
X2                 X3                 X9                   3.058    1
X7                 X8                 X9                   2.976    1
X2                 X3                 X7                   2.913    1
X3                 X5                 X9                   2.912    1
X2                 X4                 X9                   2.906    1
X2                 X3                 X6                   2.809    1
X2                 X4                 X8                   2.791    1
X2                 X5                 X6                   2.750    1
X2                 X6                 X8                   2.712    1
X1                 X2                 X4                   0        1
X4                 X7                 X8                   0        1
X2                 X3                 X4                   0        1
X5                 X7                 X8                   0        1
X1                 X3                 X9                   0        1
X3                 X7                 X8                   0        1
X3                 X4                 X7                   0        1
