Input File: reformatted-data/train/hibachi-res_MLPClassifier_GradientBoostingClassifier-s64337_0.503.txt
Computation options used: -p 999 -r 1353268767 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X2                 X6                 480.512    0.001
X2                 X6                 X9                  20.576    0.43
X1                 X6                 X7                  18.696    0.641
X2                 X5                 X7                  18.633    0.649
X2                 X5                 X6                  18.496    0.665
X1                 X2                 X9                  18.239    0.689
X2                 X7                 X9                  17.840    0.73
X0                 X2                 X9                  16.057    0.892
X0                 X5                 X9                  16.052    0.892
X0                 X6                 X7                  15.840    0.902
X2                 X7                 X8                  14.949    0.947
X0                 X2                 X7                  14.588    0.962
X0                 X5                 X7                  13.998    0.976
X1                 X7                 X8                  13.911    0.979
X0                 X5                 X6                  13.869    0.979
X1                 X3                 X5                  13.752    0.982
X2                 X8                 X9                  13.281    0.99
X1                 X5                 X8                  13.259    0.99
X1                 X2                 X7                  13.209    0.99
X5                 X6                 X7                  13.131    0.99
X1                 X7                 X9                  12.639    0.996
X0                 X2                 X3                  12.367    0.999
X6                 X7                 X8                  12.142    0.999
X2                 X6                 X7                  11.803    1
X4                 X6                 X7                  11.601    1
X1                 X2                 X3                  11.139    1
X1                 X2                 X6                  11.086    1
X1                 X2                 X8                  10.877    1
X1                 X8                 X9                  10.735    1
X2                 X5                 X9                  10.688    1
X2                 X4                 X9                  10.228    1
X0                 X3                 X8                   9.548    1
X1                 X3                 X8                   9.274    1
X1                 X3                 X4                   8.915    1
X2                 X6                 X8                   8.756    1
X0                 X1                 X5                   8.683    1
X0                 X2                 X5                   8.623    1
X0                 X1                 X2                   8.560    1
X0                 X3                 X7                   8.447    1
X0                 X5                 X8                   8.265    1
X0                 X2                 X8                   7.982    1
X1                 X4                 X6                   7.706    1
X4                 X5                 X6                   7.674    1
X1                 X4                 X7                   7.622    1
X1                 X4                 X5                   7.493    1
X5                 X6                 X8                   7.312    1
X1                 X5                 X7                   7.283    1
X6                 X8                 X9                   7.181    1
X3                 X5                 X9                   7.165    1
X0                 X4                 X6                   7.159    1
X4                 X6                 X9                   7.066    1
X1                 X4                 X9                   7.036    1
X1                 X6                 X8                   7.032    1
X0                 X4                 X9                   6.665    1
X5                 X7                 X8                   6.378    1
X1                 X2                 X5                   6.315    1
X2                 X3                 X8                   6.193    1
X2                 X3                 X9                   6.117    1
X0                 X1                 X4                   6.090    1
X7                 X8                 X9                   6.036    1
X1                 X5                 X9                   5.981    1
X0                 X1                 X8                   5.981    1
X0                 X8                 X9                   5.858    1
X3                 X7                 X8                   5.791    1
X3                 X5                 X8                   5.695    1
X2                 X3                 X6                   5.530    1
X1                 X2                 X4                   5.510    1
X3                 X6                 X8                   5.489    1
X1                 X4                 X8                   5.390    1
X2                 X3                 X7                   5.377    1
X3                 X4                 X9                   5.336    1
X0                 X1                 X9                   5.199    1
X0                 X4                 X7                   5.080    1
X0                 X1                 X7                   4.843    1
X0                 X3                 X4                   4.441    1
X3                 X7                 X9                   4.288    1
X3                 X4                 X6                   4.100    1
X0                 X3                 X5                   3.917    1
X4                 X6                 X8                   3.799    1
X2                 X4                 X6                   3.787    1
X3                 X4                 X5                   3.765    1
X4                 X5                 X9                   3.687    1
X5                 X6                 X9                   3.671    1
X4                 X5                 X8                   3.656    1
X5                 X7                 X9                   3.585    1
X2                 X4                 X7                   3.540    1
X0                 X2                 X4                   3.533    1
X3                 X8                 X9                   3.531    1
X1                 X3                 X7                   3.439    1
X3                 X4                 X7                   3.413    1
X1                 X6                 X9                   3.366    1
X0                 X7                 X9                   3.306    1
X4                 X8                 X9                   3.279    1
X0                 X4                 X5                   3.261    1
X0                 X1                 X6                   3.206    1
X2                 X4                 X5                   3.093    1
X2                 X3                 X4                   3.066    1
X3                 X4                 X8                   3.029    1
X6                 X7                 X9                   3.013    1
X0                 X3                 X9                   2.952    1
X1                 X3                 X9                   2.927    1
X3                 X6                 X7                   2.907    1
X3                 X6                 X9                   2.906    1
X2                 X5                 X8                   2.872    1
X2                 X3                 X5                   2.790    1
X5                 X8                 X9                   0        1
X0                 X1                 X3                   0        1
X4                 X7                 X9                   0        1
X4                 X7                 X8                   0        1
X4                 X5                 X7                   0        1
X0                 X3                 X6                   0        1
X3                 X5                 X7                   0        1
X3                 X5                 X6                   0        1
X0                 X4                 X8                   0        1
X0                 X6                 X8                   0        1
X0                 X6                 X9                   0        1
X0                 X7                 X8                   0        1
X1                 X3                 X6                   0        1
X2                 X4                 X8                   0        1
X1                 X5                 X6                   0        1
