Input File: reformated-data/hibachi-res_GaussianNB_ExtraTreesClassifier-s85838_0.051.txt
Computation options used: -p 999 -r 737146626 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X2                 X8                 26.673     0.129
X0                 X4                 X8                 25.673     0.183
X0                 X8                 X9                 23.160     0.365
X0                 X7                 X8                 16.517     0.969
X4                 X7                 X9                 15.749     0.99
X0                 X1                 X5                 14.034     0.998
X0                 X5                 X8                 13.570     1
X5                 X7                 X9                 13.237     1
X4                 X6                 X8                 12.320     1
X3                 X5                 X9                 11.691     1
X1                 X5                 X9                 11.673     1
X0                 X5                 X9                 11.671     1
X1                 X2                 X8                 11.668     1
X2                 X5                 X9                 11.520     1
X1                 X6                 X9                 11.513     1
X6                 X8                 X9                 11.308     1
X2                 X6                 X8                 11.124     1
X0                 X6                 X8                 11.043     1
X0                 X4                 X6                 10.955     1
X0                 X2                 X6                 10.799     1
X1                 X2                 X9                 10.685     1
X5                 X6                 X9                 10.577     1
X2                 X4                 X9                  9.734     1
X4                 X5                 X7                  9.555     1
X2                 X4                 X7                  9.458     1
X0                 X4                 X9                  9.009     1
X4                 X6                 X7                  8.917     1
X1                 X2                 X6                  8.865     1
X0                 X2                 X9                  8.854     1
X0                 X1                 X8                  8.810     1
X1                 X3                 X4                  8.750     1
X4                 X8                 X9                  8.645     1
X1                 X6                 X8                  8.437     1
X0                 X1                 X2                  8.416     1
X4                 X5                 X9                  8.352     1
X2                 X7                 X9                  8.260     1
X3                 X6                 X8                  8.141     1
X6                 X7                 X9                  7.969     1
X0                 X2                 X4                  7.965     1
X2                 X3                 X9                  7.924     1
X1                 X4                 X7                  7.900     1
X0                 X4                 X5                  7.776     1
X1                 X2                 X5                  7.735     1
X2                 X3                 X8                  7.734     1
X2                 X4                 X5                  7.702     1
X4                 X6                 X9                  7.653     1
X0                 X6                 X9                  7.577     1
X0                 X1                 X9                  7.559     1
X2                 X5                 X8                  7.549     1
X1                 X2                 X7                  7.521     1
X0                 X7                 X9                  7.294     1
X0                 X2                 X5                  7.209     1
X3                 X4                 X9                  7.207     1
X1                 X2                 X4                  7.143     1
X2                 X6                 X9                  7.035     1
X0                 X3                 X4                  6.929     1
X3                 X4                 X6                  6.890     1
X5                 X8                 X9                  6.881     1
X3                 X7                 X9                  6.812     1
X3                 X5                 X8                  6.773     1
X0                 X3                 X8                  6.486     1
X1                 X3                 X9                  6.454     1
X1                 X3                 X6                  6.316     1
X3                 X8                 X9                  6.308     1
X1                 X8                 X9                  6.198     1
X3                 X7                 X8                  6.186     1
X3                 X6                 X9                  6.172     1
X7                 X8                 X9                  6.168     1
X1                 X5                 X6                  6.096     1
X1                 X4                 X9                  6.072     1
X5                 X7                 X8                  5.911     1
X0                 X3                 X5                  5.817     1
X2                 X3                 X4                  5.646     1
X1                 X7                 X9                  5.559     1
X2                 X4                 X6                  5.493     1
X0                 X3                 X9                  5.455     1
X1                 X7                 X8                  5.345     1
X2                 X3                 X6                  5.235     1
X1                 X4                 X6                  5.168     1
X1                 X3                 X8                  5.150     1
X3                 X4                 X7                  5.106     1
X0                 X1                 X6                  4.999     1
X3                 X5                 X6                  4.940     1
X0                 X3                 X7                  4.868     1
X0                 X4                 X7                  4.565     1
X2                 X4                 X8                  4.536     1
X2                 X5                 X6                  4.473     1
X1                 X5                 X8                  4.301     1
X4                 X7                 X8                  4.253     1
X1                 X2                 X3                  3.793     1
X2                 X7                 X8                  3.694     1
X3                 X4                 X5                  3.681     1
X1                 X4                 X8                  3.524     1
X1                 X4                 X5                  3.466     1
X5                 X6                 X8                  3.442     1
X1                 X3                 X7                  3.424     1
X2                 X3                 X5                  3.284     1
X3                 X4                 X8                  3.266     1
X3                 X6                 X7                  3.146     1
X1                 X5                 X7                  2.991     1
X2                 X8                 X9                  2.961     1
X1                 X6                 X7                  2.875     1
X4                 X5                 X8                  2.785     1
X0                 X2                 X3                  2.770     1
X0                 X5                 X6                  2.727     1
X2                 X3                 X7                  2.723     1
X1                 X3                 X5                  0         1
X4                 X5                 X6                  0         1
X3                 X5                 X7                  0         1
X0                 X1                 X7                  0         1
X0                 X2                 X7                  0         1
X5                 X6                 X7                  0         1
X2                 X6                 X7                  0         1
X0                 X1                 X4                  0         1
X2                 X5                 X7                  0         1
X0                 X1                 X3                  0         1
X0                 X3                 X6                  0         1
X6                 X7                 X8                  0         1
X0                 X5                 X7                  0         1
X0                 X6                 X7                  0         1
