Input File: reformated-data/hibachi-res_ExtraTreesClassifier_DecisionTreeClassifier-s48336_0.468.txt
Computation options used: -p 999 -r 726961584 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X3                 X7                 984.222    0.001
X0                 X7                 X8                 984.202    0.001
X0                 X4                 X7                 984.184    0.001
X0                 X1                 X7                 984.154    0.001
X0                 X7                 X9                 984.133    0.001
X0                 X5                 X7                 984.076    0.001
X0                 X6                 X7                 983.996    0.001
X0                 X2                 X7                 983.902    0.001
X1                 X4                 X9                  23.629    0.303
X1                 X3                 X9                  21.497    0.51
X1                 X6                 X9                  21.348    0.529
X0                 X1                 X9                  18.609    0.829
X0                 X3                 X9                  18.431    0.833
X0                 X2                 X5                  15.903    0.973
X2                 X3                 X4                  15.556    0.981
X3                 X4                 X9                  14.834    0.992
X4                 X5                 X7                  14.599    0.994
X3                 X5                 X9                  13.899    0.998
X2                 X7                 X8                  13.829    0.998
X3                 X6                 X9                  13.315    0.999
X2                 X5                 X8                  13.085    0.999
X3                 X7                 X9                  13.030    0.999
X1                 X3                 X6                  12.552    1
X1                 X7                 X9                  12.471    1
X4                 X5                 X9                  12.322    1
X3                 X4                 X6                  11.688    1
X1                 X2                 X3                  11.463    1
X3                 X4                 X5                  10.899    1
X3                 X6                 X7                  10.843    1
X0                 X1                 X5                  10.816    1
X1                 X3                 X4                  10.664    1
X4                 X6                 X7                  10.641    1
X4                 X5                 X6                  10.589    1
X1                 X3                 X7                  10.414    1
X1                 X5                 X9                  10.399    1
X2                 X4                 X5                  10.015    1
X1                 X4                 X6                   9.835    1
X6                 X7                 X8                   9.822    1
X5                 X7                 X8                   9.792    1
X1                 X3                 X8                   9.516    1
X1                 X2                 X8                   9.256    1
X4                 X6                 X8                   9.251    1
X5                 X6                 X8                   9.178    1
X3                 X4                 X7                   9.024    1
X1                 X2                 X9                   8.889    1
X0                 X3                 X5                   8.642    1
X1                 X8                 X9                   8.634    1
X1                 X2                 X4                   8.127    1
X1                 X5                 X7                   8.023    1
X4                 X7                 X8                   7.852    1
X5                 X8                 X9                   7.844    1
X2                 X4                 X6                   7.829    1
X0                 X5                 X8                   7.728    1
X3                 X5                 X7                   7.718    1
X0                 X5                 X9                   7.380    1
X0                 X2                 X4                   7.273    1
X4                 X5                 X8                   7.223    1
X5                 X6                 X9                   7.202    1
X2                 X4                 X8                   7.122    1
X2                 X7                 X9                   6.952    1
X2                 X4                 X7                   6.892    1
X0                 X3                 X4                   6.695    1
X4                 X6                 X9                   6.648    1
X4                 X8                 X9                   6.527    1
X4                 X7                 X9                   6.494    1
X2                 X6                 X9                   6.459    1
X3                 X4                 X8                   6.457    1
X1                 X6                 X8                   6.411    1
X3                 X5                 X6                   6.335    1
X2                 X3                 X7                   6.249    1
X0                 X2                 X8                   6.214    1
X7                 X8                 X9                   6.198    1
X2                 X6                 X8                   6.067    1
X2                 X8                 X9                   5.990    1
X0                 X4                 X5                   5.983    1
X2                 X5                 X6                   5.952    1
X1                 X2                 X5                   5.850    1
X1                 X6                 X7                   5.812    1
X2                 X3                 X8                   5.576    1
X3                 X8                 X9                   5.371    1
X2                 X5                 X9                   5.327    1
X2                 X3                 X9                   5.286    1
X0                 X3                 X6                   5.189    1
X0                 X1                 X3                   4.953    1
X1                 X2                 X7                   4.891    1
X6                 X8                 X9                   4.634    1
X5                 X6                 X7                   4.531    1
X1                 X4                 X7                   4.456    1
X1                 X2                 X6                   4.450    1
X0                 X8                 X9                   4.42     1
X0                 X4                 X6                   4.372    1
X0                 X2                 X9                   4.141    1
X0                 X1                 X6                   3.974    1
X6                 X7                 X9                   3.841    1
X5                 X7                 X9                   3.795    1
X0                 X1                 X2                   3.587    1
X2                 X5                 X7                   3.504    1
X1                 X5                 X8                   3.484    1
X1                 X3                 X5                   3.423    1
X1                 X4                 X8                   3.393    1
X2                 X6                 X7                   3.333    1
X3                 X5                 X8                   3.254    1
X1                 X7                 X8                   3.24     1
X0                 X6                 X9                   3.207    1
X3                 X6                 X8                   3.169    1
X0                 X1                 X4                   3.022    1
X3                 X7                 X8                   2.909    1
X0                 X1                 X8                   2.901    1
X0                 X4                 X9                   2.889    1
X2                 X4                 X9                   2.816    1
X1                 X5                 X6                   2.773    1
X1                 X4                 X5                   0        1
X0                 X6                 X8                   0        1
X0                 X5                 X6                   0        1
X0                 X2                 X3                   0        1
X2                 X3                 X6                   0        1
X0                 X2                 X6                   0        1
X0                 X3                 X8                   0        1
X2                 X3                 X5                   0        1
X0                 X4                 X8                   0        1
