Input File: reformatted-data/train/hibachi-res_DecisionTreeClassifier_KNeighborsClassifier-s96744_0.494.txt
Computation options used: -p 999 -r 1426362410 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X2                 X7                 146.015    0.001
X1                 X4                 X7                  74.196    0.001
X1                 X6                 X7                  59.525    0.001
X1                 X5                 X7                  35.381    0.006
X1                 X3                 X7                  33.181    0.017
X0                 X1                 X7                  32.656    0.02
X1                 X7                 X9                  32.464    0.022
X2                 X6                 X7                  28.185    0.063
X1                 X7                 X8                  26.958    0.095
X2                 X7                 X9                  26.731    0.096
X2                 X4                 X7                  24.676    0.213
X2                 X5                 X7                  21.265    0.508
X1                 X2                 X9                  19.243    0.752
X2                 X3                 X7                  18.002    0.874
X2                 X7                 X8                  17.997    0.874
X0                 X2                 X7                  17.149    0.923
X1                 X3                 X9                  16.429    0.954
X4                 X6                 X7                  16.383    0.956
X0                 X1                 X9                  15.759    0.978
X5                 X7                 X8                  15.093    0.992
X0                 X2                 X9                  14.741    0.992
X6                 X7                 X8                  14.308    0.997
X5                 X6                 X7                  13.646    0.997
X1                 X2                 X3                  13.196    0.998
X1                 X5                 X8                  12.797    0.999
X0                 X1                 X6                  11.557    1
X4                 X7                 X9                  11.151    1
X2                 X5                 X8                  10.574    1
X1                 X3                 X5                  10.281    1
X4                 X5                 X8                  10.220    1
X0                 X5                 X8                   9.688    1
X2                 X3                 X4                   9.676    1
X1                 X3                 X8                   9.659    1
X2                 X4                 X6                   9.303    1
X0                 X7                 X9                   9.157    1
X1                 X4                 X6                   9.097    1
X0                 X6                 X7                   9.004    1
X2                 X4                 X9                   8.786    1
X1                 X4                 X9                   8.750    1
X0                 X1                 X3                   8.723    1
X1                 X6                 X9                   8.472    1
X3                 X5                 X8                   8.466    1
X3                 X5                 X9                   8.424    1
X4                 X5                 X7                   8.407    1
X4                 X7                 X8                   8.366    1
X1                 X5                 X6                   8.329    1
X0                 X5                 X9                   7.984    1
X1                 X3                 X4                   7.791    1
X3                 X4                 X8                   7.607    1
X1                 X5                 X9                   7.523    1
X1                 X2                 X5                   7.467    1
X2                 X3                 X9                   7.346    1
X0                 X8                 X9                   7.341    1
X0                 X1                 X8                   7.267    1
X3                 X4                 X7                   7.210    1
X0                 X4                 X6                   7.194    1
X5                 X6                 X9                   7.028    1
X0                 X1                 X5                   7.004    1
X0                 X3                 X5                   6.938    1
X1                 X8                 X9                   6.812    1
X3                 X4                 X5                   6.727    1
X1                 X2                 X4                   6.662    1
X0                 X4                 X9                   6.624    1
X1                 X2                 X6                   6.574    1
X0                 X2                 X4                   6.360    1
X2                 X3                 X5                   6.162    1
X6                 X7                 X9                   6.142    1
X5                 X6                 X8                   6.083    1
X0                 X4                 X8                   5.776    1
X2                 X4                 X8                   5.705    1
X1                 X4                 X5                   5.508    1
X2                 X4                 X5                   5.437    1
X2                 X5                 X9                   5.389    1
X0                 X3                 X9                   5.201    1
X0                 X5                 X7                   5.046    1
X5                 X8                 X9                   4.827    1
X2                 X5                 X6                   4.635    1
X3                 X8                 X9                   4.565    1
X0                 X3                 X8                   4.518    1
X1                 X4                 X8                   4.356    1
X3                 X4                 X6                   4.197    1
X3                 X4                 X9                   4.182    1
X3                 X6                 X7                   4.162    1
X6                 X8                 X9                   4.152    1
X5                 X7                 X9                   4.111    1
X1                 X3                 X6                   4.045    1
X0                 X4                 X7                   4.002    1
X1                 X6                 X8                   3.977    1
X3                 X5                 X6                   3.669    1
X0                 X4                 X5                   3.660    1
X3                 X7                 X8                   3.652    1
X1                 X2                 X8                   3.622    1
X3                 X5                 X7                   3.553    1
X4                 X5                 X9                   3.536    1
X0                 X3                 X4                   3.504    1
X0                 X5                 X6                   3.431    1
X0                 X2                 X3                   3.368    1
X2                 X3                 X6                   3.265    1
X0                 X1                 X4                   3.197    1
X4                 X6                 X9                   3.061    1
X0                 X3                 X6                   3.014    1
X0                 X2                 X5                   2.867    1
X3                 X7                 X9                   2.838    1
X0                 X1                 X2                   2.750    1
X7                 X8                 X9                   2.710    1
X0                 X2                 X6                   0        1
X0                 X2                 X8                   0        1
X0                 X3                 X7                   0        1
X0                 X6                 X8                   0        1
X0                 X6                 X9                   0        1
X0                 X7                 X8                   0        1
X2                 X3                 X8                   0        1
X2                 X6                 X8                   0        1
X4                 X8                 X9                   0        1
X2                 X6                 X9                   0        1
X2                 X8                 X9                   0        1
X3                 X6                 X8                   0        1
X4                 X6                 X8                   0        1
X3                 X6                 X9                   0        1
X4                 X5                 X6                   0        1
