Input File: reformatted-data/train/hibachi-res_GaussianNB_ExtraTreesClassifier-s29864_0.060.txt
Computation options used: -p 999 -r 1327537250 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X6                 X7                 15.062     0.978
X2                 X6                 X9                 14.979     0.979
X0                 X8                 X9                 14.174     0.991
X1                 X4                 X9                 13.513     0.997
X0                 X3                 X9                 13.433     0.997
X1                 X3                 X4                 12.988     0.997
X1                 X8                 X9                 12.341     0.999
X0                 X2                 X3                 12.254     1
X0                 X2                 X9                 12.041     1
X4                 X6                 X7                 11.599     1
X0                 X4                 X7                 11.220     1
X4                 X5                 X7                 10.861     1
X4                 X8                 X9                 10.698     1
X6                 X8                 X9                  9.931     1
X6                 X7                 X9                  9.922     1
X2                 X5                 X7                  9.828     1
X1                 X6                 X9                  9.699     1
X0                 X4                 X5                  9.682     1
X4                 X5                 X6                  9.462     1
X0                 X4                 X9                  9.297     1
X1                 X2                 X9                  9.096     1
X2                 X5                 X8                  9.086     1
X2                 X5                 X6                  8.923     1
X1                 X4                 X6                  8.597     1
X2                 X7                 X9                  8.537     1
X5                 X6                 X9                  8.280     1
X1                 X5                 X7                  8.168     1
X1                 X3                 X8                  8.066     1
X3                 X4                 X7                  8.046     1
X2                 X4                 X7                  7.967     1
X2                 X6                 X8                  7.699     1
X2                 X5                 X9                  7.651     1
X0                 X1                 X9                  7.5       1
X0                 X3                 X7                  7.490     1
X0                 X1                 X7                  7.176     1
X3                 X5                 X9                  7.031     1
X1                 X4                 X7                  7.030     1
X0                 X6                 X8                  6.827     1
X0                 X6                 X9                  6.756     1
X0                 X1                 X4                  6.617     1
X5                 X7                 X9                  6.537     1
X5                 X6                 X7                  6.505     1
X1                 X5                 X9                  6.454     1
X2                 X4                 X6                  6.449     1
X1                 X2                 X5                  6.250     1
X1                 X3                 X7                  6.112     1
X0                 X2                 X6                  6.097     1
X0                 X1                 X6                  5.927     1
X0                 X5                 X7                  5.800     1
X1                 X3                 X9                  5.702     1
X0                 X5                 X9                  5.649     1
X0                 X7                 X8                  5.641     1
X2                 X4                 X9                  5.574     1
X5                 X8                 X9                  5.487     1
X1                 X4                 X8                  5.365     1
X0                 X2                 X4                  5.308     1
X2                 X3                 X5                  5.288     1
X3                 X5                 X6                  5.252     1
X1                 X2                 X4                  5.199     1
X2                 X3                 X9                  5.184     1
X3                 X4                 X6                  4.999     1
X4                 X6                 X8                  4.938     1
X0                 X3                 X4                  4.875     1
X7                 X8                 X9                  4.871     1
X2                 X6                 X7                  4.859     1
X1                 X2                 X3                  4.822     1
X2                 X4                 X5                  4.526     1
X3                 X8                 X9                  4.449     1
X3                 X5                 X7                  4.398     1
X0                 X3                 X6                  4.202     1
X0                 X5                 X8                  4.137     1
X4                 X7                 X9                  4.133     1
X1                 X7                 X9                  3.948     1
X2                 X3                 X4                  3.737     1
X0                 X2                 X5                  3.736     1
X2                 X3                 X6                  3.727     1
X1                 X7                 X8                  3.608     1
X1                 X4                 X5                  3.605     1
X1                 X2                 X7                  3.417     1
X0                 X1                 X3                  3.390     1
X4                 X5                 X8                  3.374     1
X0                 X4                 X6                  3.352     1
X4                 X6                 X9                  3.328     1
X0                 X1                 X5                  3.296     1
X2                 X8                 X9                  3.118     1
X2                 X3                 X7                  3.077     1
X0                 X6                 X7                  3.023     1
X2                 X7                 X8                  2.990     1
X0                 X3                 X8                  2.946     1
X6                 X7                 X8                  2.935     1
X1                 X3                 X5                  2.917     1
X3                 X7                 X8                  2.827     1
X0                 X5                 X6                  2.819     1
X3                 X4                 X9                  2.816     1
X4                 X7                 X8                  2.802     1
X3                 X6                 X9                  2.783     1
X0                 X1                 X2                  2.778     1
X3                 X6                 X7                  2.734     1
X2                 X3                 X8                  0         1
X1                 X6                 X8                  0         1
X1                 X5                 X8                  0         1
X2                 X4                 X8                  0         1
X0                 X1                 X8                  0         1
X1                 X5                 X6                  0         1
X5                 X7                 X8                  0         1
X0                 X2                 X7                  0         1
X5                 X6                 X8                  0         1
X0                 X2                 X8                  0         1
X0                 X3                 X5                  0         1
X1                 X3                 X6                  0         1
X1                 X2                 X8                  0         1
X1                 X2                 X6                  0         1
X3                 X4                 X5                  0         1
X0                 X7                 X9                  0         1
X4                 X5                 X9                  0         1
X3                 X4                 X8                  0         1
X3                 X5                 X8                  0         1
X0                 X4                 X8                  0         1
X3                 X7                 X9                  0         1
X3                 X6                 X8                  0         1
