Input File: reformatted-data/train/hibachi-res_LogisticRegression_KNeighborsClassifier-s74865_0.093.txt
Computation options used: -p 999 -r 1348058597 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X5                 X6                 18.395     0.674
X1                 X4                 X5                 18.232     0.688
X4                 X5                 X6                 16.269     0.879
X1                 X4                 X8                 15.870     0.915
X3                 X5                 X6                 15.795     0.922
X3                 X5                 X7                 15.055     0.96
X5                 X6                 X7                 14.799     0.975
X1                 X2                 X5                 14.737     0.977
X1                 X3                 X8                 12.992     0.998
X3                 X5                 X9                 12.730     0.998
X0                 X6                 X7                 12.595     0.998
X1                 X4                 X6                 12.439     0.998
X3                 X4                 X7                 12.369     0.998
X1                 X6                 X7                 12.132     0.999
X1                 X4                 X9                 11.504     0.999
X0                 X3                 X5                 10.948     0.999
X1                 X3                 X9                 10.880     0.999
X1                 X4                 X7                 10.549     0.999
X1                 X5                 X8                 10.390     0.999
X1                 X3                 X5                 10.120     1
X1                 X2                 X7                 10.026     1
X0                 X1                 X6                  9.664     1
X4                 X6                 X7                  9.635     1
X3                 X4                 X8                  9.611     1
X0                 X1                 X5                  9.165     1
X0                 X2                 X4                  9.110     1
X0                 X4                 X7                  9.018     1
X2                 X3                 X5                  8.976     1
X0                 X5                 X6                  8.917     1
X2                 X4                 X7                  8.848     1
X0                 X2                 X9                  8.842     1
X3                 X4                 X6                  8.538     1
X1                 X2                 X4                  8.502     1
X1                 X3                 X6                  8.460     1
X4                 X6                 X9                  8.424     1
X3                 X6                 X7                  8.261     1
X2                 X4                 X6                  8.031     1
X1                 X6                 X8                  7.877     1
X3                 X7                 X8                  7.736     1
X6                 X7                 X8                  7.699     1
X0                 X4                 X8                  7.588     1
X2                 X3                 X6                  7.555     1
X5                 X6                 X8                  7.554     1
X0                 X1                 X9                  7.406     1
X0                 X7                 X8                  7.358     1
X5                 X8                 X9                  7.160     1
X4                 X6                 X8                  7.116     1
X2                 X3                 X8                  6.856     1
X3                 X6                 X8                  6.767     1
X2                 X5                 X6                  6.709     1
X0                 X2                 X3                  6.636     1
X0                 X3                 X7                  6.615     1
X1                 X2                 X8                  6.466     1
X4                 X5                 X7                  6.438     1
X0                 X6                 X9                  6.421     1
X2                 X3                 X9                  6.418     1
X6                 X7                 X9                  6.393     1
X4                 X5                 X8                  6.320     1
X2                 X6                 X7                  6.241     1
X5                 X6                 X9                  6.074     1
X6                 X8                 X9                  5.955     1
X3                 X5                 X8                  5.917     1
X4                 X7                 X9                  5.869     1
X0                 X1                 X2                  5.867     1
X0                 X1                 X4                  5.673     1
X0                 X5                 X8                  5.371     1
X2                 X5                 X8                  5.323     1
X1                 X3                 X4                  5.247     1
X2                 X8                 X9                  5.242     1
X0                 X1                 X3                  5.136     1
X2                 X6                 X9                  5.098     1
X0                 X5                 X9                  4.948     1
X1                 X2                 X9                  4.942     1
X0                 X7                 X9                  4.922     1
X0                 X2                 X8                  4.458     1
X0                 X5                 X7                  4.349     1
X2                 X7                 X9                  4.311     1
X0                 X3                 X4                  4.271     1
X0                 X3                 X9                  4.269     1
X0                 X4                 X6                  4.262     1
X3                 X6                 X9                  4.252     1
X0                 X3                 X6                  4.249     1
X0                 X3                 X8                  4.224     1
X3                 X4                 X9                  4.207     1
X0                 X6                 X8                  4.084     1
X2                 X4                 X9                  3.964     1
X0                 X2                 X7                  3.903     1
X7                 X8                 X9                  3.897     1
X5                 X7                 X8                  3.896     1
X2                 X3                 X7                  3.888     1
X1                 X6                 X9                  3.842     1
X3                 X4                 X5                  3.667     1
X2                 X4                 X5                  3.664     1
X1                 X5                 X9                  3.540     1
X1                 X2                 X6                  3.492     1
X0                 X8                 X9                  3.483     1
X1                 X2                 X3                  3.343     1
X0                 X4                 X5                  3.26      1
X1                 X7                 X9                  3.199     1
X0                 X4                 X9                  3.174     1
X1                 X5                 X7                  3.045     1
X2                 X5                 X7                  3.043     1
X4                 X5                 X9                  2.979     1
X2                 X3                 X4                  2.943     1
X0                 X2                 X5                  2.818     1
X5                 X7                 X9                  2.763     1
X0                 X1                 X7                  0         1
X0                 X1                 X8                  0         1
X0                 X2                 X6                  0         1
X2                 X7                 X8                  0         1
X4                 X8                 X9                  0         1
X4                 X7                 X8                  0         1
X1                 X3                 X7                  0         1
X2                 X6                 X8                  0         1
X2                 X5                 X9                  0         1
X1                 X7                 X8                  0         1
X3                 X8                 X9                  0         1
X3                 X7                 X9                  0         1
X1                 X8                 X9                  0         1
X2                 X4                 X8                  0         1
