Input File: reformated-data/hibachi-res_LogisticRegression_ExtraTreesClassifier-s56940_0.044.txt
Computation options used: -p 999 -r 763298318 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X2                 X3                 31.900     0.023
X0                 X2                 X3                 25.809     0.185
X1                 X3                 X8                 23.601     0.356
X2                 X3                 X5                 23.385     0.381
X1                 X3                 X5                 22.274     0.474
X1                 X3                 X9                 22.029     0.492
X1                 X3                 X6                 20.310     0.681
X4                 X5                 X6                 20.168     0.699
X2                 X3                 X6                 19.584     0.762
X2                 X3                 X9                 19.565     0.762
X1                 X3                 X7                 19.185     0.801
X2                 X3                 X4                 18.359     0.875
X0                 X5                 X8                 18.321     0.875
X0                 X4                 X8                 18.181     0.88
X0                 X1                 X3                 17.661     0.914
X2                 X3                 X8                 16.905     0.95
X1                 X3                 X4                 16.897     0.95
X1                 X2                 X4                 16.558     0.957
X2                 X4                 X9                 16.544     0.957
X2                 X3                 X7                 16.016     0.981
X0                 X2                 X6                 14.398     0.997
X0                 X2                 X9                 14.153     0.997
X0                 X5                 X9                 13.479     0.997
X3                 X5                 X9                 13.332     0.997
X6                 X8                 X9                 12.902     1
X1                 X2                 X9                 12.761     1
X2                 X7                 X9                 12.340     1
X0                 X1                 X8                 12.234     1
X0                 X4                 X5                 11.794     1
X0                 X5                 X6                 11.696     1
X5                 X6                 X9                 11.692     1
X1                 X2                 X5                 11.324     1
X3                 X6                 X8                 11.274     1
X5                 X7                 X9                 11.214     1
X5                 X6                 X8                 11.111     1
X2                 X4                 X6                 11.004     1
X0                 X8                 X9                 10.907     1
X0                 X1                 X5                 10.723     1
X0                 X1                 X4                 10.516     1
X1                 X2                 X8                 10.262     1
X5                 X7                 X8                 10.022     1
X2                 X8                 X9                  9.973     1
X2                 X5                 X9                  9.162     1
X3                 X5                 X6                  8.891     1
X1                 X4                 X8                  8.789     1
X0                 X3                 X7                  8.777     1
X3                 X6                 X9                  8.763     1
X1                 X2                 X7                  8.736     1
X1                 X4                 X7                  8.633     1
X1                 X7                 X8                  8.232     1
X3                 X6                 X7                  8.201     1
X0                 X1                 X2                  8.149     1
X2                 X6                 X8                  8.094     1
X0                 X2                 X8                  8.034     1
X0                 X3                 X5                  7.989     1
X1                 X7                 X9                  7.935     1
X4                 X8                 X9                  7.906     1
X1                 X4                 X9                  7.797     1
X3                 X7                 X8                  7.789     1
X1                 X6                 X8                  7.640     1
X2                 X4                 X8                  7.544     1
X4                 X5                 X9                  7.4       1
X0                 X3                 X6                  7.300     1
X1                 X5                 X7                  7.209     1
X3                 X8                 X9                  7.143     1
X0                 X2                 X4                  7.080     1
X6                 X7                 X9                  7.070     1
X7                 X8                 X9                  6.988     1
X4                 X5                 X8                  6.78      1
X2                 X5                 X6                  6.464     1
X0                 X6                 X9                  6.321     1
X2                 X7                 X8                  6.320     1
X2                 X4                 X5                  6.319     1
X3                 X5                 X8                  6.222     1
X0                 X7                 X8                  5.975     1
X1                 X4                 X5                  5.967     1
X0                 X1                 X7                  5.849     1
X3                 X4                 X8                  5.739     1
X5                 X6                 X7                  5.562     1
X0                 X7                 X9                  5.552     1
X0                 X2                 X5                  5.347     1
X2                 X5                 X8                  5.164     1
X4                 X6                 X7                  5.109     1
X0                 X3                 X4                  5.010     1
X5                 X8                 X9                  5.008     1
X1                 X5                 X9                  4.949     1
X0                 X1                 X9                  4.913     1
X2                 X6                 X9                  4.881     1
X0                 X2                 X7                  4.545     1
X1                 X2                 X6                  4.472     1
X0                 X5                 X7                  4.147     1
X4                 X7                 X9                  4.138     1
X4                 X7                 X8                  3.923     1
X1                 X5                 X8                  3.916     1
X0                 X4                 X6                  3.899     1
X0                 X4                 X9                  3.853     1
X1                 X5                 X6                  3.775     1
X4                 X5                 X7                  3.734     1
X3                 X4                 X7                  3.677     1
X3                 X4                 X5                  3.582     1
X0                 X3                 X8                  3.498     1
X0                 X6                 X7                  3.387     1
X0                 X3                 X9                  3.290     1
X3                 X4                 X6                  3.278     1
X1                 X4                 X6                  3.250     1
X3                 X5                 X7                  3.248     1
X3                 X7                 X9                  3.232     1
X4                 X6                 X8                  3.208     1
X1                 X6                 X9                  3.191     1
X6                 X7                 X8                  3.140     1
X1                 X8                 X9                  2.969     1
X0                 X6                 X8                  2.958     1
X2                 X5                 X7                  2.874     1
X0                 X4                 X7                  2.848     1
X4                 X6                 X9                  0         1
X3                 X4                 X9                  0         1
X2                 X6                 X7                  0         1
X2                 X4                 X7                  0         1
X1                 X6                 X7                  0         1
X0                 X1                 X6                  0         1
