Input File: reformatted-data/train/hibachi-res_BernoulliNB_MLPClassifier-s28904_0.094.txt
Computation options used: -p 999 -r 1421135433 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X6                 X8                 39.867     0.001
X5                 X6                 X8                 32.933     0.009
X1                 X6                 X8                 30.188     0.031
X2                 X6                 X8                 29.444     0.042
X6                 X8                 X9                 27.462     0.084
X3                 X6                 X8                 26.457     0.113
X2                 X4                 X8                 24.970     0.19
X6                 X7                 X8                 24.705     0.209
X4                 X6                 X8                 24.664     0.209
X2                 X6                 X7                 23.377     0.297
X0                 X1                 X6                 20.637     0.557
X1                 X7                 X8                 20.484     0.569
X0                 X5                 X6                 17.539     0.905
X0                 X6                 X9                 16.783     0.958
X3                 X5                 X8                 16.541     0.966
X2                 X7                 X8                 16.295     0.973
X1                 X4                 X8                 15.979     0.981
X0                 X2                 X6                 15.940     0.981
X0                 X8                 X9                 15.709     0.981
X0                 X6                 X7                 15.432     0.985
X1                 X3                 X7                 15.377     0.986
X0                 X1                 X4                 15.184     0.99
X1                 X2                 X4                 14.551     0.994
X1                 X3                 X4                 13.992     0.997
X2                 X3                 X9                 13.743     0.998
X0                 X4                 X6                 13.644     0.998
X1                 X5                 X6                 13.628     0.998
X0                 X4                 X8                 13.444     0.998
X0                 X2                 X9                 13.394     0.998
X3                 X8                 X9                 13.197     0.998
X0                 X3                 X8                 12.909     0.999
X2                 X8                 X9                 12.851     0.999
X3                 X5                 X9                 12.849     0.999
X0                 X3                 X6                 12.445     1
X2                 X7                 X9                 12.295     1
X1                 X3                 X6                 12.238     1
X0                 X3                 X9                 11.951     1
X0                 X7                 X8                 11.834     1
X0                 X1                 X7                 11.817     1
X0                 X4                 X5                 11.431     1
X0                 X7                 X9                 11.210     1
X3                 X6                 X7                 11.068     1
X1                 X2                 X5                 10.995     1
X5                 X6                 X7                 10.887     1
X0                 X5                 X7                 10.304     1
X1                 X2                 X7                 10.087     1
X1                 X5                 X7                 10.053     1
X1                 X5                 X8                  9.963     1
X0                 X1                 X8                  9.903     1
X1                 X4                 X7                  9.832     1
X2                 X4                 X9                  9.708     1
X1                 X2                 X6                  9.637     1
X3                 X4                 X8                  9.403     1
X2                 X4                 X7                  9.391     1
X0                 X1                 X9                  9.342     1
X1                 X4                 X5                  9.315     1
X1                 X3                 X8                  9.249     1
X0                 X2                 X8                  9.147     1
X1                 X3                 X9                  8.945     1
X1                 X4                 X6                  8.916     1
X4                 X7                 X8                  8.621     1
X0                 X2                 X4                  8.584     1
X0                 X4                 X7                  8.322     1
X0                 X1                 X3                  8.120     1
X0                 X2                 X7                  7.876     1
X0                 X3                 X5                  7.862     1
X1                 X2                 X3                  7.795     1
X0                 X3                 X7                  7.787     1
X5                 X7                 X8                  7.554     1
X2                 X3                 X7                  7.474     1
X0                 X1                 X5                  7.323     1
X2                 X4                 X5                  7.286     1
X2                 X5                 X7                  7.241     1
X4                 X5                 X7                  7.123     1
X1                 X3                 X5                  7.070     1
X3                 X5                 X6                  6.912     1
X0                 X5                 X9                  6.642     1
X2                 X3                 X5                  6.498     1
X2                 X5                 X8                  6.334     1
X1                 X8                 X9                  6.326     1
X0                 X5                 X8                  6.162     1
X2                 X5                 X6                  5.902     1
X2                 X3                 X4                  5.846     1
X4                 X6                 X7                  5.397     1
X3                 X4                 X7                  5.331     1
X3                 X5                 X7                  5.169     1
X1                 X4                 X9                  5.150     1
X1                 X2                 X8                  5.144     1
X1                 X6                 X7                  5.126     1
X1                 X7                 X9                  4.592     1
X4                 X5                 X8                  4.138     1
X0                 X2                 X5                  3.849     1
X1                 X5                 X9                  3.795     1
X2                 X3                 X8                  3.785     1
X3                 X7                 X8                  3.752     1
X1                 X6                 X9                  3.732     1
X2                 X4                 X6                  3.724     1
X4                 X8                 X9                  3.668     1
X3                 X4                 X5                  3.638     1
X6                 X7                 X9                  3.547     1
X2                 X6                 X9                  3.166     1
X3                 X7                 X9                  3.153     1
X7                 X8                 X9                  3.069     1
X0                 X2                 X3                  3.060     1
X2                 X5                 X9                  2.988     1
X3                 X6                 X9                  2.984     1
X4                 X7                 X9                  2.947     1
X0                 X1                 X2                  2.784     1
X5                 X7                 X9                  2.776     1
X3                 X4                 X6                  2.748     1
X0                 X3                 X4                  0         1
X0                 X4                 X9                  0         1
X5                 X8                 X9                  0         1
X1                 X2                 X9                  0         1
X5                 X6                 X9                  0         1
X2                 X3                 X6                  0         1
X3                 X4                 X9                  0         1
X4                 X6                 X9                  0         1
X4                 X5                 X6                  0         1
X4                 X5                 X9                  0         1
