Input File: reformatted-data/train/hibachi-res_GaussianNB_DecisionTreeClassifier-s49304_0.101.txt
Computation options used: -p 999 -r 1326730514 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X4                 X6                 X7                 20.477     0.422
X0                 X3                 X7                 17.224     0.835
X1                 X4                 X5                 17.147     0.84
X2                 X4                 X6                 16.336     0.905
X0                 X3                 X8                 16.014     0.931
X1                 X4                 X6                 15.584     0.943
X1                 X7                 X9                 15.512     0.944
X6                 X7                 X9                 15.357     0.952
X1                 X2                 X4                 15.312     0.953
X4                 X5                 X6                 15.025     0.962
X0                 X6                 X8                 14.572     0.97
X0                 X4                 X6                 14.564     0.97
X0                 X2                 X3                 14.539     0.97
X3                 X4                 X6                 14.430     0.972
X3                 X5                 X6                 14.335     0.973
X4                 X6                 X9                 14.293     0.977
X2                 X4                 X5                 12.835     0.998
X2                 X6                 X9                 12.561     0.998
X1                 X2                 X3                 12.244     0.999
X4                 X5                 X8                 12.195     0.999
X0                 X5                 X8                 12.190     0.999
X3                 X7                 X9                 12.174     0.999
X0                 X3                 X9                 12.143     0.999
X1                 X6                 X9                 12.087     0.999
X0                 X4                 X8                 12.043     0.999
X2                 X3                 X4                 11.608     1
X0                 X8                 X9                 11.376     1
X0                 X7                 X9                 10.898     1
X0                 X2                 X9                 10.823     1
X1                 X4                 X7                 10.428     1
X0                 X1                 X7                 10.266     1
X3                 X4                 X5                 10.139     1
X4                 X7                 X9                 10.049     1
X2                 X7                 X9                 10.044     1
X4                 X5                 X9                  9.979     1
X2                 X4                 X8                  9.645     1
X4                 X6                 X8                  9.607     1
X1                 X3                 X7                  9.472     1
X1                 X3                 X4                  9.447     1
X0                 X7                 X8                  9.149     1
X2                 X6                 X8                  9.087     1
X1                 X7                 X8                  9.079     1
X5                 X7                 X8                  8.935     1
X1                 X5                 X7                  8.772     1
X2                 X5                 X9                  8.610     1
X1                 X5                 X9                  8.587     1
X2                 X7                 X8                  8.530     1
X1                 X5                 X6                  8.465     1
X2                 X4                 X9                  8.320     1
X0                 X1                 X9                  8.291     1
X0                 X3                 X6                  8.135     1
X0                 X2                 X7                  8.074     1
X1                 X2                 X5                  8.009     1
X3                 X5                 X8                  7.922     1
X3                 X7                 X8                  7.720     1
X6                 X8                 X9                  7.708     1
X3                 X4                 X9                  7.609     1
X1                 X2                 X9                  7.602     1
X0                 X3                 X4                  7.281     1
X5                 X6                 X9                  7.235     1
X7                 X8                 X9                  7.182     1
X0                 X1                 X8                  7.062     1
X0                 X2                 X8                  6.914     1
X1                 X8                 X9                  6.789     1
X4                 X7                 X8                  6.723     1
X0                 X1                 X2                  6.579     1
X0                 X3                 X5                  6.391     1
X0                 X6                 X9                  6.372     1
X0                 X1                 X3                  6.262     1
X0                 X5                 X6                  6.217     1
X0                 X6                 X7                  5.717     1
X5                 X8                 X9                  5.589     1
X0                 X2                 X6                  5.337     1
X6                 X7                 X8                  5.300     1
X0                 X1                 X6                  5.113     1
X2                 X3                 X5                  5.008     1
X0                 X4                 X5                  4.673     1
X0                 X2                 X5                  4.484     1
X1                 X2                 X8                  4.454     1
X3                 X5                 X7                  4.429     1
X1                 X5                 X8                  4.354     1
X3                 X6                 X7                  4.348     1
X4                 X8                 X9                  4.147     1
X1                 X3                 X6                  4.039     1
X2                 X3                 X6                  3.947     1
X1                 X2                 X6                  3.887     1
X1                 X2                 X7                  3.884     1
X2                 X4                 X7                  3.828     1
X0                 X1                 X5                  3.687     1
X5                 X7                 X9                  3.645     1
X0                 X5                 X9                  3.638     1
X4                 X5                 X7                  3.629     1
X3                 X6                 X8                  3.550     1
X2                 X3                 X8                  3.548     1
X5                 X6                 X8                  3.502     1
X1                 X4                 X8                  3.469     1
X3                 X4                 X8                  3.381     1
X3                 X4                 X7                  3.199     1
X2                 X3                 X7                  3.192     1
X5                 X6                 X7                  3.191     1
X0                 X4                 X7                  3.178     1
X2                 X5                 X8                  3.169     1
X2                 X8                 X9                  3.008     1
X0                 X2                 X4                  2.974     1
X1                 X6                 X8                  2.962     1
X2                 X5                 X6                  2.955     1
X1                 X4                 X9                  2.887     1
X3                 X6                 X9                  2.807     1
X3                 X8                 X9                  0         1
X0                 X4                 X9                  0         1
X3                 X5                 X9                  0         1
X0                 X5                 X7                  0         1
X1                 X3                 X5                  0         1
X2                 X6                 X7                  0         1
X2                 X5                 X7                  0         1
X1                 X3                 X8                  0         1
X1                 X3                 X9                  0         1
X2                 X3                 X9                  0         1
X0                 X1                 X4                  0         1
X1                 X6                 X7                  0         1
