Input File: reformatted-data/train/hibachi-res_KNeighborsClassifier_BernoulliNB-s13719_0.552.txt
Computation options used: -p 999 -r 1338159274 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X5                 X9                 25.918     0.052
X2                 X4                 X8                 20.657     0.384
X2                 X3                 X7                 20.336     0.415
X3                 X7                 X8                 19.432     0.538
X4                 X7                 X8                 19.392     0.543
X3                 X6                 X7                 18.777     0.625
X2                 X3                 X8                 18.044     0.729
X4                 X8                 X9                 16.982     0.836
X4                 X5                 X8                 16.324     0.891
X1                 X3                 X7                 15.713     0.925
X5                 X8                 X9                 15.361     0.947
X1                 X4                 X7                 15.009     0.957
X1                 X2                 X8                 13.790     0.987
X4                 X6                 X9                 13.546     0.99
X2                 X5                 X9                 13.361     0.99
X4                 X6                 X8                 13.267     0.991
X7                 X8                 X9                 13.084     0.993
X2                 X8                 X9                 12.893     0.994
X1                 X2                 X5                 11.818     1
X1                 X7                 X8                 11.782     1
X1                 X5                 X7                 11.494     1
X2                 X7                 X8                 11.208     1
X1                 X3                 X8                 11.184     1
X1                 X6                 X7                 11.175     1
X2                 X5                 X6                 11.037     1
X1                 X5                 X8                 10.767     1
X1                 X5                 X9                 10.461     1
X2                 X5                 X7                 10.286     1
X1                 X3                 X5                 10.119     1
X3                 X4                 X9                  9.769     1
X2                 X7                 X9                  9.632     1
X1                 X2                 X7                  9.488     1
X0                 X4                 X8                  9.404     1
X3                 X4                 X7                  9.299     1
X1                 X8                 X9                  8.772     1
X0                 X5                 X6                  8.743     1
X2                 X3                 X9                  8.527     1
X3                 X4                 X8                  8.393     1
X1                 X7                 X9                  8.131     1
X0                 X3                 X6                  8.079     1
X3                 X7                 X9                  8.014     1
X2                 X3                 X6                  7.974     1
X1                 X4                 X8                  7.744     1
X6                 X7                 X9                  7.507     1
X2                 X4                 X9                  7.469     1
X0                 X6                 X9                  7.417     1
X0                 X3                 X7                  7.269     1
X3                 X5                 X6                  7.208     1
X3                 X4                 X6                  7.175     1
X1                 X2                 X6                  7.158     1
X0                 X4                 X6                  7.116     1
X1                 X6                 X8                  7.027     1
X1                 X3                 X4                  6.991     1
X1                 X4                 X5                  6.874     1
X2                 X4                 X6                  6.342     1
X0                 X2                 X3                  6.197     1
X5                 X6                 X9                  6.195     1
X1                 X4                 X6                  6.189     1
X1                 X6                 X9                  6.092     1
X0                 X2                 X6                  5.969     1
X4                 X7                 X9                  5.896     1
X1                 X3                 X6                  5.8       1
X3                 X8                 X9                  5.522     1
X3                 X5                 X7                  5.440     1
X1                 X5                 X6                  5.392     1
X2                 X3                 X5                  5.382     1
X4                 X5                 X9                  5.320     1
X0                 X7                 X9                  5.223     1
X0                 X5                 X8                  5.198     1
X0                 X5                 X7                  5.180     1
X1                 X2                 X4                  5.013     1
X0                 X8                 X9                  4.998     1
X1                 X2                 X3                  4.976     1
X0                 X2                 X9                  4.564     1
X1                 X3                 X9                  4.547     1
X0                 X3                 X9                  4.468     1
X0                 X3                 X4                  3.985     1
X1                 X4                 X9                  3.948     1
X3                 X6                 X9                  3.846     1
X0                 X2                 X8                  3.827     1
X2                 X4                 X5                  3.778     1
X2                 X6                 X8                  3.754     1
X4                 X5                 X6                  3.731     1
X5                 X6                 X7                  3.722     1
X3                 X5                 X9                  3.667     1
X3                 X6                 X8                  3.664     1
X0                 X6                 X7                  3.660     1
X3                 X4                 X5                  3.66      1
X1                 X2                 X9                  3.624     1
X2                 X3                 X4                  3.493     1
X4                 X6                 X7                  3.391     1
X0                 X7                 X8                  3.288     1
X4                 X5                 X7                  3.281     1
X5                 X7                 X9                  3.278     1
X6                 X8                 X9                  3.273     1
X0                 X4                 X7                  3.260     1
X2                 X5                 X8                  3.260     1
X0                 X2                 X5                  3.081     1
X0                 X2                 X7                  3.010     1
X6                 X7                 X8                  2.952     1
X2                 X6                 X7                  2.883     1
X0                 X2                 X4                  2.773     1
X3                 X5                 X8                  2.769     1
X0                 X6                 X8                  0         1
X5                 X6                 X8                  0         1
X0                 X1                 X5                  0         1
X5                 X7                 X8                  0         1
X0                 X1                 X4                  0         1
X0                 X1                 X3                  0         1
X0                 X1                 X2                  0         1
X0                 X1                 X6                  0         1
X2                 X4                 X7                  0         1
X0                 X1                 X7                  0         1
X0                 X1                 X8                  0         1
X0                 X1                 X9                  0         1
X0                 X4                 X9                  0         1
X2                 X6                 X9                  0         1
X0                 X4                 X5                  0         1
X0                 X3                 X8                  0         1
X0                 X3                 X5                  0         1
