Input File: reformatted-data/train/hibachi-res_KNeighborsClassifier_LogisticRegression-s94970_0.548.txt
Computation options used: -p 999 -r 1453304031 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X5                 X7                 X8                 25.949     0.138
X0                 X1                 X5                 23.652     0.306
X1                 X2                 X6                 18.023     0.896
X0                 X1                 X3                 17.701     0.91
X1                 X6                 X8                 16.892     0.96
X0                 X3                 X5                 16.376     0.973
X3                 X5                 X6                 15.926     0.983
X0                 X5                 X6                 15.784     0.984
X1                 X3                 X5                 15.771     0.984
X0                 X2                 X5                 15.549     0.986
X0                 X5                 X9                 15.114     0.992
X7                 X8                 X9                 14.982     0.992
X0                 X5                 X7                 13.942     0.999
X1                 X2                 X3                 13.801     1
X3                 X5                 X8                 13.677     1
X3                 X5                 X9                 13.616     1
X2                 X3                 X7                 13.247     1
X2                 X3                 X5                 12.935     1
X1                 X3                 X7                 12.795     1
X0                 X2                 X7                 11.685     1
X0                 X3                 X9                 11.554     1
X3                 X6                 X9                 11.501     1
X1                 X3                 X9                 10.891     1
X3                 X8                 X9                 10.477     1
X0                 X2                 X6                 10.333     1
X2                 X7                 X8                 10.274     1
X0                 X5                 X8                 10.233     1
X1                 X3                 X6                 10.225     1
X1                 X2                 X7                 10.037     1
X1                 X7                 X8                  9.837     1
X1                 X6                 X7                  9.663     1
X0                 X1                 X2                  9.495     1
X2                 X8                 X9                  9.273     1
X0                 X8                 X9                  8.928     1
X1                 X5                 X7                  8.748     1
X2                 X7                 X9                  8.730     1
X5                 X8                 X9                  8.562     1
X1                 X8                 X9                  8.433     1
X3                 X7                 X8                  8.180     1
X2                 X3                 X6                  8.068     1
X1                 X2                 X9                  7.852     1
X2                 X6                 X9                  7.477     1
X1                 X5                 X8                  7.372     1
X1                 X3                 X8                  7.321     1
X3                 X6                 X8                  7.246     1
X0                 X2                 X3                  6.947     1
X1                 X2                 X8                  6.832     1
X2                 X5                 X8                  6.804     1
X0                 X7                 X8                  6.715     1
X6                 X7                 X8                  6.542     1
X0                 X1                 X7                  6.539     1
X1                 X5                 X6                  6.474     1
X0                 X1                 X8                  6.469     1
X6                 X7                 X9                  6.311     1
X5                 X6                 X8                  6.214     1
X1                 X6                 X9                  6.137     1
X2                 X3                 X8                  5.652     1
X1                 X5                 X9                  5.618     1
X1                 X2                 X5                  5.513     1
X0                 X3                 X6                  5.288     1
X3                 X5                 X7                  5.105     1
X2                 X6                 X8                  4.796     1
X1                 X7                 X9                  4.716     1
X0                 X1                 X9                  4.633     1
X0                 X1                 X6                  4.519     1
X0                 X3                 X8                  4.497     1
X2                 X5                 X6                  4.377     1
X5                 X6                 X9                  4.053     1
X2                 X6                 X7                  3.915     1
X0                 X3                 X7                  3.878     1
X2                 X3                 X9                  3.698     1
X6                 X8                 X9                  3.604     1
X3                 X6                 X7                  3.597     1
X2                 X5                 X9                  3.584     1
X3                 X7                 X9                  3.373     1
X0                 X2                 X8                  3.351     1
X0                 X7                 X9                  3.181     1
X0                 X2                 X9                  3.096     1
X4                 X6                 X8                  0         1
X4                 X6                 X7                  0         1
X4                 X5                 X9                  0         1
X4                 X5                 X8                  0         1
X4                 X5                 X7                  0         1
X4                 X5                 X6                  0         1
X0                 X4                 X9                  0         1
X0                 X4                 X8                  0         1
X4                 X6                 X9                  0         1
X4                 X7                 X8                  0         1
X4                 X7                 X9                  0         1
X4                 X8                 X9                  0         1
X5                 X6                 X7                  0         1
X1                 X2                 X4                  0         1
X0                 X1                 X4                  0         1
X5                 X7                 X9                  0         1
X0                 X6                 X7                  0         1
X0                 X6                 X9                  0         1
X0                 X6                 X8                  0         1
X2                 X4                 X5                  0         1
X2                 X4                 X6                  0         1
X2                 X4                 X7                  0         1
X2                 X4                 X8                  0         1
X2                 X4                 X9                  0         1
X2                 X3                 X4                  0         1
X2                 X5                 X7                  0         1
X0                 X3                 X4                  0         1
X1                 X4                 X9                  0         1
X0                 X2                 X4                  0         1
X1                 X4                 X8                  0         1
X1                 X4                 X7                  0         1
X3                 X4                 X5                  0         1
X3                 X4                 X6                  0         1
X3                 X4                 X7                  0         1
X3                 X4                 X8                  0         1
X3                 X4                 X9                  0         1
X1                 X4                 X6                  0         1
X1                 X4                 X5                  0         1
X0                 X4                 X5                  0         1
X0                 X4                 X6                  0         1
X0                 X4                 X7                  0         1
X1                 X3                 X4                  0         1
