Input File: reformatted-data/train/hibachi-res_XGBClassifier_LogisticRegression-s33483_0.618.txt
Computation options used: -p 999 -r 1479875898 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X4                 X8                 X9                 745.853    0.001
X2                 X4                 X9                 725.103    0.001
X1                 X4                 X9                 724.292    0.001
X4                 X7                 X9                 724.199    0.001
X0                 X4                 X9                 724.156    0.001
X4                 X5                 X9                 724.091    0.001
X3                 X4                 X9                 724.086    0.001
X4                 X6                 X9                 723.88     0.001
X0                 X8                 X9                  28.086    0.062
X1                 X8                 X9                  27.609    0.068
X5                 X8                 X9                  25.142    0.145
X7                 X8                 X9                  24.263    0.193
X3                 X8                 X9                  21.514    0.462
X6                 X8                 X9                  21.119    0.502
X1                 X4                 X8                  20.197    0.615
X2                 X8                 X9                  20.139    0.616
X2                 X4                 X8                  14.425    0.99
X6                 X7                 X9                  14.206    0.991
X5                 X6                 X7                  12.872    1
X2                 X5                 X6                  12.789    1
X4                 X5                 X7                  12.706    1
X4                 X6                 X8                  12.396    1
X4                 X5                 X8                  12.356    1
X3                 X7                 X9                  12.010    1
X4                 X5                 X6                  11.568    1
X1                 X3                 X9                  11.439    1
X1                 X5                 X9                  11.322    1
X3                 X5                 X7                  10.836    1
X3                 X6                 X9                  10.641    1
X4                 X6                 X7                  10.618    1
X2                 X6                 X7                  10.540    1
X2                 X3                 X6                  10.187    1
X3                 X4                 X5                  10.149    1
X0                 X2                 X8                  10.075    1
X4                 X7                 X8                   9.970    1
X0                 X4                 X5                   9.924    1
X0                 X7                 X8                   9.349    1
X0                 X4                 X8                   9.225    1
X3                 X5                 X9                   9.009    1
X1                 X4                 X5                   8.712    1
X6                 X7                 X8                   8.666    1
X2                 X3                 X9                   8.605    1
X0                 X2                 X4                   8.581    1
X2                 X4                 X5                   8.475    1
X5                 X7                 X8                   8.337    1
X3                 X6                 X7                   8.297    1
X1                 X7                 X9                   8.294    1
X2                 X4                 X7                   8.195    1
X2                 X7                 X9                   8.17     1
X1                 X2                 X7                   7.717    1
X2                 X7                 X8                   7.684    1
X2                 X3                 X4                   7.303    1
X1                 X2                 X9                   7.214    1
X1                 X2                 X4                   6.869    1
X1                 X7                 X8                   6.847    1
X0                 X5                 X9                   6.402    1
X1                 X4                 X6                   6.230    1
X0                 X4                 X7                   6.222    1
X0                 X5                 X6                   6.204    1
X1                 X5                 X7                   5.796    1
X5                 X7                 X9                   5.776    1
X2                 X3                 X8                   5.71     1
X5                 X6                 X9                   5.635    1
X0                 X1                 X3                   5.511    1
X3                 X7                 X8                   5.412    1
X2                 X3                 X5                   5.402    1
X0                 X2                 X5                   5.375    1
X1                 X5                 X8                   5.190    1
X1                 X6                 X7                   5.117    1
X2                 X4                 X6                   5.080    1
X3                 X4                 X7                   5.071    1
X3                 X5                 X6                   5.014    1
X0                 X2                 X6                   5.008    1
X0                 X6                 X7                   4.808    1
X0                 X3                 X8                   4.770    1
X0                 X3                 X5                   4.741    1
X3                 X4                 X8                   4.728    1
X0                 X2                 X3                   4.634    1
X2                 X3                 X7                   4.577    1
X0                 X3                 X4                   4.364    1
X5                 X6                 X8                   4.188    1
X3                 X4                 X6                   3.903    1
X0                 X2                 X9                   3.802    1
X1                 X2                 X8                   3.748    1
X0                 X5                 X8                   3.697    1
X2                 X5                 X7                   3.653    1
X0                 X1                 X9                   3.618    1
X0                 X2                 X7                   3.596    1
X0                 X1                 X2                   3.563    1
X0                 X3                 X9                   3.511    1
X0                 X3                 X7                   3.48     1
X2                 X5                 X8                   3.475    1
X1                 X3                 X4                   3.468    1
X1                 X3                 X7                   3.404    1
X2                 X6                 X9                   3.375    1
X3                 X6                 X8                   3.370    1
X0                 X7                 X9                   3.151    1
X0                 X5                 X7                   3.085    1
X0                 X1                 X5                   3.030    1
X1                 X2                 X6                   3.003    1
X1                 X3                 X6                   2.971    1
X1                 X3                 X8                   2.945    1
X1                 X5                 X6                   2.937    1
X1                 X3                 X5                   2.870    1
X1                 X6                 X9                   2.829    1
X0                 X6                 X8                   2.804    1
X3                 X5                 X8                   2.730    1
X0                 X1                 X6                   0        1
X0                 X1                 X4                   0        1
X0                 X1                 X7                   0        1
X0                 X1                 X8                   0        1
X0                 X3                 X6                   0        1
X2                 X6                 X8                   0        1
X2                 X5                 X9                   0        1
X0                 X4                 X6                   0        1
X0                 X6                 X9                   0        1
X1                 X2                 X3                   0        1
X1                 X2                 X5                   0        1
X1                 X4                 X7                   0        1
X1                 X6                 X8                   0        1
