Input File: reformated-data/hibachi-res_XGBClassifier_LogisticRegression-s23209_0.656.txt
Computation options used: -p 999 -r 794609759 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X5                 X7                 X8                 431.31     0.001
X4                 X5                 X8                 430.318    0.001
X0                 X5                 X8                 427.875    0.001
X2                 X5                 X8                 427.104    0.001
X3                 X5                 X8                 420.689    0.001
X1                 X5                 X8                 415.994    0.001
X5                 X6                 X8                 412.609    0.001
X5                 X8                 X9                 390.708    0.001
X0                 X4                 X7                  22.299    0.444
X4                 X7                 X8                  19.405    0.775
X7                 X8                 X9                  18.514    0.865
X1                 X7                 X8                  18.316    0.876
X0                 X2                 X7                  17.732    0.92
X1                 X4                 X6                  16.917    0.966
X0                 X2                 X4                  16.840    0.966
X1                 X5                 X6                  16.557    0.975
X2                 X4                 X7                  16.518    0.976
X3                 X7                 X8                  16.347    0.977
X3                 X4                 X9                  16.125    0.983
X0                 X7                 X8                  16.010    0.985
X0                 X4                 X9                  15.01     0.992
X6                 X8                 X9                  14.452    0.995
X0                 X1                 X4                  14.084    0.997
X6                 X7                 X8                  13.769    0.999
X1                 X2                 X4                  13.660    0.999
X0                 X1                 X5                  13.449    0.999
X0                 X1                 X3                  13.194    1
X2                 X7                 X8                  12.791    1
X3                 X6                 X9                  12.708    1
X1                 X6                 X8                  12.559    1
X4                 X6                 X8                  12.098    1
X1                 X3                 X8                  11.885    1
X1                 X6                 X9                  11.486    1
X2                 X3                 X7                  11.485    1
X3                 X6                 X8                  11.287    1
X2                 X4                 X9                  10.688    1
X0                 X3                 X5                  10.522    1
X0                 X3                 X7                  10.487    1
X2                 X7                 X9                  10.429    1
X2                 X3                 X5                  10.347    1
X0                 X1                 X2                  10.276    1
X0                 X1                 X8                  10.241    1
X2                 X5                 X6                  10.183    1
X0                 X1                 X6                  10.005    1
X1                 X4                 X8                   9.982    1
X0                 X7                 X9                   9.806    1
X0                 X5                 X9                   9.692    1
X0                 X1                 X7                   9.532    1
X2                 X4                 X6                   9.381    1
X3                 X7                 X9                   9.318    1
X2                 X3                 X6                   9.068    1
X2                 X3                 X4                   8.397    1
X2                 X4                 X8                   8.340    1
X1                 X3                 X5                   8.233    1
X3                 X4                 X7                   8.202    1
X0                 X2                 X6                   7.904    1
X0                 X3                 X9                   7.866    1
X3                 X5                 X6                   7.632    1
X2                 X3                 X8                   7.588    1
X0                 X2                 X5                   7.548    1
X1                 X6                 X7                   7.546    1
X0                 X4                 X8                   7.363    1
X3                 X5                 X9                   7.286    1
X1                 X3                 X4                   7.195    1
X1                 X3                 X6                   7.100    1
X2                 X5                 X9                   7.030    1
X2                 X6                 X9                   6.831    1
X0                 X6                 X8                   6.715    1
X1                 X8                 X9                   6.674    1
X3                 X5                 X7                   6.513    1
X1                 X4                 X9                   6.330    1
X1                 X4                 X7                   6.254    1
X2                 X6                 X8                   6.252    1
X3                 X4                 X8                   6.174    1
X4                 X8                 X9                   6.051    1
X0                 X2                 X9                   5.87     1
X1                 X4                 X5                   5.743    1
X1                 X3                 X9                   5.610    1
X4                 X6                 X7                   5.546    1
X1                 X2                 X5                   5.464    1
X0                 X5                 X6                   5.388    1
X1                 X7                 X9                   5.257    1
X1                 X3                 X7                   5.245    1
X1                 X2                 X3                   4.852    1
X1                 X2                 X7                   4.665    1
X0                 X1                 X9                   4.647    1
X2                 X4                 X5                   4.474    1
X2                 X8                 X9                   4.443    1
X0                 X6                 X7                   4.442    1
X5                 X6                 X7                   4.205    1
X0                 X2                 X3                   4.087    1
X3                 X4                 X5                   3.997    1
X4                 X7                 X9                   3.858    1
X2                 X6                 X7                   3.84     1
X0                 X4                 X6                   3.815    1
X4                 X5                 X7                   3.715    1
X0                 X3                 X4                   3.581    1
X2                 X3                 X9                   3.530    1
X3                 X8                 X9                   3.450    1
X1                 X2                 X6                   3.430    1
X1                 X5                 X9                   3.405    1
X1                 X2                 X9                   3.363    1
X0                 X8                 X9                   3.358    1
X5                 X7                 X9                   3.332    1
X3                 X6                 X7                   3.228    1
X0                 X3                 X8                   3.127    1
X4                 X6                 X9                   3.068    1
X0                 X6                 X9                   2.883    1
X5                 X6                 X9                   2.882    1
X0                 X5                 X7                   2.879    1
X1                 X5                 X7                   2.873    1
X3                 X4                 X6                   2.83     1
X0                 X2                 X8                   2.775    1
X4                 X5                 X9                   2.775    1
X4                 X5                 X6                   0        1
X0                 X3                 X6                   0        1
X2                 X5                 X7                   0        1
X0                 X4                 X5                   0        1
X6                 X7                 X9                   0        1
X1                 X2                 X8                   0        1
