Input File: reformated-data/hibachi-res_RandomForestClassifier_ExtraTreesClassifier-s6045_0.282.txt
Computation options used: -p 999 -r 781164159 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X2                 X5                 X6                 381.351    0.001
X1                 X2                 X6                 364.498    0.001
X2                 X3                 X6                  34.122    0.005
X2                 X6                 X8                  27.575    0.083
X1                 X5                 X7                  26.391    0.125
X0                 X2                 X6                  21.681    0.521
X5                 X6                 X7                  20.679    0.633
X5                 X7                 X9                  19.917    0.71
X2                 X4                 X6                  17.779    0.907
X0                 X3                 X6                  17.451    0.923
X1                 X2                 X5                  16.894    0.949
X2                 X6                 X9                  16.320    0.971
X1                 X5                 X9                  15.966    0.983
X0                 X1                 X5                  15.271    0.996
X5                 X6                 X9                  14.982    0.997
X1                 X3                 X5                  14.886    0.997
X2                 X3                 X7                  14.620    0.997
X0                 X3                 X4                  14.079    0.998
X2                 X3                 X4                  14.053    0.998
X1                 X5                 X8                  13.416    1
X3                 X6                 X7                  13.108    1
X1                 X2                 X3                  12.667    1
X2                 X6                 X7                  12.358    1
X0                 X4                 X9                  12.317    1
X0                 X3                 X9                  12.306    1
X3                 X6                 X8                  12.146    1
X0                 X8                 X9                  12.117    1
X1                 X3                 X9                  11.971    1
X0                 X1                 X4                  11.953    1
X1                 X5                 X6                  11.865    1
X0                 X6                 X7                  11.587    1
X5                 X7                 X8                  11.518    1
X4                 X5                 X9                  11.459    1
X1                 X4                 X5                  11.311    1
X0                 X2                 X7                  11.294    1
X1                 X7                 X9                  11.260    1
X4                 X6                 X8                  11.139    1
X5                 X6                 X8                  11.083    1
X4                 X7                 X9                  10.835    1
X4                 X8                 X9                  10.448    1
X3                 X7                 X9                  10.278    1
X0                 X1                 X8                  10.142    1
X1                 X4                 X6                  10.081    1
X4                 X5                 X6                  10.046    1
X1                 X6                 X8                  10.031    1
X3                 X4                 X9                   9.701    1
X2                 X7                 X9                   9.619    1
X7                 X8                 X9                   9.550    1
X0                 X3                 X7                   9.378    1
X2                 X5                 X9                   9.372    1
X1                 X8                 X9                   9.338    1
X0                 X1                 X7                   9.319    1
X4                 X7                 X8                   9.308    1
X3                 X5                 X9                   9.256    1
X0                 X2                 X3                   9.197    1
X3                 X6                 X9                   9.088    1
X1                 X3                 X6                   8.794    1
X2                 X3                 X8                   8.365    1
X2                 X4                 X9                   8.276    1
X1                 X4                 X9                   8.085    1
X2                 X4                 X8                   8.057    1
X0                 X1                 X3                   8.028    1
X0                 X7                 X9                   8.020    1
X4                 X6                 X9                   7.953    1
X2                 X4                 X5                   7.934    1
X2                 X4                 X7                   7.750    1
X6                 X7                 X8                   7.586    1
X3                 X4                 X5                   7.277    1
X1                 X2                 X4                   7.264    1
X0                 X3                 X8                   7.173    1
X0                 X5                 X6                   7.141    1
X1                 X6                 X9                   6.825    1
X0                 X5                 X9                   6.738    1
X0                 X1                 X9                   6.565    1
X3                 X5                 X6                   6.435    1
X3                 X4                 X6                   6.082    1
X6                 X7                 X9                   6.079    1
X0                 X4                 X8                   5.899    1
X1                 X4                 X7                   5.860    1
X1                 X6                 X7                   5.507    1
X0                 X6                 X8                   5.306    1
X4                 X5                 X7                   5.252    1
X0                 X5                 X7                   5.194    1
X3                 X5                 X8                   4.964    1
X0                 X2                 X4                   4.733    1
X1                 X4                 X8                   4.576    1
X3                 X4                 X8                   4.477    1
X1                 X2                 X7                   4.465    1
X3                 X5                 X7                   4.449    1
X1                 X7                 X8                   4.431    1
X0                 X4                 X7                   4.309    1
X2                 X3                 X9                   4.307    1
X2                 X3                 X5                   4.232    1
X1                 X3                 X7                   4.224    1
X3                 X7                 X8                   4.024    1
X2                 X5                 X7                   3.912    1
X5                 X8                 X9                   3.885    1
X0                 X4                 X5                   3.815    1
X3                 X4                 X7                   3.626    1
X0                 X4                 X6                   3.582    1
X0                 X7                 X8                   3.441    1
X4                 X5                 X8                   3.337    1
X0                 X2                 X8                   3.303    1
X0                 X6                 X9                   3.280    1
X6                 X8                 X9                   3.122    1
X0                 X2                 X9                   3.102    1
X1                 X3                 X4                   3.098    1
X1                 X2                 X9                   3.075    1
X2                 X5                 X8                   2.840    1
X0                 X2                 X5                   2.835    1
X4                 X6                 X7                   2.748    1
X1                 X2                 X8                   2.728    1
X0                 X3                 X5                   2.722    1
X2                 X7                 X8                   2.707    1
X0                 X1                 X2                   0        1
X0                 X1                 X6                   0        1
X1                 X3                 X8                   0        1
X2                 X8                 X9                   0        1
X3                 X8                 X9                   0        1
X0                 X5                 X8                   0        1
