Input File: reformatted-data/train/hibachi-res_GaussianNB_RandomForestClassifier-s4979_0.074.txt
Computation options used: -p 999 -r 1330898650 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X6                 X7                 X8                 17.914     0.789
X0                 X2                 X5                 17.534     0.82
X1                 X2                 X6                 16.825     0.877
X2                 X6                 X7                 16.350     0.914
X1                 X5                 X8                 14.816     0.977
X4                 X6                 X7                 14.132     0.991
X2                 X3                 X6                 13.804     0.993
X3                 X6                 X8                 13.660     0.994
X6                 X7                 X9                 13.498     0.995
X3                 X6                 X7                 13.493     0.995
X0                 X6                 X7                 12.535     1
X1                 X4                 X7                 11.992     1
X3                 X5                 X8                 11.790     1
X1                 X4                 X6                 11.640     1
X1                 X2                 X7                 11.556     1
X2                 X4                 X7                 11.511     1
X2                 X6                 X8                 11.505     1
X5                 X6                 X9                 11.414     1
X5                 X6                 X7                 11.327     1
X0                 X3                 X7                 10.815     1
X5                 X7                 X8                 10.807     1
X1                 X2                 X4                 10.588     1
X2                 X5                 X8                 10.535     1
X0                 X5                 X8                 10.359     1
X5                 X6                 X8                 10.250     1
X0                 X3                 X9                 10.209     1
X0                 X5                 X7                 10.095     1
X1                 X6                 X7                 10.090     1
X1                 X2                 X8                 10.059     1
X1                 X4                 X5                  9.863     1
X6                 X8                 X9                  9.846     1
X0                 X2                 X3                  9.514     1
X4                 X6                 X9                  9.337     1
X0                 X1                 X7                  9.250     1
X3                 X4                 X6                  8.936     1
X2                 X3                 X4                  8.857     1
X2                 X3                 X7                  8.828     1
X1                 X2                 X5                  8.679     1
X3                 X5                 X9                  8.260     1
X4                 X5                 X8                  8.243     1
X3                 X4                 X7                  8.184     1
X0                 X1                 X2                  8.099     1
X2                 X3                 X5                  7.568     1
X1                 X2                 X3                  7.509     1
X0                 X5                 X6                  7.423     1
X5                 X7                 X9                  7.190     1
X1                 X3                 X7                  6.905     1
X1                 X3                 X8                  6.873     1
X0                 X4                 X7                  6.803     1
X1                 X8                 X9                  6.671     1
X3                 X8                 X9                  6.488     1
X4                 X8                 X9                  6.484     1
X1                 X6                 X9                  6.472     1
X0                 X7                 X8                  6.448     1
X2                 X3                 X9                  6.448     1
X2                 X5                 X6                  6.388     1
X3                 X6                 X9                  6.342     1
X1                 X7                 X9                  6.270     1
X3                 X5                 X6                  6.192     1
X2                 X4                 X6                  6.062     1
X0                 X3                 X6                  5.796     1
X4                 X6                 X8                  5.788     1
X2                 X5                 X9                  5.734     1
X1                 X4                 X8                  5.731     1
X0                 X6                 X9                  5.678     1
X1                 X6                 X8                  5.676     1
X2                 X7                 X8                  5.571     1
X2                 X4                 X5                  5.477     1
X0                 X4                 X8                  5.395     1
X0                 X1                 X5                  5.252     1
X3                 X7                 X8                  4.873     1
X0                 X1                 X6                  4.716     1
X2                 X8                 X9                  4.481     1
X2                 X4                 X8                  4.475     1
X4                 X5                 X7                  4.372     1
X0                 X3                 X4                  4.287     1
X0                 X2                 X8                  4.220     1
X0                 X4                 X6                  4.217     1
X1                 X2                 X9                  4.119     1
X2                 X7                 X9                  3.893     1
X3                 X4                 X9                  3.877     1
X0                 X2                 X4                  3.736     1
X5                 X8                 X9                  3.688     1
X3                 X4                 X8                  3.593     1
X3                 X7                 X9                  3.590     1
X0                 X1                 X9                  3.571     1
X1                 X3                 X4                  3.561     1
X0                 X1                 X8                  3.482     1
X0                 X7                 X9                  3.397     1
X0                 X6                 X8                  3.360     1
X7                 X8                 X9                  3.325     1
X0                 X5                 X9                  3.287     1
X1                 X7                 X8                  3.267     1
X1                 X4                 X9                  3.223     1
X1                 X3                 X5                  3.191     1
X1                 X5                 X9                  3.180     1
X4                 X5                 X6                  3.041     1
X0                 X1                 X3                  2.987     1
X4                 X7                 X9                  2.980     1
X0                 X8                 X9                  2.899     1
X2                 X6                 X9                  2.784     1
X3                 X4                 X5                  2.755     1
X0                 X3                 X8                  2.739     1
X0                 X4                 X5                  0         1
X0                 X1                 X4                  0         1
X1                 X5                 X6                  0         1
X1                 X5                 X7                  0         1
X3                 X5                 X7                  0         1
X1                 X3                 X9                  0         1
X1                 X3                 X6                  0         1
X0                 X4                 X9                  0         1
X0                 X2                 X6                  0         1
X0                 X2                 X7                  0         1
X4                 X7                 X8                  0         1
X2                 X3                 X8                  0         1
X0                 X2                 X9                  0         1
X4                 X5                 X9                  0         1
X2                 X4                 X9                  0         1
X2                 X5                 X7                  0         1
X0                 X3                 X5                  0         1
