Input File: reformatted-data/train/hibachi-res_XGBClassifier_MLPClassifier-s61608_0.257.txt
Computation options used: -p 999 -r 1480733055 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X1                 X3                 294.982    0.001
X0                 X1                 X5                 277.658    0.001
X0                 X1                 X4                 276.14     0.001
X0                 X1                 X7                 274.312    0.001
X0                 X1                 X2                 274.163    0.001
X0                 X1                 X6                 272.661    0.001
X0                 X1                 X9                 268.044    0.001
X0                 X1                 X8                 265.469    0.001
X1                 X3                 X9                  43.087    0.001
X1                 X3                 X5                  37.136    0.001
X1                 X2                 X3                  36.871    0.001
X0                 X3                 X5                  35.577    0.002
X1                 X3                 X4                  33.426    0.006
X0                 X3                 X6                  31.640    0.013
X0                 X3                 X9                  31.404    0.015
X0                 X3                 X4                  30.042    0.026
X1                 X3                 X8                  29.633    0.031
X1                 X3                 X6                  28.816    0.037
X1                 X3                 X7                  26.321    0.104
X0                 X3                 X7                  24.95     0.162
X0                 X3                 X8                  24.346    0.197
X3                 X4                 X5                  22.790    0.33
X4                 X5                 X6                  22.173    0.379
X0                 X2                 X3                  21.813    0.414
X1                 X4                 X7                  19.853    0.633
X1                 X4                 X6                  19.071    0.712
X2                 X6                 X7                  18.231    0.797
X0                 X5                 X6                  18.042    0.817
X0                 X2                 X6                  16.471    0.946
X1                 X6                 X8                  16.014    0.959
X3                 X5                 X9                  15.854    0.968
X1                 X2                 X4                  15.597    0.97
X3                 X6                 X9                  14.687    0.99
X1                 X5                 X6                  14.637    0.99
X5                 X6                 X7                  14.457    0.994
X3                 X4                 X6                  14.343    0.994
X5                 X7                 X8                  13.916    0.996
X4                 X6                 X7                  13.737    0.996
X0                 X4                 X5                  13.433    0.997
X2                 X3                 X6                  13.327    0.997
X4                 X5                 X8                  13.267    0.997
X1                 X5                 X9                  13.227    0.997
X3                 X5                 X6                  13.095    0.997
X0                 X6                 X7                  13.041    0.997
X1                 X4                 X5                  12.622    1
X5                 X6                 X8                  12.584    1
X1                 X6                 X7                  12.575    1
X3                 X7                 X9                  11.842    1
X5                 X7                 X9                  11.127    1
X1                 X5                 X8                  10.493    1
X0                 X7                 X9                  10.418    1
X0                 X2                 X9                   9.815    1
X0                 X2                 X7                   9.707    1
X2                 X5                 X8                   9.561    1
X2                 X4                 X7                   9.448    1
X3                 X6                 X7                   8.914    1
X2                 X5                 X7                   8.740    1
X6                 X7                 X8                   8.420    1
X0                 X5                 X9                   8.202    1
X0                 X6                 X9                   8.196    1
X3                 X5                 X7                   8.085    1
X1                 X5                 X7                   8.073    1
X1                 X2                 X5                   7.931    1
X3                 X6                 X8                   7.826    1
X4                 X7                 X9                   7.624    1
X5                 X6                 X9                   7.593    1
X2                 X6                 X9                   7.403    1
X2                 X7                 X8                   7.255    1
X4                 X6                 X9                   7.112    1
X3                 X5                 X8                   7.017    1
X2                 X5                 X6                   7.008    1
X6                 X8                 X9                   6.875    1
X0                 X2                 X8                   6.772    1
X1                 X7                 X9                   6.718    1
X2                 X3                 X8                   6.710    1
X4                 X5                 X9                   6.653    1
X3                 X4                 X7                   6.568    1
X0                 X2                 X5                   6.517    1
X1                 X4                 X9                   6.507    1
X2                 X3                 X9                   6.449    1
X7                 X8                 X9                   6.414    1
X1                 X4                 X8                   6.312    1
X4                 X5                 X7                   6.278    1
X0                 X4                 X6                   6.165    1
X0                 X5                 X8                   6.007    1
X4                 X6                 X8                   5.888    1
X0                 X7                 X8                   5.411    1
X2                 X4                 X8                   5.402    1
X2                 X3                 X5                   5.045    1
X5                 X8                 X9                   4.953    1
X2                 X4                 X9                   4.916    1
X3                 X4                 X9                   4.700    1
X3                 X8                 X9                   4.625    1
X2                 X4                 X6                   4.434    1
X0                 X4                 X8                   4.418    1
X2                 X7                 X9                   4.286    1
X1                 X7                 X8                   4.197    1
X0                 X4                 X9                   4.102    1
X4                 X8                 X9                   3.906    1
X2                 X4                 X5                   3.876    1
X6                 X7                 X9                   3.85     1
X0                 X4                 X7                   3.715    1
X1                 X6                 X9                   3.666    1
X1                 X2                 X7                   3.578    1
X0                 X6                 X8                   3.519    1
X1                 X2                 X6                   3.475    1
X2                 X3                 X4                   3.417    1
X1                 X8                 X9                   3.387    1
X2                 X8                 X9                   3.351    1
X1                 X2                 X9                   3.221    1
X2                 X5                 X9                   3.070    1
X1                 X2                 X8                   2.887    1
X0                 X2                 X4                   0        1
X0                 X5                 X7                   0        1
X4                 X7                 X8                   0        1
X0                 X8                 X9                   0        1
X3                 X7                 X8                   0        1
X2                 X3                 X7                   0        1
X3                 X4                 X8                   0        1
X2                 X6                 X8                   0        1
