Input File: reformatted-data/train/hibachi-res_ExtraTreesClassifier_DecisionTreeClassifier-s77503_0.469.txt
Computation options used: -p 999 -r 1430732230 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X3                 X4                 796.029    0.001
X3                 X4                 X9                 294.493    0.001
X0                 X1                 X4                 293.043    0.001
X3                 X4                 X7                 292.847    0.001
X0                 X4                 X8                 292.812    0.001
X0                 X4                 X9                 292.454    0.001
X1                 X3                 X4                 291.996    0.001
X2                 X3                 X4                 289.551    0.001
X3                 X4                 X8                 285.127    0.001
X0                 X4                 X5                 284.052    0.001
X3                 X4                 X5                 283.683    0.001
X0                 X4                 X6                 279.603    0.001
X0                 X2                 X4                 277.818    0.001
X3                 X4                 X6                 276.815    0.001
X0                 X4                 X7                 263.238    0.001
X1                 X2                 X8                  22.135    0.404
X5                 X6                 X8                  21.715    0.438
X1                 X5                 X8                  17.282    0.914
X1                 X2                 X4                  16.124    0.966
X1                 X2                 X5                  15.552    0.987
X1                 X5                 X9                  14.880    0.994
X2                 X4                 X5                  13.977    0.999
X1                 X4                 X5                  13.420    1
X5                 X8                 X9                  13.413    1
X2                 X4                 X7                  12.991    1
X4                 X5                 X6                  12.966    1
X7                 X8                 X9                  12.322    1
X1                 X7                 X9                  11.932    1
X0                 X1                 X6                  11.643    1
X4                 X5                 X8                  11.547    1
X2                 X3                 X5                  10.816    1
X1                 X4                 X6                  10.635    1
X4                 X7                 X9                  10.515    1
X2                 X5                 X8                  10.366    1
X2                 X8                 X9                  10.284    1
X0                 X3                 X9                  10.271    1
X1                 X2                 X9                  10.253    1
X0                 X3                 X8                  10.221    1
X0                 X5                 X6                  10.201    1
X1                 X2                 X6                  10.172    1
X3                 X7                 X9                   9.834    1
X0                 X1                 X2                   9.823    1
X1                 X8                 X9                   9.679    1
X6                 X8                 X9                   9.483    1
X2                 X4                 X9                   9.308    1
X4                 X6                 X9                   8.787    1
X1                 X2                 X3                   8.506    1
X0                 X2                 X9                   8.330    1
X1                 X5                 X6                   8.119    1
X1                 X3                 X6                   8.118    1
X1                 X2                 X7                   8.069    1
X5                 X7                 X8                   7.942    1
X2                 X5                 X6                   7.885    1
X0                 X2                 X6                   7.520    1
X2                 X7                 X9                   7.473    1
X2                 X3                 X9                   7.295    1
X2                 X3                 X7                   7.201    1
X0                 X5                 X8                   7.189    1
X1                 X6                 X8                   7.138    1
X3                 X6                 X9                   7.116    1
X1                 X5                 X7                   7.114    1
X4                 X6                 X7                   7.113    1
X0                 X7                 X9                   7.069    1
X3                 X7                 X8                   6.966    1
X0                 X5                 X7                   6.824    1
X2                 X4                 X6                   6.823    1
X2                 X4                 X8                   6.743    1
X1                 X7                 X8                   6.673    1
X2                 X6                 X7                   6.560    1
X0                 X2                 X8                   6.547    1
X5                 X7                 X9                   6.453    1
X1                 X4                 X8                   6.403    1
X0                 X1                 X5                   6.366    1
X6                 X7                 X9                   6.265    1
X1                 X4                 X7                   6.221    1
X3                 X5                 X8                   6.147    1
X0                 X8                 X9                   6.079    1
X0                 X6                 X8                   6.038    1
X1                 X3                 X8                   6.022    1
X3                 X8                 X9                   5.933    1
X2                 X7                 X8                   5.884    1
X0                 X7                 X8                   5.632    1
X0                 X1                 X9                   5.623    1
X5                 X6                 X7                   5.543    1
X3                 X5                 X6                   5.284    1
X3                 X5                 X9                   5.073    1
X1                 X3                 X9                   4.979    1
X0                 X6                 X9                   4.841    1
X2                 X3                 X6                   4.739    1
X3                 X6                 X8                   4.677    1
X4                 X5                 X9                   4.655    1
X2                 X6                 X8                   4.540    1
X0                 X3                 X5                   4.491    1
X2                 X5                 X9                   4.478    1
X0                 X3                 X7                   4.267    1
X0                 X6                 X7                   4.119    1
X4                 X5                 X7                   3.996    1
X0                 X1                 X8                   3.858    1
X1                 X3                 X5                   3.784    1
X6                 X7                 X8                   3.684    1
X4                 X7                 X8                   3.658    1
X1                 X3                 X7                   3.636    1
X3                 X6                 X7                   3.581    1
X1                 X6                 X9                   3.576    1
X4                 X6                 X8                   3.329    1
X2                 X3                 X8                   3.256    1
X0                 X1                 X7                   3.254    1
X2                 X5                 X7                   3.218    1
X5                 X6                 X9                   3.199    1
X0                 X1                 X3                   3.067    1
X0                 X2                 X7                   3.043    1
X0                 X3                 X6                   3.009    1
X1                 X4                 X9                   2.924    1
X3                 X5                 X7                   2.853    1
X1                 X6                 X7                   2.827    1
X0                 X2                 X5                   0        1
X4                 X8                 X9                   0        1
X0                 X5                 X9                   0        1
X0                 X2                 X3                   0        1
X2                 X6                 X9                   0        1
