Input File: reformatted-data/train/hibachi-res_LogisticRegression_DecisionTreeClassifier-s47690_0.109.txt
Computation options used: -p 999 -r 1456648624 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X3                 X7                 27.559     0.097
X2                 X3                 X7                 24.496     0.223
X1                 X3                 X7                 20.986     0.599
X4                 X6                 X9                 20.740     0.623
X0                 X2                 X5                 19.699     0.758
X1                 X2                 X5                 17.535     0.928
X3                 X7                 X8                 17.508     0.929
X2                 X3                 X8                 17.446     0.929
X0                 X5                 X7                 17.267     0.936
X2                 X6                 X8                 17.083     0.946
X0                 X1                 X7                 16.573     0.966
X1                 X5                 X9                 15.460     0.99
X2                 X4                 X6                 15.19      0.995
X1                 X4                 X9                 15.110     0.995
X3                 X4                 X8                 15.101     0.995
X3                 X4                 X9                 14.609     0.998
X1                 X5                 X6                 14.395     0.998
X0                 X7                 X8                 14.287     0.998
X2                 X4                 X9                 14.013     0.998
X2                 X5                 X7                 13.975     0.998
X0                 X3                 X5                 13.923     0.998
X0                 X1                 X9                 13.693     0.999
X2                 X6                 X9                 13.533     0.999
X0                 X5                 X6                 13.067     0.999
X2                 X7                 X9                 12.623     1
X3                 X6                 X8                 12.116     1
X1                 X2                 X9                 11.817     1
X6                 X7                 X8                 11.709     1
X0                 X3                 X6                 11.519     1
X0                 X1                 X2                 11.406     1
X4                 X7                 X8                 11.353     1
X0                 X4                 X9                 11.130     1
X0                 X1                 X5                 10.882     1
X3                 X7                 X9                 10.793     1
X2                 X3                 X9                 10.423     1
X7                 X8                 X9                 10.069     1
X1                 X6                 X9                 10.022     1
X1                 X2                 X6                  9.980     1
X4                 X7                 X9                  9.946     1
X1                 X4                 X6                  9.571     1
X0                 X3                 X4                  9.542     1
X1                 X4                 X8                  9.508     1
X5                 X6                 X8                  9.251     1
X0                 X5                 X8                  9.174     1
X1                 X3                 X4                  9.146     1
X3                 X5                 X8                  9.112     1
X2                 X5                 X6                  9.110     1
X0                 X3                 X8                  8.998     1
X3                 X6                 X7                  8.995     1
X2                 X6                 X7                  8.814     1
X0                 X1                 X4                  8.661     1
X3                 X4                 X6                  8.277     1
X0                 X2                 X6                  8.266     1
X3                 X4                 X7                  8.257     1
X0                 X4                 X7                  8.163     1
X5                 X7                 X8                  8.035     1
X2                 X4                 X7                  7.960     1
X0                 X1                 X6                  7.825     1
X4                 X5                 X6                  7.676     1
X1                 X2                 X3                  7.473     1
X1                 X6                 X8                  7.464     1
X1                 X3                 X9                  7.382     1
X4                 X5                 X9                  7.337     1
X5                 X7                 X9                  7.254     1
X1                 X7                 X9                  7.229     1
X1                 X7                 X8                  6.923     1
X2                 X3                 X4                  6.872     1
X0                 X4                 X6                  6.853     1
X1                 X5                 X7                  6.753     1
X2                 X7                 X8                  6.623     1
X4                 X6                 X8                  6.596     1
X0                 X2                 X3                  6.479     1
X1                 X3                 X6                  6.353     1
X2                 X3                 X6                  6.330     1
X4                 X8                 X9                  6.264     1
X1                 X8                 X9                  6.227     1
X3                 X5                 X7                  6.107     1
X1                 X5                 X8                  6.104     1
X0                 X1                 X8                  6.093     1
X1                 X3                 X5                  6.080     1
X0                 X1                 X3                  5.960     1
X2                 X8                 X9                  5.870     1
X0                 X6                 X7                  5.479     1
X5                 X6                 X7                  5.404     1
X3                 X5                 X9                  5.393     1
X3                 X8                 X9                  5.118     1
X3                 X4                 X5                  4.968     1
X6                 X8                 X9                  4.845     1
X2                 X5                 X8                  4.687     1
X6                 X7                 X9                  4.431     1
X0                 X2                 X9                  4.265     1
X2                 X3                 X5                  4.156     1
X1                 X2                 X8                  4.115     1
X4                 X5                 X7                  4.030     1
X1                 X4                 X5                  4.018     1
X1                 X3                 X8                  3.919     1
X3                 X6                 X9                  3.537     1
X1                 X2                 X4                  3.530     1
X4                 X5                 X8                  3.466     1
X5                 X6                 X9                  3.404     1
X0                 X2                 X8                  3.318     1
X0                 X5                 X9                  3.309     1
X0                 X4                 X5                  3.271     1
X4                 X6                 X7                  3.240     1
X5                 X8                 X9                  3.072     1
X1                 X4                 X7                  2.946     1
X0                 X3                 X9                  2.943     1
X0                 X6                 X8                  2.939     1
X2                 X5                 X9                  0         1
X0                 X8                 X9                  0         1
X1                 X2                 X7                  0         1
X0                 X2                 X7                  0         1
X3                 X5                 X6                  0         1
X0                 X7                 X9                  0         1
X2                 X4                 X8                  0         1
X0                 X6                 X9                  0         1
X2                 X4                 X5                  0         1
X0                 X4                 X8                  0         1
X0                 X2                 X4                  0         1
X1                 X6                 X7                  0         1
