Input File: reformatted-data/train/hibachi-res_XGBClassifier_GradientBoostingClassifier-s77290_0.392.txt
Computation options used: -p 999 -r 1478699408 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X6                 X8                 X9                 294.014    0.001
X1                 X6                 X9                 250.766    0.001
X5                 X6                 X7                  20.286    0.703
X1                 X2                 X6                  18.422    0.881
X2                 X3                 X9                  17.726    0.923
X1                 X2                 X9                  16.060    0.984
X1                 X2                 X3                  15.452    0.993
X5                 X6                 X8                  15.400    0.993
X3                 X6                 X9                  15.356    0.993
X1                 X8                 X9                  14.466    0.999
X0                 X5                 X6                  14.403    0.999
X0                 X2                 X6                  13.787    1
X5                 X6                 X9                  13.630    1
X0                 X5                 X7                  13.185    1
X0                 X3                 X6                  12.835    1
X3                 X6                 X8                  12.755    1
X4                 X7                 X8                  12.672    1
X4                 X6                 X8                  12.336    1
X0                 X4                 X6                  11.912    1
X4                 X5                 X8                  11.852    1
X0                 X3                 X7                  11.764    1
X4                 X5                 X6                  11.749    1
X1                 X4                 X6                  11.637    1
X0                 X1                 X3                  11.493    1
X2                 X5                 X6                  11.332    1
X3                 X5                 X6                  11.117    1
X1                 X5                 X6                  10.853    1
X2                 X5                 X8                  10.653    1
X4                 X7                 X9                  10.511    1
X3                 X7                 X9                  10.507    1
X1                 X2                 X8                  10.428    1
X0                 X1                 X2                  10.188    1
X6                 X7                 X9                  10.146    1
X4                 X8                 X9                  10.024    1
X0                 X3                 X8                   9.997    1
X1                 X5                 X8                   9.719    1
X3                 X4                 X7                   9.523    1
X2                 X4                 X6                   9.137    1
X1                 X3                 X6                   8.932    1
X1                 X2                 X4                   8.813    1
X0                 X6                 X9                   8.791    1
X0                 X4                 X8                   8.637    1
X3                 X5                 X8                   8.442    1
X2                 X4                 X8                   8.404    1
X1                 X2                 X5                   8.224    1
X1                 X3                 X8                   8.058    1
X4                 X6                 X7                   8.055    1
X0                 X3                 X5                   7.455    1
X0                 X1                 X5                   7.269    1
X2                 X5                 X7                   7.259    1
X4                 X5                 X9                   7.173    1
X0                 X2                 X8                   7.029    1
X1                 X2                 X7                   6.938    1
X1                 X3                 X9                   6.914    1
X3                 X4                 X5                   6.744    1
X0                 X4                 X7                   6.683    1
X4                 X5                 X7                   6.610    1
X0                 X7                 X9                   6.497    1
X0                 X1                 X9                   6.442    1
X2                 X6                 X7                   6.406    1
X0                 X2                 X3                   6.387    1
X2                 X6                 X9                   6.385    1
X3                 X4                 X8                   6.197    1
X2                 X4                 X7                   6.086    1
X0                 X3                 X4                   6.01     1
X2                 X4                 X9                   5.848    1
X0                 X2                 X4                   5.656    1
X2                 X4                 X5                   5.565    1
X1                 X3                 X7                   5.449    1
X3                 X5                 X9                   5.284    1
X2                 X3                 X8                   5.228    1
X1                 X5                 X9                   5.212    1
X7                 X8                 X9                   5.118    1
X2                 X3                 X7                   4.997    1
X6                 X7                 X8                   4.972    1
X1                 X7                 X9                   4.899    1
X1                 X6                 X8                   4.838    1
X1                 X4                 X8                   4.624    1
X0                 X1                 X6                   4.569    1
X5                 X7                 X8                   4.25     1
X2                 X7                 X9                   4.125    1
X0                 X3                 X9                   4.055    1
X0                 X5                 X9                   4.050    1
X0                 X5                 X8                   4.030    1
X0                 X8                 X9                   4.021    1
X2                 X3                 X4                   3.854    1
X4                 X6                 X9                   3.785    1
X2                 X7                 X8                   3.731    1
X5                 X8                 X9                   3.661    1
X1                 X4                 X5                   3.615    1
X0                 X6                 X7                   3.580    1
X1                 X3                 X5                   3.513    1
X1                 X7                 X8                   3.448    1
X0                 X2                 X7                   3.428    1
X3                 X4                 X9                   3.301    1
X2                 X5                 X9                   3.186    1
X3                 X8                 X9                   3.110    1
X0                 X1                 X7                   3.025    1
X0                 X7                 X8                   3.000    1
X2                 X6                 X8                   2.971    1
X0                 X2                 X5                   2.959    1
X3                 X5                 X7                   2.913    1
X3                 X4                 X6                   2.854    1
X0                 X4                 X5                   2.812    1
X3                 X6                 X7                   2.812    1
X5                 X7                 X9                   2.771    1
X2                 X3                 X5                   0        1
X0                 X1                 X4                   0        1
X2                 X8                 X9                   0        1
X2                 X3                 X6                   0        1
X0                 X6                 X8                   0        1
X0                 X1                 X8                   0        1
X1                 X6                 X7                   0        1
X0                 X4                 X9                   0        1
X1                 X3                 X4                   0        1
X0                 X2                 X9                   0        1
X1                 X4                 X7                   0        1
X3                 X7                 X8                   0        1
X1                 X5                 X7                   0        1
X1                 X4                 X9                   0        1
