Input File: reformatted-data/train/hibachi-res_RandomForestClassifier_MLPClassifier-s37240_0.459.txt
Computation options used: -p 999 -r 1361033601 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X2                 X9                 128.283    0.001
X1                 X2                 X4                  99.894    0.001
X1                 X2                 X8                  95.221    0.001
X1                 X2                 X5                  56.100    0.001
X1                 X2                 X3                  53.280    0.001
X0                 X1                 X2                  52.753    0.001
X1                 X2                 X7                  51.000    0.001
X1                 X2                 X6                  48.595    0.001
X1                 X4                 X8                  41.400    0.001
X1                 X4                 X9                  38.658    0.001
X1                 X4                 X6                  37.519    0.001
X0                 X1                 X4                  36.401    0.003
X1                 X3                 X4                  31.419    0.01
X1                 X4                 X7                  29.893    0.018
X1                 X4                 X5                  29.506    0.019
X1                 X8                 X9                  20.261    0.413
X1                 X3                 X8                  18.851    0.572
X0                 X1                 X8                  17.772    0.702
X3                 X4                 X6                  17.389    0.741
X2                 X5                 X7                  17.050    0.782
X4                 X6                 X7                  16.872    0.798
X1                 X6                 X9                  14.796    0.939
X4                 X6                 X8                  14.513    0.951
X5                 X7                 X8                  14.129    0.964
X1                 X7                 X8                  13.958    0.967
X1                 X6                 X8                  13.932    0.967
X0                 X3                 X8                  12.868    0.992
X0                 X1                 X9                  12.056    0.997
X0                 X2                 X8                  12.030    0.997
X1                 X5                 X9                  11.573    0.998
X0                 X1                 X3                  11.560    0.998
X3                 X6                 X9                  11.495    0.998
X0                 X4                 X6                  11.473    0.998
X1                 X7                 X9                  11.376    0.999
X2                 X3                 X5                  10.834    1
X0                 X3                 X9                  10.519    1
X0                 X6                 X8                  10.233    1
X1                 X5                 X8                  10.089    1
X1                 X3                 X6                   9.992    1
X4                 X6                 X9                   9.897    1
X0                 X5                 X8                   9.646    1
X4                 X8                 X9                   9.407    1
X0                 X4                 X8                   8.643    1
X2                 X3                 X9                   8.390    1
X4                 X7                 X8                   8.083    1
X4                 X5                 X6                   8.057    1
X0                 X5                 X6                   7.832    1
X0                 X4                 X9                   7.735    1
X5                 X7                 X9                   7.695    1
X2                 X4                 X5                   7.579    1
X1                 X3                 X7                   7.499    1
X4                 X5                 X7                   7.336    1
X0                 X3                 X5                   7.223    1
X3                 X5                 X9                   7.110    1
X0                 X5                 X7                   7.063    1
X2                 X4                 X6                   6.985    1
X3                 X5                 X7                   6.94     1
X0                 X2                 X5                   6.891    1
X3                 X4                 X5                   6.738    1
X1                 X3                 X5                   6.719    1
X5                 X6                 X9                   6.715    1
X1                 X3                 X9                   6.529    1
X2                 X5                 X9                   6.243    1
X2                 X7                 X9                   5.935    1
X2                 X5                 X8                   5.862    1
X2                 X3                 X6                   5.777    1
X3                 X8                 X9                   5.626    1
X2                 X5                 X6                   5.598    1
X5                 X8                 X9                   5.480    1
X0                 X2                 X3                   5.368    1
X2                 X6                 X9                   5.303    1
X3                 X7                 X8                   5.081    1
X0                 X4                 X5                   4.780    1
X0                 X7                 X8                   4.697    1
X1                 X5                 X7                   4.461    1
X3                 X6                 X7                   3.770    1
X0                 X7                 X9                   3.683    1
X3                 X5                 X8                   3.638    1
X6                 X8                 X9                   3.582    1
X2                 X4                 X9                   3.553    1
X2                 X7                 X8                   3.341    1
X0                 X5                 X9                   3.274    1
X7                 X8                 X9                   3.266    1
X3                 X7                 X9                   3.180    1
X3                 X4                 X7                   3.159    1
X3                 X5                 X6                   3.059    1
X4                 X5                 X9                   3.056    1
X4                 X7                 X9                   3.053    1
X0                 X8                 X9                   2.882    1
X0                 X6                 X9                   2.849    1
X5                 X6                 X7                   2.814    1
X0                 X1                 X5                   2.777    1
X1                 X5                 X6                   2.741    1
X3                 X4                 X8                   2.723    1
X0                 X3                 X7                   2.722    1
X0                 X4                 X7                   0        1
X0                 X2                 X6                   0        1
X0                 X1                 X7                   0        1
X5                 X6                 X8                   0        1
X0                 X2                 X4                   0        1
X0                 X6                 X7                   0        1
X6                 X7                 X8                   0        1
X6                 X7                 X9                   0        1
X2                 X3                 X4                   0        1
X1                 X6                 X7                   0        1
X0                 X2                 X7                   0        1
X4                 X5                 X8                   0        1
X2                 X3                 X7                   0        1
X2                 X3                 X8                   0        1
X0                 X2                 X9                   0        1
X0                 X3                 X6                   0        1
X3                 X6                 X8                   0        1
X2                 X4                 X7                   0        1
X0                 X3                 X4                   0        1
X2                 X4                 X8                   0        1
X0                 X1                 X6                   0        1
X3                 X4                 X9                   0        1
X2                 X6                 X7                   0        1
X2                 X8                 X9                   0        1
X2                 X6                 X8                   0        1
