Input File: reformatted-data/train/hibachi-res_GradientBoostingClassifier_RandomForestClassifier-s95091_0.311.txt
Computation options used: -p 999 -r 1448211510 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X4                 X5                 X8                 787.716    0.001
X4                 X7                 X9                  16.544    0.968
X0                 X5                 X6                  13.910    1
X2                 X5                 X9                  13.573    1
X3                 X4                 X8                  13.516    1
X0                 X2                 X8                  12.877    1
X4                 X6                 X9                  12.623    1
X0                 X4                 X9                  12.400    1
X0                 X4                 X6                  12.275    1
X3                 X7                 X9                  12.225    1
X1                 X7                 X9                  12.207    1
X0                 X2                 X5                  12.124    1
X3                 X6                 X7                  11.658    1
X2                 X4                 X9                  11.245    1
X3                 X4                 X6                  10.694    1
X1                 X8                 X9                  10.584    1
X2                 X6                 X8                  10.059    1
X0                 X6                 X7                  10.036    1
X2                 X3                 X8                   9.936    1
X5                 X6                 X9                   9.866    1
X4                 X8                 X9                   9.865    1
X1                 X2                 X8                   9.532    1
X4                 X5                 X6                   9.490    1
X1                 X3                 X6                   9.404    1
X1                 X3                 X7                   9.365    1
X0                 X5                 X8                   9.355    1
X0                 X8                 X9                   9.339    1
X4                 X5                 X7                   9.255    1
X2                 X8                 X9                   8.826    1
X1                 X2                 X9                   8.714    1
X0                 X6                 X9                   8.532    1
X2                 X5                 X8                   8.441    1
X1                 X7                 X8                   8.312    1
X3                 X4                 X9                   8.078    1
X2                 X7                 X8                   8.001    1
X3                 X5                 X9                   7.771    1
X0                 X2                 X6                   7.764    1
X3                 X7                 X8                   7.736    1
X3                 X4                 X7                   7.596    1
X0                 X6                 X8                   7.504    1
X1                 X6                 X9                   7.409    1
X4                 X6                 X7                   7.341    1
X2                 X6                 X9                   7.319    1
X0                 X5                 X7                   7.204    1
X1                 X4                 X5                   7.189    1
X0                 X3                 X6                   7.071    1
X1                 X2                 X6                   7.053    1
X1                 X3                 X9                   7.043    1
X0                 X5                 X9                   7.040    1
X2                 X4                 X8                   7.014    1
X0                 X2                 X7                   6.757    1
X0                 X3                 X8                   6.714    1
X2                 X4                 X5                   6.714    1
X0                 X1                 X4                   6.626    1
X0                 X1                 X3                   6.584    1
X5                 X6                 X7                   6.486    1
X1                 X4                 X7                   6.465    1
X1                 X5                 X9                   6.387    1
X0                 X7                 X9                   6.382    1
X1                 X4                 X9                   6.305    1
X2                 X3                 X9                   6.204    1
X3                 X5                 X6                   6.172    1
X4                 X5                 X9                   6.153    1
X2                 X5                 X6                   6.153    1
X6                 X7                 X8                   6.107    1
X0                 X3                 X4                   6.069    1
X3                 X6                 X9                   6.066    1
X2                 X3                 X5                   6.013    1
X0                 X4                 X7                   5.911    1
X0                 X4                 X8                   5.756    1
X2                 X6                 X7                   5.746    1
X1                 X3                 X4                   5.703    1
X3                 X4                 X5                   5.684    1
X3                 X5                 X7                   5.676    1
X6                 X7                 X9                   5.636    1
X1                 X5                 X7                   5.577    1
X5                 X6                 X8                   5.527    1
X3                 X8                 X9                   5.520    1
X1                 X4                 X6                   5.472    1
X0                 X2                 X4                   5.457    1
X3                 X6                 X8                   5.349    1
X0                 X2                 X9                   5.197    1
X2                 X3                 X4                   5.180    1
X0                 X1                 X9                   5.118    1
X2                 X3                 X6                   4.881    1
X0                 X4                 X5                   4.827    1
X2                 X4                 X6                   4.681    1
X0                 X1                 X6                   4.656    1
X1                 X2                 X4                   4.627    1
X0                 X3                 X5                   4.584    1
X0                 X3                 X9                   4.546    1
X0                 X7                 X8                   4.389    1
X4                 X7                 X8                   4.328    1
X2                 X4                 X7                   4.276    1
X5                 X7                 X9                   4.263    1
X1                 X2                 X5                   4.209    1
X5                 X8                 X9                   3.911    1
X0                 X1                 X7                   3.732    1
X5                 X7                 X8                   3.598    1
X0                 X1                 X2                   3.586    1
X0                 X1                 X8                   3.376    1
X1                 X2                 X3                   3.275    1
X1                 X5                 X6                   3.237    1
X0                 X3                 X7                   3.231    1
X1                 X2                 X7                   3.101    1
X1                 X3                 X5                   2.908    1
X1                 X6                 X7                   2.899    1
X2                 X5                 X7                   2.889    1
X0                 X1                 X5                   2.871    1
X0                 X2                 X3                   2.820    1
X3                 X5                 X8                   2.749    1
X7                 X8                 X9                   0        1
X6                 X8                 X9                   0        1
X1                 X3                 X8                   0        1
X1                 X4                 X8                   0        1
X1                 X5                 X8                   0        1
X4                 X6                 X8                   0        1
X1                 X6                 X8                   0        1
X2                 X3                 X7                   0        1
X2                 X7                 X9                   0        1
