Input File: reformatted-data/train/hibachi-res_LogisticRegression_GaussianNB-s243_0.059.txt
Computation options used: -p 999 -r 1346176213 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X6                 X7                 56.933     0.001
X0                 X4                 X6                 51.186     0.001
X0                 X1                 X6                 46.699     0.001
X0                 X2                 X6                 44.273     0.001
X0                 X5                 X6                 44.010     0.001
X0                 X3                 X6                 43.651     0.001
X0                 X6                 X9                 42.219     0.001
X0                 X6                 X8                 38.394     0.001
X3                 X7                 X9                 15.136     0.967
X2                 X5                 X8                 14.433     0.984
X0                 X3                 X7                 14.22      0.989
X3                 X7                 X8                 13.356     0.996
X3                 X5                 X8                 13.221     0.996
X1                 X2                 X8                 13.152     0.996
X4                 X8                 X9                 12.332     1
X2                 X6                 X7                 11.819     1
X2                 X5                 X6                 11.728     1
X3                 X6                 X7                 11.365     1
X0                 X1                 X4                 10.630     1
X1                 X5                 X8                 10.536     1
X1                 X3                 X7                 10.418     1
X4                 X5                 X8                  9.925     1
X2                 X3                 X8                  9.590     1
X0                 X1                 X2                  9.521     1
X4                 X5                 X6                  9.460     1
X0                 X3                 X8                  9.298     1
X4                 X5                 X9                  9.278     1
X1                 X8                 X9                  8.865     1
X0                 X1                 X9                  8.684     1
X4                 X5                 X7                  8.514     1
X0                 X2                 X3                  8.233     1
X0                 X1                 X7                  8.193     1
X1                 X2                 X3                  8.091     1
X5                 X7                 X9                  7.928     1
X0                 X3                 X4                  7.886     1
X0                 X4                 X8                  7.884     1
X0                 X1                 X8                  7.698     1
X3                 X8                 X9                  7.697     1
X3                 X4                 X5                  7.571     1
X1                 X5                 X6                  7.383     1
X3                 X4                 X9                  7.372     1
X0                 X2                 X5                  7.318     1
X3                 X4                 X8                  7.268     1
X1                 X4                 X8                  7.261     1
X3                 X4                 X7                  7.230     1
X6                 X8                 X9                  7.188     1
X0                 X5                 X9                  7.014     1
X1                 X2                 X6                  6.970     1
X6                 X7                 X8                  6.914     1
X3                 X5                 X7                  6.749     1
X0                 X2                 X8                  6.725     1
X2                 X4                 X6                  6.695     1
X1                 X6                 X9                  6.592     1
X6                 X7                 X9                  6.580     1
X0                 X4                 X7                  6.383     1
X2                 X6                 X9                  6.350     1
X0                 X7                 X8                  6.243     1
X2                 X5                 X7                  6.236     1
X1                 X7                 X8                  6.136     1
X2                 X3                 X6                  6.046     1
X4                 X7                 X8                  6.036     1
X0                 X4                 X5                  5.936     1
X2                 X4                 X5                  5.888     1
X2                 X7                 X8                  5.860     1
X1                 X2                 X7                  5.814     1
X4                 X6                 X9                  5.465     1
X2                 X3                 X7                  5.409     1
X2                 X6                 X8                  5.405     1
X1                 X4                 X9                  5.382     1
X0                 X4                 X9                  5.298     1
X3                 X4                 X6                  5.298     1
X1                 X3                 X8                  4.998     1
X1                 X3                 X9                  4.932     1
X1                 X4                 X5                  4.887     1
X3                 X6                 X8                  4.878     1
X3                 X5                 X6                  4.795     1
X7                 X8                 X9                  4.757     1
X0                 X3                 X5                  4.737     1
X3                 X6                 X9                  4.7       1
X5                 X7                 X8                  4.682     1
X1                 X3                 X6                  4.216     1
X0                 X2                 X7                  3.895     1
X0                 X8                 X9                  3.842     1
X2                 X8                 X9                  3.754     1
X1                 X2                 X9                  3.665     1
X4                 X6                 X8                  3.594     1
X1                 X2                 X4                  3.432     1
X0                 X5                 X7                  3.259     1
X0                 X2                 X4                  3.185     1
X4                 X6                 X7                  3.165     1
X1                 X4                 X6                  3.157     1
X1                 X6                 X8                  3.145     1
X2                 X4                 X8                  3.045     1
X1                 X6                 X7                  3.007     1
X1                 X5                 X7                  2.976     1
X2                 X3                 X9                  2.972     1
X2                 X3                 X5                  2.879     1
X1                 X2                 X5                  2.837     1
X5                 X8                 X9                  2.823     1
X5                 X6                 X7                  2.772     1
X1                 X3                 X4                  0         1
X0                 X1                 X3                  0         1
X1                 X4                 X7                  0         1
X0                 X1                 X5                  0         1
X2                 X5                 X9                  0         1
X5                 X6                 X9                  0         1
X5                 X6                 X8                  0         1
X4                 X7                 X9                  0         1
X2                 X3                 X4                  0         1
X2                 X7                 X9                  0         1
X1                 X3                 X5                  0         1
X0                 X2                 X9                  0         1
X1                 X7                 X9                  0         1
X0                 X3                 X9                  0         1
X1                 X5                 X9                  0         1
X2                 X4                 X9                  0         1
X0                 X7                 X9                  0         1
X2                 X4                 X7                  0         1
X0                 X5                 X8                  0         1
X3                 X5                 X9                  0         1
