Input File: reformatted-data/train/hibachi-res_RandomForestClassifier_DecisionTreeClassifier-s76572_0.479.txt
Computation options used: -p 999 -r 1469724470 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X3                 X9                 761.351    0.001
X0                 X3                 X7                 761.336    0.001
X0                 X3                 X8                 761.327    0.001
X0                 X1                 X3                 761.198    0.001
X0                 X3                 X6                 761.189    0.001
X0                 X3                 X4                 761.078    0.001
X0                 X2                 X3                 761.028    0.001
X0                 X3                 X5                 760.927    0.001
X7                 X8                 X9                  20.293    0.649
X5                 X8                 X9                  18.808    0.808
X1                 X3                 X5                  18.805    0.808
X5                 X7                 X9                  16.111    0.977
X0                 X1                 X5                  16.109    0.977
X1                 X7                 X9                  15.520    0.987
X3                 X7                 X9                  15.487    0.988
X1                 X5                 X7                  15.277    0.988
X1                 X2                 X3                  15.270    0.988
X3                 X8                 X9                  15.205    0.988
X0                 X1                 X2                  15.076    0.991
X3                 X6                 X8                  14.772    0.997
X4                 X8                 X9                  14.509    0.997
X0                 X4                 X6                  13.886    0.999
X1                 X5                 X6                  13.354    0.999
X0                 X1                 X4                  12.550    1
X6                 X8                 X9                  12.474    1
X3                 X5                 X7                  12.365    1
X1                 X8                 X9                  12.136    1
X0                 X1                 X8                  12.044    1
X1                 X3                 X6                  11.832    1
X0                 X1                 X6                  11.629    1
X1                 X5                 X9                  11.430    1
X1                 X3                 X7                  11.251    1
X2                 X3                 X5                  11.204    1
X1                 X3                 X9                  11.180    1
X3                 X4                 X6                  10.991    1
X2                 X7                 X9                  10.579    1
X2                 X3                 X4                  10.431    1
X4                 X7                 X8                  10.384    1
X4                 X6                 X9                  10.149    1
X5                 X6                 X9                  10.047    1
X1                 X3                 X8                   9.980    1
X0                 X2                 X8                   9.908    1
X1                 X6                 X9                   9.888    1
X2                 X5                 X7                   9.874    1
X0                 X1                 X9                   9.832    1
X4                 X7                 X9                   9.806    1
X1                 X6                 X8                   9.800    1
X0                 X6                 X7                   9.511    1
X0                 X4                 X5                   9.481    1
X2                 X5                 X6                   9.462    1
X2                 X6                 X9                   9.022    1
X0                 X6                 X8                   8.866    1
X4                 X5                 X9                   8.787    1
X0                 X4                 X9                   8.771    1
X3                 X5                 X9                   8.681    1
X2                 X7                 X8                   8.479    1
X1                 X2                 X5                   8.471    1
X2                 X4                 X9                   8.330    1
X0                 X8                 X9                   8.272    1
X1                 X4                 X7                   8.231    1
X4                 X5                 X6                   8.112    1
X1                 X4                 X5                   8.106    1
X0                 X7                 X9                   7.926    1
X0                 X2                 X4                   7.920    1
X4                 X5                 X8                   7.842    1
X2                 X8                 X9                   7.842    1
X0                 X4                 X8                   7.749    1
X3                 X6                 X9                   7.672    1
X2                 X4                 X7                   7.609    1
X2                 X6                 X7                   7.567    1
X1                 X3                 X4                   7.462    1
X1                 X4                 X9                   7.336    1
X0                 X2                 X9                   7.072    1
X0                 X4                 X7                   6.914    1
X3                 X5                 X8                   6.909    1
X1                 X2                 X7                   6.729    1
X1                 X7                 X8                   6.718    1
X2                 X4                 X6                   6.615    1
X0                 X5                 X7                   6.553    1
X0                 X2                 X6                   6.461    1
X0                 X2                 X7                   6.433    1
X1                 X4                 X8                   6.421    1
X2                 X3                 X8                   6.291    1
X1                 X2                 X9                   6.063    1
X0                 X1                 X7                   6.026    1
X5                 X7                 X8                   5.941    1
X6                 X7                 X9                   5.885    1
X2                 X3                 X6                   5.809    1
X0                 X5                 X9                   5.651    1
X3                 X4                 X8                   5.601    1
X2                 X4                 X5                   5.514    1
X6                 X7                 X8                   5.235    1
X2                 X3                 X9                   5.178    1
X0                 X6                 X9                   4.957    1
X2                 X3                 X7                   4.833    1
X1                 X2                 X6                   4.753    1
X0                 X5                 X8                   4.733    1
X1                 X6                 X7                   4.702    1
X4                 X6                 X7                   4.664    1
X0                 X5                 X6                   4.522    1
X3                 X4                 X9                   4.462    1
X3                 X4                 X7                   4.294    1
X1                 X5                 X8                   3.770    1
X2                 X6                 X8                   3.702    1
X1                 X2                 X8                   3.688    1
X3                 X4                 X5                   3.566    1
X2                 X4                 X8                   3.306    1
X0                 X7                 X8                   3.282    1
X3                 X7                 X8                   3.013    1
X2                 X5                 X9                   2.818    1
X1                 X4                 X6                   2.73     1
X1                 X2                 X4                   2.713    1
X2                 X5                 X8                   0        1
X5                 X6                 X8                   0        1
X5                 X6                 X7                   0        1
X4                 X6                 X8                   0        1
X4                 X5                 X7                   0        1
X3                 X5                 X6                   0        1
X3                 X6                 X7                   0        1
X0                 X2                 X5                   0        1
