Input File: reformatted-data/train/hibachi-res_GradientBoostingClassifier_KNeighborsClassifier-s38348_0.454.txt
Computation options used: -p 999 -r 1334814681 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X1                 X9                 237.291    0.001
X0                 X3                 X9                 195.126    0.001
X0                 X2                 X9                 122.679    0.001
X0                 X6                 X9                 118.761    0.001
X0                 X8                 X9                 117.466    0.001
X0                 X4                 X9                 116.802    0.001
X0                 X5                 X9                 116.654    0.001
X0                 X7                 X9                 103.877    0.001
X1                 X2                 X5                  14.995    0.949
X3                 X7                 X9                  13.658    0.992
X2                 X7                 X9                  13.592    0.992
X6                 X7                 X8                  12.834    0.998
X2                 X3                 X8                  12.774    0.999
X7                 X8                 X9                  12.551    0.999
X3                 X4                 X8                  11.688    1
X0                 X1                 X7                  11.610    1
X5                 X8                 X9                  11.415    1
X1                 X2                 X7                  11.347    1
X2                 X5                 X8                  10.976    1
X0                 X4                 X5                  10.712    1
X0                 X3                 X5                  10.369    1
X2                 X3                 X5                  10.336    1
X2                 X5                 X9                  10.063    1
X5                 X7                 X8                   9.778    1
X0                 X6                 X8                   9.614    1
X4                 X5                 X7                   9.584    1
X2                 X7                 X8                   9.521    1
X3                 X8                 X9                   9.462    1
X2                 X8                 X9                   9.390    1
X5                 X7                 X9                   9.340    1
X6                 X7                 X9                   9.294    1
X1                 X7                 X8                   9.236    1
X1                 X4                 X6                   9.011    1
X4                 X5                 X9                   8.712    1
X1                 X3                 X6                   8.692    1
X4                 X6                 X8                   8.491    1
X0                 X4                 X7                   8.483    1
X1                 X2                 X3                   8.376    1
X2                 X6                 X7                   8.297    1
X0                 X2                 X6                   8.149    1
X2                 X5                 X7                   8.104    1
X2                 X3                 X9                   7.879    1
X1                 X5                 X7                   7.877    1
X4                 X8                 X9                   7.602    1
X0                 X2                 X4                   7.565    1
X0                 X1                 X3                   7.455    1
X2                 X4                 X6                   7.380    1
X2                 X6                 X8                   7.366    1
X4                 X5                 X6                   7.323    1
X3                 X6                 X9                   7.235    1
X1                 X4                 X9                   7.206    1
X4                 X7                 X8                   7.047    1
X3                 X6                 X7                   6.984    1
X0                 X5                 X7                   6.663    1
X2                 X3                 X6                   6.65     1
X1                 X7                 X9                   6.594    1
X2                 X4                 X5                   6.516    1
X0                 X3                 X8                   6.395    1
X0                 X1                 X5                   6.345    1
X1                 X2                 X9                   6.277    1
X1                 X2                 X6                   6.232    1
X5                 X6                 X8                   6.171    1
X2                 X5                 X6                   6.162    1
X0                 X2                 X5                   6.079    1
X0                 X2                 X3                   6.033    1
X3                 X5                 X9                   6.014    1
X2                 X3                 X4                   5.988    1
X1                 X4                 X7                   5.892    1
X0                 X3                 X6                   5.888    1
X5                 X6                 X9                   5.860    1
X4                 X5                 X8                   5.857    1
X1                 X4                 X8                   5.436    1
X1                 X2                 X4                   5.409    1
X3                 X7                 X8                   5.313    1
X3                 X4                 X5                   5.241    1
X0                 X1                 X8                   5.128    1
X2                 X4                 X8                   4.672    1
X0                 X4                 X8                   4.601    1
X0                 X5                 X6                   4.574    1
X3                 X5                 X7                   4.413    1
X0                 X2                 X7                   4.293    1
X4                 X6                 X7                   4.284    1
X0                 X2                 X8                   4.247    1
X1                 X3                 X9                   4.135    1
X2                 X4                 X7                   4.111    1
X0                 X1                 X4                   3.725    1
X1                 X8                 X9                   3.722    1
X2                 X3                 X7                   3.573    1
X3                 X5                 X6                   3.564    1
X1                 X5                 X9                   3.537    1
X1                 X3                 X7                   3.500    1
X0                 X5                 X8                   3.497    1
X3                 X4                 X9                   3.339    1
X0                 X1                 X2                   3.278    1
X1                 X5                 X8                   3.238    1
X1                 X4                 X5                   3.130    1
X1                 X6                 X7                   3.127    1
X1                 X3                 X5                   3.027    1
X0                 X3                 X7                   3.017    1
X0                 X7                 X8                   2.993    1
X2                 X6                 X9                   2.945    1
X0                 X3                 X4                   2.800    1
X0                 X6                 X7                   2.711    1
X6                 X8                 X9                   0        1
X0                 X1                 X6                   0        1
X0                 X4                 X6                   0        1
X1                 X2                 X8                   0        1
X5                 X6                 X7                   0        1
X1                 X3                 X4                   0        1
X4                 X7                 X9                   0        1
X4                 X6                 X9                   0        1
X1                 X3                 X8                   0        1
X1                 X5                 X6                   0        1
X1                 X6                 X8                   0        1
X1                 X6                 X9                   0        1
X2                 X4                 X9                   0        1
X3                 X4                 X6                   0        1
X3                 X6                 X8                   0        1
X3                 X4                 X7                   0        1
X3                 X5                 X8                   0        1
