Input File: reformatted-data/train/hibachi-res_BernoulliNB_GaussianNB-s2559_0.066.txt
Computation options used: -p 999 -r 1417925296 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X4                 X5                 167.123    0.001
X1                 X4                 X5                 107.727    0.001
X4                 X5                 X7                  88.430    0.001
X3                 X4                 X5                  88.163    0.001
X2                 X4                 X5                  87.478    0.001
X4                 X5                 X6                  87.097    0.001
X4                 X5                 X8                  84.956    0.001
X4                 X5                 X9                  76.777    0.001
X0                 X1                 X4                  39.829    0.001
X0                 X3                 X4                  34.909    0.006
X0                 X4                 X6                  33.082    0.01
X0                 X2                 X4                  32.976    0.011
X0                 X4                 X8                  30.335    0.024
X0                 X1                 X5                  29.006    0.037
X0                 X4                 X9                  26.440    0.097
X0                 X1                 X9                  22.942    0.342
X0                 X5                 X7                  21.187    0.544
X0                 X1                 X8                  21.124    0.546
X0                 X1                 X7                  20.800    0.572
X0                 X5                 X6                  20.534    0.6
X0                 X5                 X8                  19.724    0.699
X0                 X6                 X7                  19.662    0.707
X0                 X1                 X2                  19.555    0.709
X0                 X1                 X6                  17.595    0.902
X0                 X4                 X7                  17.547    0.902
X1                 X3                 X4                  16.493    0.955
X6                 X7                 X8                  16.200    0.972
X0                 X7                 X9                  15.859    0.981
X1                 X8                 X9                  15.405    0.988
X0                 X3                 X5                  14.467    0.997
X1                 X4                 X7                  13.538    1
X0                 X5                 X9                  13.393    1
X0                 X1                 X3                  12.988    1
X6                 X7                 X9                  12.434    1
X0                 X2                 X5                  12.400    1
X4                 X6                 X7                  11.628    1
X3                 X6                 X7                  11.338    1
X1                 X3                 X5                  10.890    1
X1                 X4                 X9                  10.782    1
X1                 X5                 X6                  10.310    1
X3                 X5                 X8                  10.062    1
X3                 X7                 X9                   9.634    1
X3                 X4                 X7                   9.475    1
X4                 X8                 X9                   9.399    1
X0                 X6                 X8                   9.315    1
X0                 X6                 X9                   9.135    1
X1                 X5                 X9                   9.028    1
X0                 X7                 X8                   8.533    1
X1                 X5                 X7                   8.387    1
X2                 X4                 X7                   8.383    1
X1                 X5                 X8                   8.098    1
X0                 X2                 X8                   7.936    1
X0                 X2                 X6                   7.851    1
X4                 X7                 X8                   7.814    1
X7                 X8                 X9                   7.737    1
X6                 X8                 X9                   7.622    1
X1                 X3                 X6                   7.568    1
X1                 X3                 X9                   7.513    1
X0                 X3                 X7                   7.454    1
X2                 X6                 X7                   7.352    1
X2                 X5                 X6                   6.986    1
X1                 X3                 X7                   6.884    1
X2                 X6                 X8                   6.755    1
X0                 X3                 X9                   6.506    1
X0                 X2                 X7                   6.474    1
X1                 X2                 X9                   6.417    1
X5                 X6                 X8                   6.298    1
X1                 X7                 X9                   6.196    1
X0                 X8                 X9                   6.036    1
X4                 X7                 X9                   6.017    1
X5                 X6                 X9                   5.870    1
X1                 X7                 X8                   5.736    1
X2                 X8                 X9                   5.631    1
X3                 X5                 X6                   5.602    1
X0                 X2                 X9                   5.359    1
X2                 X4                 X8                   5.195    1
X1                 X3                 X8                   4.863    1
X3                 X5                 X9                   4.863    1
X4                 X6                 X8                   4.768    1
X1                 X2                 X6                   4.766    1
X1                 X6                 X9                   4.541    1
X2                 X4                 X9                   4.279    1
X1                 X6                 X7                   4.265    1
X2                 X7                 X8                   4.192    1
X2                 X7                 X9                   4.192    1
X1                 X4                 X6                   4.019    1
X5                 X6                 X7                   3.820    1
X3                 X4                 X9                   3.806    1
X1                 X4                 X8                   3.627    1
X5                 X8                 X9                   3.621    1
X2                 X3                 X5                   3.510    1
X1                 X2                 X5                   3.487    1
X5                 X7                 X8                   3.46     1
X2                 X3                 X4                   3.377    1
X3                 X5                 X7                   3.376    1
X3                 X7                 X8                   3.32     1
X1                 X2                 X8                   3.242    1
X3                 X8                 X9                   3.113    1
X1                 X2                 X4                   3.105    1
X1                 X6                 X8                   3.049    1
X5                 X7                 X9                   3.029    1
X0                 X3                 X6                   3.024    1
X2                 X4                 X6                   2.823    1
X4                 X6                 X9                   2.771    1
X3                 X6                 X9                   2.733    1
X0                 X2                 X3                   0        1
X2                 X3                 X6                   0        1
X2                 X3                 X7                   0        1
X2                 X3                 X8                   0        1
X2                 X3                 X9                   0        1
X2                 X5                 X7                   0        1
X2                 X5                 X8                   0        1
X2                 X5                 X9                   0        1
X2                 X6                 X9                   0        1
X3                 X4                 X6                   0        1
X0                 X3                 X8                   0        1
X3                 X4                 X8                   0        1
X1                 X2                 X3                   0        1
X1                 X2                 X7                   0        1
X3                 X6                 X8                   0        1
