Input File: reformatted-data/train/hibachi-res_DecisionTreeClassifier_RandomForestClassifier-s17417_0.098.txt
Computation options used: -p 999 -r 1318679961 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X6                 X9                 96.337     0.001
X4                 X6                 X9                 67.967     0.001
X1                 X6                 X9                 64.102     0.001
X3                 X6                 X9                 63.586     0.001
X6                 X7                 X9                 61.454     0.001
X6                 X8                 X9                 61.066     0.001
X5                 X6                 X9                 60.648     0.001
X2                 X6                 X9                 59.365     0.001
X0                 X8                 X9                 23.486     0.171
X0                 X2                 X9                 22.39      0.242
X0                 X4                 X9                 18.504     0.645
X0                 X5                 X9                 17.075     0.814
X4                 X8                 X9                 15.661     0.931
X0                 X3                 X9                 15.196     0.953
X4                 X5                 X6                 13.571     0.99
X3                 X8                 X9                 13.135     0.992
X0                 X7                 X9                 13.053     0.994
X1                 X3                 X9                 11.673     1
X2                 X8                 X9                 11.572     1
X1                 X2                 X7                 11.128     1
X0                 X5                 X8                 10.959     1
X4                 X5                 X9                 10.857     1
X5                 X7                 X9                 10.437     1
X0                 X2                 X4                 10.124     1
X1                 X3                 X6                 10.012     1
X1                 X2                 X4                  9.797     1
X0                 X1                 X9                  9.625     1
X4                 X6                 X7                  9.452     1
X1                 X2                 X5                  9.440     1
X1                 X2                 X6                  9.040     1
X1                 X2                 X8                  8.731     1
X0                 X3                 X4                  8.715     1
X1                 X4                 X7                  8.680     1
X3                 X4                 X9                  8.587     1
X5                 X8                 X9                  8.432     1
X1                 X2                 X9                  8.168     1
X5                 X7                 X8                  8.088     1
X0                 X3                 X6                  8.012     1
X2                 X4                 X8                  7.974     1
X1                 X7                 X8                  7.683     1
X3                 X5                 X6                  7.442     1
X1                 X3                 X4                  7.184     1
X1                 X8                 X9                  7.138     1
X0                 X4                 X5                  6.923     1
X0                 X6                 X8                  6.921     1
X0                 X4                 X6                  6.819     1
X4                 X5                 X7                  6.801     1
X0                 X1                 X7                  6.630     1
X2                 X4                 X9                  6.602     1
X5                 X6                 X8                  6.531     1
X0                 X2                 X6                  6.518     1
X0                 X4                 X7                  6.329     1
X2                 X4                 X7                  6.287     1
X0                 X1                 X4                  6.140     1
X0                 X1                 X5                  6.134     1
X1                 X5                 X7                  6.081     1
X3                 X5                 X7                  6.059     1
X1                 X7                 X9                  5.789     1
X1                 X6                 X8                  5.702     1
X2                 X3                 X4                  5.602     1
X7                 X8                 X9                  5.565     1
X2                 X3                 X6                  5.288     1
X0                 X1                 X6                  5.027     1
X3                 X5                 X9                  4.971     1
X2                 X5                 X9                  4.960     1
X1                 X6                 X7                  4.898     1
X6                 X7                 X8                  4.656     1
X3                 X6                 X8                  4.647     1
X1                 X5                 X9                  4.477     1
X2                 X7                 X8                  4.333     1
X0                 X2                 X7                  4.285     1
X1                 X5                 X8                  3.938     1
X3                 X4                 X6                  3.878     1
X5                 X6                 X7                  3.875     1
X1                 X5                 X6                  3.785     1
X1                 X2                 X3                  3.745     1
X0                 X2                 X8                  3.737     1
X1                 X3                 X7                  3.687     1
X4                 X6                 X8                  3.680     1
X0                 X2                 X3                  3.618     1
X2                 X3                 X5                  3.609     1
X2                 X3                 X9                  3.566     1
X2                 X4                 X5                  3.548     1
X2                 X5                 X8                  3.420     1
X1                 X3                 X8                  3.397     1
X3                 X4                 X8                  3.348     1
X0                 X5                 X6                  3.281     1
X2                 X3                 X7                  3.216     1
X2                 X6                 X7                  3.169     1
X2                 X6                 X8                  3.160     1
X4                 X7                 X9                  3.139     1
X4                 X5                 X8                  3.072     1
X0                 X2                 X5                  2.989     1
X1                 X4                 X6                  2.976     1
X3                 X7                 X8                  2.960     1
X1                 X4                 X9                  2.921     1
X3                 X6                 X7                  2.867     1
X0                 X1                 X3                  2.805     1
X0                 X4                 X8                  2.759     1
X3                 X7                 X9                  2.721     1
X0                 X1                 X8                  0         1
X0                 X3                 X5                  0         1
X0                 X1                 X2                  0         1
X4                 X7                 X8                  0         1
X0                 X3                 X7                  0         1
X0                 X3                 X8                  0         1
X0                 X5                 X7                  0         1
X0                 X6                 X7                  0         1
X0                 X7                 X8                  0         1
X3                 X5                 X8                  0         1
X1                 X3                 X5                  0         1
X3                 X4                 X7                  0         1
X3                 X4                 X5                  0         1
X2                 X7                 X9                  0         1
X1                 X4                 X5                  0         1
X2                 X5                 X7                  0         1
X2                 X5                 X6                  0         1
X1                 X4                 X8                  0         1
X2                 X4                 X6                  0         1
X2                 X3                 X8                  0         1
