Input File: reformatted-data/train/hibachi-res_GaussianNB_BernoulliNB-s90718_0.523.txt
Computation options used: -p 999 -r 1326192690 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X3                 X6                 X9                 16.112     0.922
X3                 X4                 X5                 15.903     0.932
X0                 X7                 X8                 15.099     0.966
X3                 X5                 X8                 14.482     0.986
X3                 X4                 X8                 13.917     0.991
X2                 X3                 X4                 13.135     0.995
X3                 X6                 X8                 12.802     0.997
X2                 X3                 X9                 12.074     0.999
X2                 X3                 X6                 12.009     0.999
X3                 X7                 X8                 10.293     1
X0                 X3                 X7                  9.905     1
X1                 X4                 X5                  9.381     1
X1                 X2                 X9                  9.158     1
X0                 X2                 X7                  9.126     1
X4                 X5                 X9                  8.898     1
X1                 X8                 X9                  8.897     1
X1                 X2                 X5                  8.474     1
X2                 X5                 X9                  8.377     1
X4                 X5                 X8                  8.193     1
X3                 X4                 X9                  8.179     1
X2                 X3                 X8                  8.026     1
X3                 X4                 X6                  7.898     1
X1                 X5                 X9                  7.841     1
X0                 X3                 X9                  7.829     1
X0                 X4                 X5                  7.799     1
X0                 X2                 X5                  7.737     1
X0                 X1                 X8                  7.729     1
X6                 X8                 X9                  7.637     1
X2                 X8                 X9                  7.634     1
X4                 X5                 X7                  7.365     1
X0                 X4                 X8                  7.337     1
X0                 X1                 X5                  7.322     1
X1                 X6                 X8                  7.270     1
X2                 X4                 X9                  7.195     1
X4                 X5                 X6                  7.078     1
X3                 X6                 X7                  7.029     1
X4                 X8                 X9                  6.954     1
X1                 X3                 X8                  6.761     1
X0                 X2                 X9                  6.703     1
X3                 X5                 X6                  6.528     1
X0                 X2                 X6                  6.314     1
X1                 X4                 X6                  6.273     1
X2                 X4                 X7                  6.241     1
X1                 X2                 X3                  6.227     1
X3                 X8                 X9                  6.201     1
X2                 X6                 X9                  6.081     1
X5                 X7                 X8                  5.933     1
X2                 X3                 X7                  5.849     1
X5                 X6                 X7                  5.775     1
X4                 X7                 X8                  5.709     1
X3                 X5                 X7                  5.523     1
X0                 X1                 X4                  5.455     1
X2                 X3                 X5                  5.311     1
X0                 X4                 X7                  5.305     1
X1                 X6                 X9                  5.300     1
X0                 X3                 X4                  5.275     1
X5                 X6                 X8                  5.230     1
X0                 X3                 X5                  5.147     1
X0                 X7                 X9                  5.105     1
X2                 X5                 X6                  5.043     1
X1                 X4                 X8                  4.955     1
X2                 X7                 X9                  4.931     1
X1                 X2                 X4                  4.909     1
X0                 X5                 X6                  4.805     1
X2                 X4                 X8                  4.611     1
X1                 X5                 X8                  4.593     1
X0                 X5                 X7                  4.495     1
X2                 X4                 X5                  4.422     1
X2                 X7                 X8                  4.325     1
X1                 X3                 X5                  4.170     1
X3                 X4                 X7                  4.15      1
X3                 X5                 X9                  3.973     1
X5                 X8                 X9                  3.955     1
X6                 X7                 X8                  3.809     1
X1                 X3                 X9                  3.805     1
X0                 X6                 X7                  3.770     1
X0                 X6                 X8                  3.739     1
X4                 X6                 X8                  3.694     1
X0                 X1                 X2                  3.657     1
X0                 X3                 X8                  3.573     1
X0                 X8                 X9                  3.494     1
X0                 X3                 X6                  3.432     1
X6                 X7                 X9                  3.408     1
X2                 X4                 X6                  3.395     1
X0                 X5                 X9                  3.188     1
X1                 X3                 X6                  3.167     1
X1                 X5                 X6                  3.140     1
X4                 X6                 X7                  3.056     1
X0                 X1                 X9                  2.981     1
X1                 X2                 X6                  2.926     1
X0                 X1                 X6                  2.923     1
X4                 X7                 X9                  2.918     1
X2                 X6                 X8                  2.886     1
X0                 X2                 X4                  2.811     1
X2                 X5                 X7                  2.729     1
X2                 X5                 X8                  2.724     1
X7                 X8                 X9                  0         1
X2                 X6                 X7                  0         1
X0                 X1                 X3                  0         1
X1                 X7                 X9                  0         1
X5                 X7                 X9                  0         1
X0                 X1                 X7                  0         1
X5                 X6                 X9                  0         1
X1                 X7                 X8                  0         1
X0                 X2                 X3                  0         1
X1                 X6                 X7                  0         1
X1                 X5                 X7                  0         1
X0                 X2                 X8                  0         1
X4                 X6                 X9                  0         1
X1                 X4                 X9                  0         1
X1                 X4                 X7                  0         1
X1                 X3                 X7                  0         1
X0                 X4                 X6                  0         1
X0                 X4                 X9                  0         1
X0                 X5                 X8                  0         1
X1                 X3                 X4                  0         1
X3                 X7                 X9                  0         1
X0                 X6                 X9                  0         1
X1                 X2                 X8                  0         1
X1                 X2                 X7                  0         1
