Input File: reformated-data/hibachi-res_GaussianNB_DecisionTreeClassifier-s72420_0.285.txt
Computation options used: -p 999 -r 735785259 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X3                 X6                 17.147     0.951
X0                 X3                 X8                 16.93      0.96
X5                 X8                 X9                 15.839     0.987
X1                 X2                 X3                 15.210     0.992
X0                 X2                 X8                 14.793     0.996
X3                 X4                 X9                 14.450     0.998
X1                 X2                 X6                 13.748     0.998
X0                 X3                 X5                 13.073     0.999
X2                 X6                 X8                 13.051     0.999
X1                 X2                 X8                 12.950     0.999
X0                 X2                 X3                 12.719     0.999
X1                 X4                 X8                 12.474     1
X0                 X4                 X8                 12.162     1
X0                 X8                 X9                 12.125     1
X3                 X7                 X9                 11.916     1
X2                 X3                 X9                 11.869     1
X3                 X5                 X8                 11.742     1
X3                 X5                 X9                 11.504     1
X4                 X8                 X9                 11.289     1
X1                 X4                 X6                 11.258     1
X0                 X1                 X8                 10.957     1
X3                 X4                 X5                 10.429     1
X0                 X7                 X8                 10.282     1
X1                 X3                 X7                 10.078     1
X2                 X3                 X8                 10.034     1
X4                 X5                 X6                 10.030     1
X2                 X3                 X6                  9.905     1
X4                 X5                 X8                  9.898     1
X5                 X6                 X9                  9.831     1
X0                 X1                 X2                  9.720     1
X2                 X3                 X7                  9.616     1
X0                 X3                 X6                  9.615     1
X1                 X3                 X5                  9.583     1
X1                 X3                 X9                  9.550     1
X3                 X7                 X8                  9.522     1
X3                 X5                 X7                  9.177     1
X3                 X8                 X9                  9.113     1
X3                 X6                 X9                  8.807     1
X1                 X3                 X8                  8.767     1
X3                 X6                 X8                  8.654     1
X2                 X8                 X9                  8.631     1
X2                 X3                 X5                  8.397     1
X4                 X7                 X9                  8.188     1
X1                 X7                 X9                  8.063     1
X2                 X6                 X9                  8.029     1
X5                 X7                 X9                  7.931     1
X0                 X1                 X3                  7.885     1
X4                 X5                 X9                  7.691     1
X5                 X7                 X8                  7.646     1
X2                 X7                 X8                  7.627     1
X2                 X5                 X8                  7.571     1
X0                 X5                 X9                  7.5       1
X0                 X1                 X9                  7.406     1
X0                 X5                 X7                  6.910     1
X1                 X6                 X8                  6.805     1
X4                 X7                 X8                  6.721     1
X2                 X7                 X9                  6.591     1
X0                 X1                 X7                  6.477     1
X2                 X6                 X7                  6.349     1
X1                 X5                 X6                  6.348     1
X1                 X2                 X4                  6.310     1
X0                 X4                 X5                  6.185     1
X1                 X5                 X7                  6.158     1
X1                 X4                 X9                  6.113     1
X1                 X5                 X9                  6.1       1
X4                 X6                 X7                  5.774     1
X3                 X5                 X6                  5.774     1
X1                 X2                 X9                  5.730     1
X5                 X6                 X8                  5.712     1
X0                 X4                 X9                  5.696     1
X0                 X2                 X5                  5.675     1
X1                 X2                 X7                  5.610     1
X0                 X3                 X9                  5.512     1
X3                 X6                 X7                  5.392     1
X0                 X5                 X8                  5.203     1
X1                 X4                 X7                  5.052     1
X2                 X4                 X7                  4.779     1
X4                 X5                 X7                  4.703     1
X0                 X7                 X9                  4.646     1
X0                 X5                 X6                  4.637     1
X7                 X8                 X9                  4.593     1
X0                 X2                 X7                  4.556     1
X2                 X4                 X5                  4.526     1
X2                 X4                 X6                  4.357     1
X1                 X8                 X9                  4.022     1
X1                 X2                 X5                  3.982     1
X1                 X7                 X8                  3.768     1
X0                 X1                 X4                  3.744     1
X3                 X4                 X6                  3.709     1
X1                 X3                 X4                  3.680     1
X0                 X2                 X4                  3.671     1
X0                 X4                 X6                  3.640     1
X0                 X2                 X9                  3.614     1
X2                 X5                 X9                  3.550     1
X6                 X7                 X8                  3.433     1
X0                 X2                 X6                  3.392     1
X1                 X5                 X8                  3.281     1
X2                 X5                 X6                  3.278     1
X0                 X6                 X8                  3.268     1
X3                 X4                 X7                  3.26      1
X3                 X4                 X8                  3.104     1
X5                 X6                 X7                  3.021     1
X6                 X8                 X9                  2.999     1
X0                 X4                 X7                  2.855     1
X0                 X1                 X6                  2.741     1
X4                 X6                 X9                  2.708     1
X4                 X6                 X8                  0         1
X0                 X3                 X7                  0         1
X0                 X3                 X4                  0         1
X2                 X4                 X9                  0         1
X2                 X4                 X8                  0         1
X0                 X6                 X7                  0         1
X0                 X6                 X9                  0         1
X2                 X5                 X7                  0         1
X1                 X4                 X5                  0         1
X0                 X1                 X5                  0         1
X1                 X6                 X7                  0         1
X6                 X7                 X9                  0         1
X1                 X6                 X9                  0         1
X2                 X3                 X4                  0         1
