Input File: reformated-data/hibachi-res_XGBClassifier_GradientBoostingClassifier-s34490_0.410.txt
Computation options used: -p 999 -r 792391235 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X5                 X6                 X9                 987.987    0.001
X1                 X5                 X8                  22.080    0.473
X0                 X2                 X9                  20.286    0.7
X0                 X4                 X9                  18.032    0.914
X0                 X1                 X9                  16.638    0.973
X1                 X8                 X9                  13.386    1
X3                 X4                 X8                  13.121    1
X1                 X3                 X5                  12.965    1
X4                 X5                 X8                  12.670    1
X1                 X4                 X8                  12.643    1
X2                 X3                 X7                  12.566    1
X4                 X7                 X8                  11.856    1
X1                 X6                 X8                  11.377    1
X1                 X3                 X4                  11.285    1
X0                 X7                 X8                  11.184    1
X4                 X7                 X9                  10.458    1
X2                 X7                 X8                  10.274    1
X1                 X3                 X6                   9.982    1
X5                 X7                 X8                   9.829    1
X2                 X6                 X9                   9.752    1
X3                 X4                 X6                   9.687    1
X3                 X8                 X9                   9.521    1
X1                 X3                 X9                   9.136    1
X2                 X8                 X9                   8.908    1
X2                 X3                 X6                   8.850    1
X1                 X3                 X8                   8.650    1
X0                 X4                 X8                   8.540    1
X2                 X4                 X9                   8.516    1
X5                 X6                 X7                   8.448    1
X3                 X5                 X8                   8.208    1
X0                 X1                 X3                   8.185    1
X5                 X7                 X9                   8.033    1
X3                 X7                 X9                   7.969    1
X1                 X3                 X7                   7.849    1
X1                 X2                 X7                   7.845    1
X5                 X8                 X9                   7.741    1
X2                 X7                 X9                   7.704    1
X0                 X2                 X7                   7.583    1
X0                 X6                 X7                   7.532    1
X7                 X8                 X9                   7.508    1
X3                 X5                 X7                   7.368    1
X0                 X1                 X8                   7.289    1
X1                 X4                 X9                   7.186    1
X1                 X2                 X9                   7.161    1
X3                 X6                 X9                   7.072    1
X0                 X3                 X6                   7.063    1
X3                 X5                 X6                   6.958    1
X3                 X4                 X5                   6.921    1
X2                 X6                 X8                   6.896    1
X0                 X7                 X9                   6.875    1
X4                 X8                 X9                   6.842    1
X0                 X6                 X9                   6.721    1
X2                 X3                 X8                   6.629    1
X3                 X4                 X7                   6.604    1
X0                 X5                 X8                   6.570    1
X0                 X2                 X6                   6.525    1
X3                 X4                 X9                   6.480    1
X1                 X2                 X8                   6.379    1
X1                 X7                 X9                   6.370    1
X1                 X2                 X4                   6.324    1
X2                 X3                 X4                   6.240    1
X1                 X2                 X5                   6.149    1
X1                 X7                 X8                   6.145    1
X0                 X2                 X8                   6.111    1
X3                 X6                 X8                   6.057    1
X2                 X3                 X9                   5.829    1
X0                 X3                 X9                   5.486    1
X6                 X7                 X9                   5.476    1
X0                 X2                 X3                   5.473    1
X0                 X5                 X9                   5.347    1
X3                 X7                 X8                   5.301    1
X0                 X3                 X4                   5.241    1
X0                 X1                 X4                   5.175    1
X0                 X1                 X6                   5.117    1
X6                 X7                 X8                   4.987    1
X0                 X2                 X5                   4.673    1
X1                 X2                 X3                   4.402    1
X0                 X5                 X6                   4.340    1
X3                 X5                 X9                   4.247    1
X5                 X6                 X8                   4.246    1
X0                 X4                 X7                   4.246    1
X4                 X6                 X9                   4.108    1
X0                 X5                 X7                   4.033    1
X1                 X5                 X7                   3.860    1
X2                 X4                 X6                   3.807    1
X4                 X5                 X6                   3.617    1
X1                 X2                 X6                   3.494    1
X2                 X4                 X8                   3.356    1
X6                 X8                 X9                   3.333    1
X0                 X1                 X5                   3.331    1
X0                 X4                 X6                   3.258    1
X0                 X1                 X7                   3.231    1
X1                 X4                 X6                   3.158    1
X1                 X6                 X9                   3.156    1
X0                 X8                 X9                   3.15     1
X0                 X3                 X8                   3.147    1
X2                 X4                 X5                   3.138    1
X0                 X3                 X7                   3.136    1
X0                 X6                 X8                   2.981    1
X2                 X3                 X5                   2.947    1
X0                 X4                 X5                   2.939    1
X0                 X2                 X4                   2.86     1
X3                 X6                 X7                   2.784    1
X1                 X6                 X7                   2.759    1
X0                 X1                 X2                   0        1
X0                 X3                 X5                   0        1
X1                 X4                 X5                   0        1
X1                 X4                 X7                   0        1
X1                 X5                 X6                   0        1
X1                 X5                 X9                   0        1
X4                 X6                 X8                   0        1
X4                 X6                 X7                   0        1
X4                 X5                 X9                   0        1
X4                 X5                 X7                   0        1
X2                 X4                 X7                   0        1
X2                 X5                 X6                   0        1
X2                 X5                 X7                   0        1
X2                 X5                 X8                   0        1
X2                 X5                 X9                   0        1
X2                 X6                 X7                   0        1
