Input File: reformatted-data/train/hibachi-res_KNeighborsClassifier_MLPClassifier-s52_0.142.txt
Computation options used: -p 999 -r 1342293796 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X2                 X4                 X8                 40.921     0.001
X0                 X2                 X4                 37.108     0.001
X1                 X3                 X7                 32.336     0.008
X2                 X4                 X5                 28.122     0.019
X2                 X4                 X9                 25.196     0.08
X1                 X3                 X9                 22.739     0.187
X2                 X4                 X6                 21.255     0.304
X2                 X4                 X7                 20.445     0.397
X0                 X1                 X3                 20.301     0.406
X2                 X5                 X6                 20.271     0.406
X0                 X1                 X4                 20.121     0.421
X1                 X2                 X4                 20.060     0.425
X2                 X3                 X4                 19.941     0.434
X1                 X3                 X5                 19.046     0.539
X2                 X5                 X7                 18.636     0.573
X0                 X2                 X5                 18.492     0.585
X1                 X3                 X6                 18.215     0.614
X1                 X4                 X7                 17.946     0.653
X1                 X3                 X4                 17.485     0.707
X2                 X5                 X8                 16.404     0.831
X1                 X3                 X8                 16.313     0.835
X0                 X1                 X8                 16.305     0.835
X4                 X8                 X9                 15.598     0.887
X1                 X7                 X9                 14.925     0.94
X0                 X2                 X6                 14.509     0.953
X1                 X7                 X8                 14.426     0.955
X5                 X6                 X9                 14.116     0.973
X0                 X4                 X6                 13.020     0.993
X2                 X3                 X5                 13.007     0.993
X0                 X4                 X7                 12.778     0.995
X2                 X6                 X9                 12.409     0.997
X0                 X2                 X8                 12.271     0.997
X2                 X5                 X9                 12.167     0.997
X0                 X1                 X6                 11.936     0.997
X4                 X5                 X6                 11.721     0.999
X1                 X4                 X5                 11.698     0.999
X0                 X3                 X8                 11.485     0.999
X1                 X5                 X6                 11.109     0.999
X1                 X2                 X7                 11.021     0.999
X2                 X6                 X8                 10.995     0.999
X3                 X4                 X9                 10.920     0.999
X0                 X1                 X5                 10.462     1
X4                 X6                 X9                 10.441     1
X0                 X4                 X9                 10.354     1
X0                 X5                 X6                 10.333     1
X1                 X6                 X8                 10.153     1
X1                 X2                 X8                 10.004     1
X1                 X8                 X9                  9.889     1
X0                 X6                 X7                  9.797     1
X0                 X3                 X4                  9.792     1
X0                 X4                 X5                  9.470     1
X0                 X1                 X7                  9.441     1
X0                 X6                 X9                  9.405     1
X0                 X4                 X8                  9.150     1
X2                 X8                 X9                  9.107     1
X1                 X4                 X6                  9.062     1
X1                 X5                 X8                  8.757     1
X0                 X3                 X7                  8.567     1
X0                 X5                 X7                  8.422     1
X5                 X6                 X7                  8.384     1
X1                 X6                 X9                  8.284     1
X3                 X7                 X9                  8.099     1
X1                 X4                 X9                  8.065     1
X3                 X6                 X9                  8.012     1
X3                 X5                 X6                  7.913     1
X0                 X8                 X9                  7.826     1
X6                 X8                 X9                  7.752     1
X1                 X4                 X8                  7.663     1
X1                 X2                 X5                  7.556     1
X1                 X2                 X6                  7.505     1
X4                 X7                 X8                  7.219     1
X2                 X7                 X9                  7.106     1
X1                 X5                 X9                  7.044     1
X1                 X6                 X7                  6.857     1
X0                 X1                 X2                  6.670     1
X2                 X3                 X6                  6.646     1
X1                 X5                 X7                  6.381     1
X0                 X3                 X6                  6.321     1
X5                 X6                 X8                  6.258     1
X2                 X7                 X8                  5.874     1
X0                 X7                 X9                  5.819     1
X3                 X4                 X7                  5.552     1
X2                 X3                 X8                  5.400     1
X1                 X2                 X3                  5.337     1
X2                 X6                 X7                  5.337     1
X0                 X3                 X5                  5.253     1
X6                 X7                 X9                  5.197     1
X0                 X7                 X8                  5.138     1
X4                 X6                 X8                  4.766     1
X1                 X2                 X9                  4.503     1
X4                 X6                 X7                  4.371     1
X5                 X8                 X9                  4.364     1
X4                 X5                 X7                  4.350     1
X4                 X7                 X9                  4.297     1
X2                 X3                 X7                  4.141     1
X3                 X8                 X9                  3.906     1
X5                 X7                 X9                  3.879     1
X3                 X4                 X6                  3.848     1
X4                 X5                 X9                  3.837     1
X3                 X4                 X8                  3.749     1
X0                 X5                 X8                  3.739     1
X3                 X6                 X8                  3.738     1
X0                 X1                 X9                  3.710     1
X2                 X3                 X9                  3.514     1
X7                 X8                 X9                  3.337     1
X5                 X7                 X8                  3.203     1
X3                 X5                 X8                  3.194     1
X3                 X7                 X8                  3.090     1
X0                 X2                 X7                  3.043     1
X0                 X2                 X9                  3.002     1
X3                 X6                 X7                  2.911     1
X3                 X5                 X7                  2.812     1
X0                 X6                 X8                  2.770     1
X4                 X5                 X8                  0         1
X0                 X3                 X9                  0         1
X0                 X2                 X3                  0         1
X3                 X5                 X9                  0         1
X6                 X7                 X8                  0         1
X0                 X5                 X9                  0         1
X3                 X4                 X5                  0         1
