Input File: reformated-data/hibachi-res_LogisticRegression_RandomForestClassifier-s38099_0.056.txt
Computation options used: -p 999 -r 768071506 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X2                 X6                 X7                 21.815     0.55
X2                 X6                 X9                 19.228     0.822
X2                 X3                 X5                 19.155     0.834
X2                 X5                 X9                 17.949     0.923
X0                 X5                 X9                 17.345     0.954
X2                 X3                 X6                 14.760     0.999
X0                 X4                 X5                 14.612     0.999
X2                 X3                 X9                 13.932     1
X2                 X7                 X8                 13.902     1
X0                 X3                 X6                 13.448     1
X1                 X3                 X6                 12.105     1
X1                 X2                 X6                 11.779     1
X0                 X6                 X7                 11.124     1
X1                 X6                 X8                 10.921     1
X0                 X2                 X3                 10.755     1
X0                 X3                 X5                 10.609     1
X3                 X6                 X7                 10.540     1
X0                 X3                 X7                 10.369     1
X1                 X6                 X9                 10.311     1
X0                 X1                 X5                  9.900     1
X2                 X4                 X7                  9.867     1
X1                 X2                 X7                  9.853     1
X3                 X5                 X6                  9.846     1
X4                 X6                 X8                  9.832     1
X6                 X7                 X8                  9.787     1
X1                 X4                 X7                  9.689     1
X3                 X6                 X9                  9.389     1
X2                 X5                 X6                  9.203     1
X5                 X6                 X9                  9.165     1
X0                 X1                 X6                  9.147     1
X0                 X2                 X5                  8.660     1
X5                 X7                 X9                  8.284     1
X2                 X7                 X9                  7.961     1
X4                 X7                 X9                  7.645     1
X0                 X1                 X2                  7.574     1
X4                 X6                 X7                  7.408     1
X6                 X7                 X9                  7.272     1
X1                 X2                 X9                  7.264     1
X2                 X4                 X6                  7.205     1
X0                 X5                 X6                  7.199     1
X0                 X4                 X7                  7.088     1
X0                 X2                 X6                  7.066     1
X3                 X6                 X8                  7.055     1
X5                 X7                 X8                  7.007     1
X1                 X2                 X3                  6.816     1
X2                 X3                 X7                  6.810     1
X1                 X3                 X9                  6.673     1
X0                 X5                 X7                  6.372     1
X1                 X2                 X5                  6.358     1
X0                 X7                 X9                  6.278     1
X4                 X7                 X8                  6.231     1
X2                 X3                 X4                  6.131     1
X2                 X5                 X7                  5.991     1
X3                 X4                 X7                  5.890     1
X7                 X8                 X9                  5.837     1
X3                 X4                 X6                  5.660     1
X3                 X4                 X8                  5.347     1
X0                 X2                 X4                  5.092     1
X4                 X8                 X9                  5.072     1
X0                 X2                 X7                  5.000     1
X0                 X1                 X7                  4.848     1
X1                 X5                 X8                  4.835     1
X0                 X6                 X8                  4.188     1
X1                 X6                 X7                  4.181     1
X2                 X4                 X9                  4.103     1
X1                 X3                 X8                  4.080     1
X1                 X4                 X6                  4.072     1
X0                 X3                 X9                  4.000     1
X0                 X2                 X9                  3.922     1
X1                 X4                 X8                  3.916     1
X4                 X6                 X9                  3.894     1
X1                 X5                 X9                  3.878     1
X0                 X5                 X8                  3.812     1
X3                 X7                 X8                  3.696     1
X2                 X5                 X8                  3.586     1
X4                 X5                 X7                  3.545     1
X2                 X4                 X5                  3.511     1
X1                 X4                 X5                  3.503     1
X0                 X3                 X4                  3.448     1
X1                 X5                 X7                  3.329     1
X0                 X6                 X9                  3.282     1
X3                 X5                 X9                  3.258     1
X1                 X3                 X7                  3.242     1
X1                 X7                 X8                  3.194     1
X1                 X7                 X9                  3.188     1
X6                 X8                 X9                  3.149     1
X3                 X5                 X8                  3.145     1
X3                 X5                 X7                  3.131     1
X1                 X3                 X4                  3.095     1
X5                 X6                 X7                  3.018     1
X5                 X8                 X9                  2.957     1
X0                 X1                 X8                  2.94      1
X4                 X5                 X8                  2.829     1
X1                 X3                 X5                  2.779     1
X0                 X4                 X6                  2.744     1
X3                 X4                 X9                  2.722     1
X1                 X2                 X8                  0         1
X1                 X4                 X9                  0         1
X5                 X6                 X8                  0         1
X0                 X1                 X4                  0         1
X1                 X5                 X6                  0         1
X0                 X1                 X3                  0         1
X0                 X7                 X8                  0         1
X1                 X2                 X4                  0         1
X0                 X8                 X9                  0         1
X4                 X5                 X9                  0         1
X1                 X8                 X9                  0         1
X4                 X5                 X6                  0         1
X3                 X8                 X9                  0         1
X3                 X7                 X9                  0         1
X0                 X4                 X9                  0         1
X0                 X1                 X9                  0         1
X0                 X4                 X8                  0         1
X2                 X3                 X8                  0         1
X2                 X4                 X8                  0         1
X0                 X3                 X8                  0         1
X2                 X6                 X8                  0         1
X3                 X4                 X5                  0         1
X2                 X8                 X9                  0         1
X0                 X2                 X8                  0         1
