Input File: reformatted-data/train/hibachi-res_BernoulliNB_GradientBoostingClassifier-s57961_0.096.txt
Computation options used: -p 999 -r 1418950523 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X2                 X5                 X7                 20.938     0.594
X0                 X5                 X9                 20.708     0.619
X0                 X2                 X3                 17.894     0.891
X0                 X3                 X9                 17.513     0.916
X0                 X2                 X9                 16.768     0.959
X1                 X7                 X9                 16.676     0.96
X0                 X1                 X7                 14.934     0.994
X4                 X5                 X9                 14.304     0.999
X2                 X3                 X6                 14.229     0.999
X3                 X4                 X8                 14.072     0.999
X2                 X3                 X7                 13.780     1
X2                 X3                 X9                 13.498     1
X3                 X5                 X6                 13.088     1
X0                 X3                 X4                 12.991     1
X2                 X3                 X5                 12.958     1
X0                 X5                 X6                 12.865     1
X4                 X6                 X9                 12.717     1
X1                 X7                 X8                 12.560     1
X2                 X8                 X9                 12.475     1
X2                 X3                 X4                 12.375     1
X1                 X4                 X8                 12.115     1
X0                 X1                 X5                 12.050     1
X1                 X5                 X7                 11.956     1
X5                 X7                 X9                 11.874     1
X2                 X7                 X8                 11.872     1
X4                 X8                 X9                 11.824     1
X0                 X1                 X8                 11.562     1
X0                 X3                 X8                 10.642     1
X4                 X7                 X9                 10.544     1
X0                 X1                 X2                 10.390     1
X3                 X7                 X9                 10.311     1
X7                 X8                 X9                 10.115     1
X0                 X1                 X3                 10.071     1
X0                 X3                 X5                 10.055     1
X0                 X1                 X4                 10.049     1
X2                 X6                 X8                 10.006     1
X4                 X5                 X8                  9.898     1
X5                 X6                 X7                  9.783     1
X1                 X3                 X9                  9.626     1
X0                 X1                 X6                  9.586     1
X3                 X6                 X7                  9.471     1
X1                 X4                 X7                  9.444     1
X2                 X4                 X8                  9.430     1
X1                 X6                 X7                  9.284     1
X0                 X7                 X9                  9.258     1
X2                 X5                 X9                  9.211     1
X3                 X4                 X9                  9.21      1
X2                 X6                 X7                  9.159     1
X0                 X4                 X9                  8.746     1
X5                 X8                 X9                  8.590     1
X3                 X5                 X9                  8.577     1
X3                 X6                 X8                  8.569     1
X3                 X4                 X7                  8.477     1
X3                 X4                 X5                  8.412     1
X6                 X7                 X9                  8.144     1
X2                 X3                 X8                  8.031     1
X6                 X7                 X8                  7.996     1
X0                 X2                 X5                  7.937     1
X0                 X3                 X7                  7.574     1
X1                 X2                 X3                  7.518     1
X0                 X2                 X6                  7.403     1
X1                 X5                 X8                  7.287     1
X3                 X8                 X9                  7.133     1
X1                 X3                 X8                  7.097     1
X0                 X1                 X9                  7.052     1
X2                 X4                 X6                  6.800     1
X1                 X4                 X6                  6.796     1
X1                 X3                 X7                  6.626     1
X0                 X4                 X8                  6.616     1
X2                 X6                 X9                  6.509     1
X4                 X6                 X8                  6.382     1
X4                 X7                 X8                  6.365     1
X0                 X4                 X6                  6.274     1
X1                 X2                 X7                  6.255     1
X2                 X4                 X9                  6.244     1
X1                 X2                 X8                  6.186     1
X0                 X5                 X8                  6.088     1
X4                 X6                 X7                  6.022     1
X0                 X4                 X5                  5.912     1
X1                 X5                 X9                  5.817     1
X5                 X6                 X8                  5.505     1
X4                 X5                 X7                  5.422     1
X1                 X6                 X8                  5.007     1
X0                 X4                 X7                  4.931     1
X1                 X2                 X5                  4.854     1
X2                 X4                 X5                  4.770     1
X6                 X8                 X9                  4.703     1
X0                 X8                 X9                  4.672     1
X3                 X5                 X7                  4.591     1
X0                 X2                 X7                  4.569     1
X1                 X2                 X4                  4.320     1
X1                 X2                 X6                  4.214     1
X1                 X3                 X4                  4.004     1
X5                 X6                 X9                  3.880     1
X2                 X4                 X7                  3.876     1
X3                 X6                 X9                  3.821     1
X0                 X7                 X8                  3.572     1
X0                 X5                 X7                  3.473     1
X1                 X5                 X6                  3.449     1
X0                 X6                 X9                  3.447     1
X1                 X3                 X5                  3.383     1
X0                 X3                 X6                  3.357     1
X1                 X4                 X9                  3.193     1
X2                 X7                 X9                  3.152     1
X0                 X2                 X4                  3.049     1
X3                 X7                 X8                  2.969     1
X5                 X7                 X8                  2.905     1
X1                 X6                 X9                  0         1
X1                 X8                 X9                  0         1
X0                 X6                 X7                  0         1
X2                 X5                 X6                  0         1
X2                 X5                 X8                  0         1
X0                 X6                 X8                  0         1
X1                 X4                 X5                  0         1
X3                 X4                 X6                  0         1
X0                 X2                 X8                  0         1
X1                 X3                 X6                  0         1
X3                 X5                 X8                  0         1
X1                 X2                 X9                  0         1
X4                 X5                 X6                  0         1
