Input File: reformated-data/hibachi-res_GaussianNB_KNeighborsClassifier-s7078_0.150.txt
Computation options used: -p 999 -r 738709677 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X2                 X6                 165.24     0.001
X0                 X6                 X7                 155.395    0.001
X0                 X4                 X6                 155.024    0.001
X0                 X1                 X6                 152.339    0.001
X0                 X5                 X6                 150.497    0.001
X0                 X6                 X8                 144.853    0.001
X0                 X3                 X6                 140.469    0.001
X0                 X6                 X9                 139.547    0.001
X0                 X8                 X9                  20.897    0.647
X4                 X5                 X8                  20.630    0.673
X1                 X7                 X8                  16.687    0.97
X4                 X5                 X9                  16.415    0.977
X1                 X2                 X8                  15.490    0.994
X3                 X5                 X8                  13.719    1
X4                 X7                 X9                  13.570    1
X2                 X6                 X8                  13.428    1
X1                 X8                 X9                  12.941    1
X4                 X8                 X9                  12.905    1
X0                 X1                 X2                  11.974    1
X3                 X6                 X8                  11.898    1
X0                 X5                 X8                  11.893    1
X1                 X3                 X4                  11.834    1
X0                 X1                 X4                  11.647    1
X3                 X6                 X7                  11.596    1
X0                 X2                 X8                  11.419    1
X3                 X5                 X7                  11.046    1
X1                 X2                 X3                  10.854    1
X0                 X2                 X9                  10.713    1
X1                 X5                 X9                  10.351    1
X1                 X2                 X7                   9.885    1
X1                 X4                 X7                   9.787    1
X4                 X6                 X8                   9.758    1
X3                 X4                 X5                   9.589    1
X1                 X6                 X7                   9.574    1
X0                 X2                 X7                   9.540    1
X5                 X6                 X9                   9.464    1
X1                 X4                 X5                   9.428    1
X0                 X1                 X8                   9.405    1
X3                 X7                 X9                   9.386    1
X5                 X7                 X9                   8.977    1
X1                 X3                 X7                   8.974    1
X2                 X4                 X5                   8.848    1
X6                 X7                 X8                   8.832    1
X0                 X7                 X9                   8.774    1
X2                 X7                 X8                   8.745    1
X3                 X4                 X8                   8.673    1
X0                 X3                 X4                   8.598    1
X1                 X2                 X5                   8.496    1
X0                 X4                 X8                   8.481    1
X0                 X2                 X5                   8.384    1
X0                 X3                 X9                   8.341    1
X1                 X4                 X6                   8.185    1
X5                 X7                 X8                   8.178    1
X1                 X7                 X9                   8.172    1
X0                 X1                 X5                   8.161    1
X2                 X5                 X6                   8.053    1
X2                 X4                 X6                   8.045    1
X3                 X7                 X8                   8.002    1
X4                 X5                 X6                   7.986    1
X0                 X2                 X4                   7.983    1
X1                 X3                 X8                   7.973    1
X2                 X6                 X7                   7.855    1
X1                 X3                 X6                   7.850    1
X0                 X1                 X7                   7.769    1
X5                 X6                 X8                   7.7      1
X1                 X6                 X9                   7.434    1
X4                 X5                 X7                   7.392    1
X1                 X4                 X8                   7.348    1
X0                 X7                 X8                   7.243    1
X2                 X6                 X9                   7.169    1
X6                 X7                 X9                   7.052    1
X1                 X3                 X5                   7.023    1
X1                 X5                 X7                   6.715    1
X0                 X2                 X3                   6.644    1
X2                 X4                 X8                   6.618    1
X1                 X2                 X6                   6.498    1
X3                 X4                 X7                   6.495    1
X2                 X8                 X9                   6.360    1
X1                 X5                 X6                   6.186    1
X0                 X4                 X9                   6.069    1
X1                 X2                 X4                   6.043    1
X2                 X5                 X8                   6.036    1
X2                 X3                 X5                   5.774    1
X0                 X5                 X9                   5.691    1
X1                 X5                 X8                   5.595    1
X0                 X3                 X8                   5.498    1
X6                 X8                 X9                   5.182    1
X3                 X6                 X9                   5.178    1
X3                 X4                 X6                   5.050    1
X0                 X1                 X9                   5.040    1
X0                 X4                 X5                   4.813    1
X7                 X8                 X9                   4.724    1
X5                 X8                 X9                   4.608    1
X3                 X5                 X6                   4.552    1
X2                 X3                 X8                   4.509    1
X0                 X3                 X5                   4.452    1
X0                 X1                 X3                   4.364    1
X2                 X5                 X7                   4.007    1
X2                 X4                 X7                   3.873    1
X1                 X6                 X8                   3.783    1
X2                 X4                 X9                   3.682    1
X0                 X3                 X7                   3.667    1
X4                 X7                 X8                   3.433    1
X1                 X4                 X9                   3.427    1
X3                 X4                 X9                   3.214    1
X5                 X6                 X7                   3.136    1
X0                 X5                 X7                   2.994    1
X1                 X3                 X9                   2.943    1
X2                 X3                 X4                   2.931    1
X2                 X3                 X9                   2.808    1
X1                 X2                 X9                   2.792    1
X3                 X8                 X9                   2.730    1
X2                 X5                 X9                   0        1
X2                 X7                 X9                   0        1
X2                 X3                 X6                   0        1
X4                 X6                 X9                   0        1
X0                 X4                 X7                   0        1
X4                 X6                 X7                   0        1
X2                 X3                 X7                   0        1
X3                 X5                 X9                   0        1
