Input File: reformatted-data/train/hibachi-res_GradientBoostingClassifier_BernoulliNB-s24474_0.620.txt
Computation options used: -p 999 -r 1332377666 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X3                 X8                 480.276    0.001
X1                 X3                 X4                 480.248    0.001
X1                 X3                 X6                 480.026    0.001
X1                 X3                 X5                 479.933    0.001
X1                 X2                 X3                 479.884    0.001
X1                 X3                 X7                 479.87     0.001
X1                 X3                 X9                 456.644    0.001
X0                 X1                 X3                 450.279    0.001
X2                 X3                 X9                  21.638    0.311
X3                 X6                 X9                  19.372    0.562
X0                 X5                 X8                  18.875    0.624
X2                 X5                 X9                  18.111    0.728
X0                 X3                 X9                  17.488    0.793
X3                 X8                 X9                  15.300    0.962
X0                 X6                 X9                  15.280    0.962
X2                 X4                 X7                  15.052    0.969
X2                 X5                 X7                  15.050    0.969
X0                 X2                 X8                  14.655    0.984
X2                 X5                 X8                  13.729    0.994
X0                 X4                 X5                  13.342    0.995
X2                 X6                 X8                  13.335    0.995
X0                 X4                 X6                  13.257    0.996
X3                 X4                 X9                  12.581    1
X2                 X4                 X6                  12.180    1
X5                 X6                 X8                  11.127    1
X3                 X5                 X8                  11.009    1
X0                 X4                 X8                  10.977    1
X1                 X4                 X6                  10.856    1
X3                 X5                 X9                  10.314    1
X4                 X6                 X8                  10.072    1
X1                 X6                 X7                   9.935    1
X5                 X8                 X9                   9.906    1
X1                 X6                 X8                   9.674    1
X1                 X5                 X8                   9.641    1
X0                 X2                 X4                   9.596    1
X0                 X1                 X8                   9.511    1
X2                 X3                 X4                   9.423    1
X2                 X4                 X5                   9.281    1
X5                 X6                 X7                   9.226    1
X1                 X5                 X7                   8.961    1
X1                 X2                 X7                   8.895    1
X1                 X5                 X6                   8.809    1
X2                 X7                 X9                   8.717    1
X6                 X7                 X9                   8.622    1
X4                 X5                 X8                   8.583    1
X2                 X8                 X9                   8.511    1
X0                 X2                 X7                   8.433    1
X2                 X4                 X9                   8.358    1
X0                 X8                 X9                   8.306    1
X4                 X5                 X6                   8.281    1
X1                 X2                 X5                   7.752    1
X6                 X8                 X9                   7.624    1
X3                 X7                 X9                   7.335    1
X0                 X1                 X4                   7.235    1
X4                 X6                 X7                   7.207    1
X0                 X2                 X5                   7.147    1
X2                 X4                 X8                   7.116    1
X1                 X2                 X8                   7.051    1
X0                 X3                 X6                   6.984    1
X1                 X6                 X9                   6.964    1
X4                 X7                 X8                   6.908    1
X4                 X6                 X9                   6.868    1
X3                 X6                 X8                   6.835    1
X0                 X1                 X6                   6.739    1
X0                 X2                 X6                   6.640    1
X5                 X7                 X9                   6.570    1
X2                 X3                 X8                   6.506    1
X3                 X5                 X7                   6.472    1
X0                 X1                 X9                   6.451    1
X1                 X5                 X9                   6.422    1
X4                 X5                 X9                   6.366    1
X0                 X6                 X8                   6.329    1
X0                 X5                 X7                   6.258    1
X1                 X2                 X4                   6.213    1
X0                 X1                 X7                   5.902    1
X3                 X4                 X5                   5.894    1
X2                 X6                 X9                   5.793    1
X0                 X6                 X7                   5.722    1
X1                 X2                 X9                   5.712    1
X0                 X3                 X8                   5.636    1
X0                 X1                 X2                   5.629    1
X1                 X2                 X6                   5.564    1
X3                 X4                 X6                   5.480    1
X5                 X7                 X8                   5.446    1
X3                 X6                 X7                   5.302    1
X0                 X2                 X9                   5.219    1
X1                 X4                 X5                   5.195    1
X2                 X7                 X8                   4.932    1
X3                 X4                 X7                   4.808    1
X1                 X4                 X8                   4.589    1
X0                 X1                 X5                   4.440    1
X0                 X3                 X7                   4.41     1
X3                 X5                 X6                   4.159    1
X2                 X6                 X7                   3.899    1
X1                 X7                 X8                   3.851    1
X5                 X6                 X9                   3.764    1
X2                 X3                 X7                   3.731    1
X3                 X4                 X8                   3.699    1
X4                 X5                 X7                   3.686    1
X1                 X7                 X9                   3.676    1
X0                 X4                 X9                   3.607    1
X4                 X7                 X9                   3.486    1
X2                 X3                 X5                   3.403    1
X0                 X7                 X8                   3.398    1
X0                 X5                 X6                   3.221    1
X4                 X8                 X9                   3.096    1
X0                 X3                 X4                   0        1
X7                 X8                 X9                   0        1
X0                 X2                 X3                   0        1
X6                 X7                 X8                   0        1
X0                 X3                 X5                   0        1
X0                 X4                 X7                   0        1
X0                 X5                 X9                   0        1
X0                 X7                 X9                   0        1
X3                 X7                 X8                   0        1
X1                 X4                 X7                   0        1
X1                 X4                 X9                   0        1
X1                 X8                 X9                   0        1
X2                 X3                 X6                   0        1
X2                 X5                 X6                   0        1
