Input File: reformatted-data/train/hibachi-res_GradientBoostingClassifier_BernoulliNB-s51889_0.585.txt
Computation options used: -p 999 -r 1443118989 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X1                 X9                 749.192    0.001
X0                 X5                 X9                 274.192    0.001
X0                 X3                 X9                 267.525    0.001
X1                 X7                 X9                 267.517    0.001
X1                 X6                 X9                 264.842    0.001
X1                 X5                 X9                 264.013    0.001
X0                 X4                 X9                 262.582    0.001
X0                 X2                 X9                 261.129    0.001
X0                 X6                 X9                 260.097    0.001
X1                 X4                 X9                 258.404    0.001
X0                 X7                 X9                 256.075    0.001
X0                 X8                 X9                 243.578    0.001
X1                 X8                 X9                 237.031    0.001
X1                 X3                 X9                 210.129    0.001
X1                 X2                 X9                 210.089    0.001
X0                 X1                 X5                  33.824    0.01
X0                 X1                 X8                  27.416    0.073
X2                 X8                 X9                  26.503    0.098
X0                 X1                 X6                  25.252    0.161
X0                 X1                 X2                  24.357    0.22
X0                 X1                 X7                  24.208    0.227
X0                 X1                 X4                  24.158    0.232
X0                 X1                 X3                  21.389    0.494
X3                 X8                 X9                  18.735    0.79
X3                 X4                 X7                  16.314    0.963
X3                 X7                 X9                  15.139    0.987
X6                 X8                 X9                  14.778    0.993
X3                 X6                 X8                  13.598    0.998
X1                 X3                 X7                  13.305    0.998
X2                 X3                 X4                  13.072    0.999
X1                 X2                 X7                  12.604    0.999
X2                 X7                 X9                  12.459    0.999
X3                 X4                 X9                  12.152    0.999
X0                 X2                 X8                  12.067    0.999
X4                 X5                 X8                  11.844    0.999
X1                 X3                 X6                  11.583    0.999
X0                 X7                 X8                  11.551    0.999
X5                 X6                 X7                  10.840    1
X1                 X2                 X8                  10.315    1
X3                 X4                 X6                  10.186    1
X0                 X6                 X8                   9.918    1
X1                 X3                 X4                   9.797    1
X4                 X6                 X9                   9.652    1
X3                 X4                 X5                   9.592    1
X3                 X5                 X9                   9.510    1
X4                 X5                 X6                   9.339    1
X5                 X6                 X8                   9.235    1
X0                 X3                 X8                   8.903    1
X0                 X5                 X8                   8.771    1
X7                 X8                 X9                   8.742    1
X0                 X4                 X7                   8.642    1
X0                 X3                 X4                   8.478    1
X1                 X5                 X6                   8.172    1
X2                 X5                 X8                   7.948    1
X6                 X7                 X8                   7.880    1
X0                 X2                 X4                   7.866    1
X2                 X6                 X8                   7.829    1
X2                 X5                 X7                   7.822    1
X2                 X4                 X7                   7.715    1
X2                 X7                 X8                   7.670    1
X1                 X2                 X6                   7.532    1
X1                 X5                 X7                   7.498    1
X2                 X4                 X8                   7.371    1
X4                 X6                 X8                   7.346    1
X3                 X4                 X8                   7.211    1
X4                 X8                 X9                   7.042    1
X3                 X6                 X7                   7.026    1
X1                 X7                 X8                   7.026    1
X4                 X5                 X9                   6.998    1
X0                 X2                 X7                   6.967    1
X1                 X5                 X8                   6.886    1
X0                 X4                 X6                   6.415    1
X1                 X2                 X5                   6.254    1
X2                 X4                 X5                   5.876    1
X0                 X4                 X8                   5.778    1
X1                 X3                 X8                   5.652    1
X4                 X7                 X9                   5.588    1
X2                 X5                 X9                   5.559    1
X1                 X6                 X7                   5.458    1
X2                 X6                 X7                   5.439    1
X1                 X6                 X8                   5.422    1
X2                 X3                 X7                   5.243    1
X5                 X8                 X9                   4.601    1
X0                 X2                 X6                   4.583    1
X2                 X4                 X9                   4.530    1
X5                 X6                 X9                   4.413    1
X4                 X5                 X7                   4.199    1
X0                 X2                 X3                   4.153    1
X2                 X6                 X9                   3.976    1
X3                 X5                 X7                   3.890    1
X0                 X4                 X5                   3.582    1
X2                 X3                 X9                   3.496    1
X1                 X3                 X5                   3.347    1
X5                 X7                 X9                   3.317    1
X0                 X2                 X5                   3.285    1
X3                 X7                 X8                   3.166    1
X0                 X3                 X7                   3.09     1
X2                 X3                 X8                   3.077    1
X6                 X7                 X9                   2.985    1
X1                 X4                 X8                   2.939    1
X3                 X6                 X9                   2.912    1
X4                 X7                 X8                   2.875    1
X5                 X7                 X8                   2.803    1
X1                 X4                 X6                   0        1
X1                 X4                 X7                   0        1
X1                 X4                 X5                   0        1
X2                 X3                 X5                   0        1
X2                 X3                 X6                   0        1
X2                 X4                 X6                   0        1
X2                 X5                 X6                   0        1
X1                 X2                 X4                   0        1
X1                 X2                 X3                   0        1
X3                 X5                 X6                   0        1
X4                 X6                 X7                   0        1
X3                 X5                 X8                   0        1
X0                 X3                 X6                   0        1
X0                 X6                 X7                   0        1
X0                 X5                 X6                   0        1
X0                 X5                 X7                   0        1
X0                 X3                 X5                   0        1
