Input File: reformatted-data/train/hibachi-res_MLPClassifier_ExtraTreesClassifier-s15893_0.513.txt
Computation options used: -p 999 -r 1351537646 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X5                 X7                 129.274    0.001
X2                 X3                 X7                  21.242    0.288
X2                 X5                 X6                  20.873    0.322
X1                 X2                 X5                  19.042    0.535
X2                 X4                 X9                  17.391    0.731
X6                 X7                 X8                  16.297    0.853
X2                 X5                 X9                  15.779    0.911
X1                 X4                 X5                  15.361    0.928
X0                 X2                 X5                  15.341    0.928
X2                 X6                 X9                  15.310    0.929
X2                 X7                 X9                  14.956    0.95
X0                 X4                 X6                  14.825    0.959
X1                 X2                 X6                  14.737    0.963
X0                 X1                 X5                  14.346    0.975
X1                 X5                 X7                  14.028    0.981
X1                 X2                 X9                  12.286    0.997
X1                 X3                 X6                  12.090    0.997
X1                 X4                 X7                  11.904    0.998
X4                 X7                 X9                  11.616    0.999
X2                 X6                 X7                  11.510    0.999
X1                 X7                 X8                  11.361    0.999
X1                 X4                 X6                  10.948    1
X1                 X5                 X8                  10.175    1
X2                 X5                 X7                   9.895    1
X1                 X6                 X7                   9.863    1
X1                 X3                 X5                   9.708    1
X4                 X5                 X7                   9.254    1
X4                 X5                 X9                   8.981    1
X1                 X4                 X8                   8.907    1
X2                 X4                 X6                   8.665    1
X1                 X3                 X7                   8.606    1
X3                 X7                 X9                   8.252    1
X2                 X4                 X5                   8.157    1
X3                 X4                 X5                   8.080    1
X0                 X1                 X6                   8.014    1
X1                 X2                 X7                   7.876    1
X2                 X3                 X5                   7.648    1
X0                 X2                 X9                   7.381    1
X4                 X5                 X6                   7.351    1
X2                 X5                 X8                   7.345    1
X4                 X6                 X9                   6.959    1
X6                 X8                 X9                   6.800    1
X4                 X6                 X7                   6.794    1
X2                 X6                 X8                   6.625    1
X2                 X3                 X9                   6.530    1
X0                 X2                 X6                   6.277    1
X1                 X3                 X8                   6.249    1
X0                 X7                 X8                   6.205    1
X4                 X6                 X8                   6.182    1
X0                 X3                 X5                   6.114    1
X1                 X5                 X6                   6.085    1
X0                 X1                 X2                   5.880    1
X2                 X7                 X8                   5.783    1
X5                 X7                 X9                   5.637    1
X7                 X8                 X9                   5.443    1
X3                 X5                 X9                   5.151    1
X1                 X5                 X9                   5.084    1
X3                 X6                 X8                   5.081    1
X2                 X8                 X9                   5.026    1
X1                 X6                 X8                   4.824    1
X0                 X2                 X8                   4.715    1
X1                 X7                 X9                   4.592    1
X0                 X1                 X7                   4.489    1
X4                 X5                 X8                   4.327    1
X5                 X7                 X8                   4.185    1
X0                 X2                 X7                   3.972    1
X0                 X1                 X8                   3.944    1
X0                 X4                 X5                   3.781    1
X3                 X5                 X7                   3.655    1
X0                 X5                 X6                   3.572    1
X3                 X4                 X6                   3.567    1
X0                 X4                 X8                   3.543    1
X3                 X4                 X7                   3.521    1
X1                 X2                 X3                   3.464    1
X3                 X7                 X8                   3.448    1
X0                 X3                 X8                   3.404    1
X2                 X3                 X6                   3.385    1
X0                 X6                 X8                   3.327    1
X1                 X2                 X4                   3.214    1
X0                 X7                 X9                   3.203    1
X0                 X1                 X4                   3.199    1
X1                 X3                 X4                   3.178    1
X1                 X4                 X9                   3.146    1
X2                 X4                 X7                   3.138    1
X1                 X6                 X9                   3.053    1
X5                 X6                 X8                   2.995    1
X5                 X8                 X9                   2.931    1
X0                 X3                 X7                   2.922    1
X3                 X5                 X6                   2.904    1
X3                 X8                 X9                   2.864    1
X0                 X4                 X7                   2.862    1
X0                 X5                 X9                   2.861    1
X5                 X6                 X9                   2.842    1
X1                 X2                 X8                   2.801    1
X0                 X6                 X9                   2.784    1
X3                 X4                 X9                   2.771    1
X4                 X7                 X8                   2.726    1
X2                 X3                 X8                   2.712    1
X1                 X3                 X9                   0        1
X6                 X7                 X9                   0        1
X5                 X6                 X7                   0        1
X0                 X1                 X3                   0        1
X4                 X8                 X9                   0        1
X0                 X1                 X9                   0        1
X0                 X2                 X3                   0        1
X0                 X2                 X4                   0        1
X1                 X8                 X9                   0        1
X2                 X3                 X4                   0        1
X0                 X3                 X4                   0        1
X0                 X3                 X6                   0        1
X0                 X8                 X9                   0        1
X3                 X6                 X9                   0        1
X3                 X6                 X7                   0        1
X3                 X5                 X8                   0        1
X2                 X4                 X8                   0        1
X3                 X4                 X8                   0        1
X0                 X6                 X7                   0        1
X0                 X5                 X8                   0        1
X0                 X4                 X9                   0        1
X0                 X3                 X9                   0        1
