Input File: reformated-data/hibachi-res_XGBClassifier_RandomForestClassifier-s42627_0.220.txt
Computation options used: -p 999 -r 796441722 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X3                 X8                 578.02     0.001
X1                 X6                 X8                 571.264    0.001
X1                 X5                 X8                 564.003    0.001
X0                 X1                 X8                 563.875    0.001
X1                 X2                 X8                 563.231    0.001
X1                 X4                 X8                 562.997    0.001
X1                 X8                 X9                 562.772    0.001
X1                 X7                 X8                 561.844    0.001
X0                 X6                 X9                  27.274    0.087
X0                 X4                 X6                  23.901    0.269
X4                 X7                 X9                  20.546    0.633
X4                 X7                 X8                  19.722    0.728
X0                 X6                 X7                  14.687    0.998
X1                 X3                 X4                  14.425    0.998
X2                 X8                 X9                  13.797    0.999
X6                 X7                 X9                  13.499    1
X2                 X4                 X6                  13.244    1
X0                 X4                 X5                  12.818    1
X0                 X2                 X6                  12.718    1
X1                 X4                 X6                  12.391    1
X1                 X4                 X7                  12.325    1
X1                 X3                 X7                  12.211    1
X4                 X6                 X7                  11.809    1
X3                 X5                 X6                  11.633    1
X4                 X5                 X7                  11.633    1
X4                 X5                 X6                  11.583    1
X2                 X3                 X5                  11.538    1
X0                 X4                 X8                  11.382    1
X2                 X4                 X7                  11.188    1
X1                 X6                 X9                  11.058    1
X3                 X4                 X5                  10.740    1
X3                 X6                 X7                  10.709    1
X6                 X7                 X8                  10.353    1
X2                 X4                 X5                  10.083    1
X0                 X3                 X6                   9.943    1
X3                 X6                 X9                   9.938    1
X3                 X6                 X8                   9.931    1
X0                 X4                 X7                   9.65     1
X4                 X8                 X9                   9.509    1
X3                 X4                 X7                   9.341    1
X0                 X3                 X4                   9.157    1
X1                 X3                 X5                   8.765    1
X1                 X3                 X6                   8.755    1
X2                 X5                 X6                   8.510    1
X2                 X4                 X8                   8.349    1
X4                 X6                 X9                   8.324    1
X0                 X5                 X9                   8.238    1
X3                 X5                 X9                   8.190    1
X4                 X5                 X8                   8.097    1
X1                 X2                 X4                   7.991    1
X3                 X4                 X6                   7.985    1
X0                 X1                 X6                   7.899    1
X2                 X5                 X8                   7.798    1
X0                 X1                 X4                   7.731    1
X2                 X3                 X6                   7.651    1
X0                 X1                 X9                   7.537    1
X3                 X7                 X9                   7.400    1
X2                 X6                 X8                   7.395    1
X0                 X3                 X5                   7.329    1
X4                 X5                 X9                   7.297    1
X0                 X5                 X6                   7.152    1
X1                 X5                 X7                   7.138    1
X2                 X7                 X9                   6.674    1
X3                 X4                 X8                   6.578    1
X0                 X1                 X3                   6.537    1
X2                 X3                 X4                   6.363    1
X1                 X2                 X6                   6.303    1
X3                 X5                 X8                   6.249    1
X0                 X2                 X9                   6.195    1
X6                 X8                 X9                   6.157    1
X5                 X6                 X7                   6.068    1
X7                 X8                 X9                   5.983    1
X0                 X4                 X9                   5.863    1
X0                 X2                 X5                   5.507    1
X1                 X4                 X9                   5.432    1
X0                 X2                 X4                   5.168    1
X4                 X6                 X8                   4.993    1
X0                 X7                 X9                   4.859    1
X0                 X2                 X7                   4.774    1
X3                 X7                 X8                   4.756    1
X1                 X4                 X5                   4.717    1
X2                 X6                 X7                   4.662    1
X5                 X8                 X9                   4.643    1
X5                 X6                 X9                   4.634    1
X5                 X7                 X8                   4.554    1
X0                 X7                 X8                   4.482    1
X5                 X7                 X9                   4.394    1
X0                 X5                 X8                   4.392    1
X5                 X6                 X8                   4.276    1
X0                 X3                 X7                   4.214    1
X1                 X2                 X3                   4.106    1
X0                 X6                 X8                   4.106    1
X0                 X2                 X8                   4.103    1
X2                 X7                 X8                   4.074    1
X0                 X5                 X7                   4.046    1
X0                 X1                 X2                   3.805    1
X2                 X3                 X8                   3.796    1
X1                 X3                 X9                   3.740    1
X3                 X4                 X9                   3.571    1
X3                 X5                 X7                   3.254    1
X0                 X3                 X8                   3.157    1
X0                 X1                 X5                   3.034    1
X2                 X3                 X7                   2.999    1
X2                 X5                 X7                   2.883    1
X1                 X6                 X7                   2.873    1
X1                 X7                 X9                   2.752    1
X2                 X3                 X9                   0        1
X0                 X1                 X7                   0        1
X0                 X2                 X3                   0        1
X2                 X4                 X9                   0        1
X2                 X5                 X9                   0        1
X2                 X6                 X9                   0        1
X1                 X5                 X9                   0        1
X1                 X5                 X6                   0        1
X0                 X3                 X9                   0        1
X1                 X2                 X9                   0        1
X1                 X2                 X7                   0        1
X3                 X8                 X9                   0        1
X1                 X2                 X5                   0        1
X0                 X8                 X9                   0        1
