Input File: reformatted-data/train/hibachi-res_LogisticRegression_KNeighborsClassifier-s5271_0.083.txt
Computation options used: -p 999 -r 1347655229 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X3                 X7                 38.754     0.001
X1                 X2                 X7                 21.990     0.276
X4                 X6                 X7                 20.969     0.371
X2                 X4                 X7                 19.505     0.539
X1                 X3                 X9                 19.311     0.565
X4                 X6                 X8                 18.692     0.647
X1                 X2                 X5                 18.504     0.671
X1                 X2                 X3                 18.149     0.7
X1                 X2                 X4                 17.907     0.729
X1                 X7                 X9                 16.336     0.897
X1                 X4                 X7                 15.954     0.922
X2                 X7                 X9                 15.782     0.929
X1                 X5                 X7                 15.165     0.961
X0                 X2                 X4                 14.730     0.975
X4                 X7                 X8                 14.693     0.975
X1                 X3                 X8                 14.618     0.976
X1                 X6                 X7                 14.344     0.985
X1                 X3                 X5                 14.204     0.987
X2                 X3                 X7                 13.767     0.996
X0                 X1                 X7                 13.253     0.999
X1                 X4                 X5                 12.872     0.999
X1                 X3                 X4                 12.512     0.999
X1                 X3                 X6                 12.213     1
X6                 X8                 X9                 11.953     1
X3                 X4                 X6                 11.869     1
X0                 X1                 X5                 11.694     1
X1                 X7                 X8                 11.689     1
X0                 X1                 X3                 11.522     1
X0                 X6                 X8                 10.900     1
X3                 X6                 X7                 10.774     1
X0                 X4                 X7                 10.660     1
X2                 X7                 X8                 10.485     1
X6                 X7                 X9                 10.290     1
X1                 X2                 X9                 10.003     1
X0                 X3                 X7                  9.886     1
X0                 X5                 X6                  9.847     1
X2                 X5                 X7                  9.631     1
X2                 X3                 X4                  9.066     1
X2                 X4                 X5                  8.873     1
X2                 X4                 X9                  8.766     1
X5                 X6                 X8                  8.618     1
X3                 X7                 X9                  8.479     1
X4                 X5                 X8                  8.327     1
X3                 X6                 X9                  8.095     1
X1                 X2                 X6                  8.043     1
X3                 X7                 X8                  7.881     1
X0                 X3                 X6                  7.864     1
X1                 X5                 X8                  7.864     1
X0                 X3                 X9                  7.649     1
X2                 X4                 X8                  7.625     1
X4                 X5                 X6                  7.579     1
X6                 X7                 X8                  6.958     1
X3                 X5                 X6                  6.796     1
X7                 X8                 X9                  6.755     1
X2                 X5                 X8                  6.531     1
X2                 X5                 X6                  6.525     1
X5                 X6                 X9                  6.292     1
X3                 X4                 X7                  6.290     1
X0                 X1                 X2                  6.281     1
X4                 X5                 X9                  6.166     1
X1                 X8                 X9                  6.165     1
X0                 X2                 X5                  6.144     1
X2                 X5                 X9                  5.892     1
X2                 X3                 X6                  5.871     1
X3                 X8                 X9                  5.759     1
X2                 X3                 X9                  5.400     1
X0                 X1                 X6                  5.218     1
X0                 X6                 X9                  4.986     1
X2                 X3                 X5                  4.839     1
X3                 X6                 X8                  4.791     1
X2                 X4                 X6                  4.741     1
X3                 X5                 X9                  4.515     1
X4                 X7                 X9                  4.498     1
X1                 X5                 X6                  4.477     1
X2                 X6                 X7                  4.475     1
X0                 X8                 X9                  4.314     1
X0                 X2                 X3                  4.288     1
X3                 X5                 X7                  4.284     1
X1                 X6                 X8                  4.217     1
X5                 X6                 X7                  4.161     1
X5                 X8                 X9                  4.097     1
X5                 X7                 X9                  4.017     1
X0                 X3                 X8                  3.755     1
X0                 X2                 X7                  3.605     1
X0                 X7                 X8                  3.529     1
X1                 X4                 X6                  3.485     1
X0                 X6                 X7                  3.472     1
X5                 X7                 X8                  3.419     1
X3                 X4                 X5                  3.377     1
X1                 X5                 X9                  3.376     1
X0                 X4                 X5                  3.347     1
X1                 X2                 X8                  3.257     1
X1                 X6                 X9                  3.238     1
X1                 X4                 X8                  3.183     1
X0                 X2                 X8                  3.182     1
X0                 X7                 X9                  3.116     1
X1                 X4                 X9                  3.047     1
X2                 X6                 X8                  2.971     1
X0                 X2                 X9                  2.932     1
X3                 X4                 X9                  2.931     1
X0                 X5                 X8                  2.920     1
X0                 X4                 X8                  2.901     1
X2                 X3                 X8                  2.843     1
X2                 X6                 X9                  2.786     1
X4                 X5                 X7                  2.738     1
X0                 X3                 X5                  2.725     1
X0                 X3                 X4                  2.716     1
X0                 X4                 X6                  2.707     1
X0                 X1                 X4                  0         1
X0                 X1                 X8                  0         1
X3                 X4                 X8                  0         1
X3                 X5                 X8                  0         1
X0                 X1                 X9                  0         1
X0                 X4                 X9                  0         1
X4                 X8                 X9                  0         1
X0                 X5                 X9                  0         1
X2                 X8                 X9                  0         1
X4                 X6                 X9                  0         1
X0                 X2                 X6                  0         1
X0                 X5                 X7                  0         1
