Input File: reformatted-data/train/hibachi-res_LogisticRegression_RandomForestClassifier-s89390_0.067.txt
Computation options used: -p 999 -r 1349403157 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X4                 X9                 31.891     0.006
X0                 X3                 X9                 28.096     0.032
X0                 X7                 X9                 22.840     0.235
X0                 X5                 X9                 22.584     0.256
X0                 X4                 X6                 21.708     0.323
X3                 X8                 X9                 19.516     0.562
X0                 X1                 X9                 19.380     0.575
X5                 X7                 X9                 18.459     0.687
X3                 X5                 X9                 18.354     0.696
X0                 X6                 X9                 18.252     0.709
X4                 X7                 X8                 17.452     0.795
X5                 X6                 X7                 17.403     0.801
X0                 X2                 X9                 17.112     0.827
X2                 X4                 X8                 16.511     0.881
X0                 X8                 X9                 15.809     0.927
X2                 X5                 X8                 15.184     0.95
X5                 X6                 X9                 14.749     0.968
X2                 X7                 X8                 14.341     0.979
X3                 X5                 X7                 13.578     0.989
X5                 X8                 X9                 13.496     0.989
X3                 X4                 X9                 13.339     0.991
X0                 X1                 X7                 13.273     0.991
X0                 X3                 X7                 13.245     0.991
X4                 X6                 X9                 12.816     0.993
X0                 X5                 X7                 12.733     0.994
X0                 X2                 X6                 12.320     0.996
X3                 X7                 X8                 11.693     1
X2                 X3                 X9                 11.609     1
X3                 X4                 X8                 11.410     1
X2                 X3                 X8                 11.379     1
X6                 X7                 X8                 11.029     1
X1                 X2                 X8                 11.007     1
X0                 X4                 X8                 10.919     1
X4                 X5                 X9                 10.564     1
X1                 X5                 X8                 10.080     1
X2                 X4                 X6                 10.079     1
X2                 X5                 X6                  9.707     1
X2                 X6                 X8                  9.571     1
X3                 X7                 X9                  9.568     1
X0                 X6                 X7                  9.532     1
X2                 X3                 X6                  9.487     1
X2                 X3                 X5                  9.473     1
X1                 X3                 X8                  9.125     1
X2                 X5                 X7                  8.956     1
X1                 X5                 X7                  8.952     1
X0                 X2                 X7                  8.915     1
X0                 X5                 X6                  8.742     1
X1                 X3                 X6                  8.601     1
X0                 X2                 X4                  8.572     1
X2                 X3                 X4                  8.460     1
X5                 X7                 X8                  8.444     1
X0                 X2                 X3                  8.277     1
X0                 X2                 X8                  8.274     1
X1                 X5                 X6                  8.218     1
X1                 X2                 X3                  8.133     1
X2                 X3                 X7                  7.803     1
X0                 X7                 X8                  7.791     1
X2                 X5                 X9                  7.628     1
X0                 X1                 X3                  7.617     1
X1                 X3                 X7                  7.588     1
X1                 X5                 X9                  7.450     1
X2                 X8                 X9                  7.424     1
X1                 X4                 X5                  7.205     1
X3                 X6                 X8                  7.069     1
X0                 X3                 X8                  7.047     1
X0                 X1                 X2                  6.916     1
X0                 X4                 X5                  6.751     1
X3                 X6                 X9                  6.568     1
X6                 X7                 X9                  6.532     1
X4                 X5                 X7                  6.367     1
X4                 X5                 X6                  6.354     1
X1                 X6                 X9                  6.255     1
X1                 X6                 X7                  6.200     1
X1                 X2                 X5                  6.121     1
X1                 X3                 X9                  6.029     1
X0                 X3                 X5                  5.956     1
X4                 X7                 X9                  5.806     1
X0                 X1                 X6                  5.63      1
X0                 X4                 X7                  5.194     1
X4                 X8                 X9                  5.067     1
X4                 X6                 X7                  4.961     1
X3                 X4                 X6                  4.916     1
X7                 X8                 X9                  4.814     1
X3                 X6                 X7                  4.765     1
X3                 X5                 X8                  4.714     1
X0                 X1                 X4                  4.602     1
X1                 X4                 X8                  4.186     1
X1                 X3                 X4                  4.153     1
X1                 X2                 X9                  4.086     1
X0                 X3                 X6                  4.059     1
X4                 X5                 X8                  3.997     1
X4                 X6                 X8                  3.870     1
X0                 X1                 X8                  3.740     1
X2                 X4                 X9                  3.688     1
X1                 X4                 X9                  3.496     1
X1                 X4                 X6                  3.333     1
X2                 X7                 X9                  3.262     1
X2                 X6                 X9                  3.221     1
X0                 X3                 X4                  3.214     1
X0                 X1                 X5                  3.015     1
X0                 X5                 X8                  2.962     1
X1                 X8                 X9                  2.913     1
X2                 X6                 X7                  2.814     1
X1                 X3                 X5                  2.793     1
X1                 X2                 X6                  2.765     1
X1                 X4                 X7                  2.734     1
X1                 X7                 X8                  2.718     1
X0                 X6                 X8                  0         1
X1                 X6                 X8                  0         1
X1                 X2                 X4                  0         1
X1                 X7                 X9                  0         1
X1                 X2                 X7                  0         1
X5                 X6                 X8                  0         1
X3                 X4                 X5                  0         1
X0                 X2                 X5                  0         1
X3                 X4                 X7                  0         1
X3                 X5                 X6                  0         1
X2                 X4                 X7                  0         1
X6                 X8                 X9                  0         1
X2                 X4                 X5                  0         1
