Input File: reformatted-data/train/hibachi-res_ExtraTreesClassifier_LogisticRegression-s69254_0.653.txt
Computation options used: -p 999 -r 1323654833 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X5                 X8                 182.452    0.001
X0                 X5                 X8                 165.706    0.001
X5                 X8                 X9                 165.042    0.001
X5                 X7                 X8                 153.119    0.001
X4                 X5                 X8                 150.282    0.001
X5                 X6                 X8                 147.614    0.001
X3                 X5                 X8                 143.579    0.001
X2                 X5                 X8                 142.486    0.001
X3                 X6                 X9                  24.536    0.104
X3                 X5                 X6                  22.717    0.202
X2                 X3                 X8                  15.504    0.943
X1                 X2                 X5                  15.498    0.943
X1                 X5                 X6                  15.241    0.955
X3                 X4                 X9                  14.680    0.977
X3                 X7                 X9                  14.406    0.979
X0                 X1                 X7                  14.187    0.983
X0                 X4                 X7                  13.946    0.988
X6                 X7                 X9                  13.848    0.989
X5                 X6                 X7                  12.568    0.999
X2                 X4                 X7                  12.301    0.999
X0                 X2                 X9                  12.050    0.999
X3                 X5                 X9                  12.025    0.999
X1                 X3                 X9                  11.820    0.999
X1                 X2                 X6                  11.614    0.999
X2                 X5                 X6                  11.604    0.999
X1                 X4                 X5                  11.156    1
X0                 X4                 X8                  10.949    1
X2                 X4                 X8                  10.939    1
X0                 X1                 X2                  10.930    1
X0                 X5                 X6                  10.867    1
X0                 X2                 X8                  10.742    1
X0                 X3                 X9                  10.558    1
X0                 X7                 X8                  10.094    1
X1                 X3                 X8                   9.714    1
X2                 X7                 X8                   9.677    1
X2                 X6                 X7                   8.934    1
X2                 X6                 X9                   8.889    1
X1                 X2                 X8                   8.783    1
X1                 X5                 X7                   8.763    1
X0                 X6                 X7                   8.442    1
X0                 X1                 X8                   8.377    1
X3                 X5                 X7                   8.370    1
X1                 X6                 X7                   8.061    1
X2                 X3                 X5                   8.007    1
X2                 X6                 X8                   8.001    1
X1                 X3                 X7                   7.890    1
X3                 X4                 X8                   7.857    1
X3                 X8                 X9                   7.769    1
X6                 X8                 X9                   7.520    1
X2                 X3                 X7                   7.332    1
X3                 X6                 X7                   7.107    1
X1                 X4                 X7                   7.102    1
X0                 X1                 X6                   7.077    1
X0                 X2                 X6                   7.065    1
X1                 X4                 X6                   6.753    1
X4                 X5                 X7                   6.701    1
X2                 X8                 X9                   6.656    1
X2                 X5                 X7                   6.590    1
X1                 X4                 X9                   6.578    1
X0                 X3                 X7                   6.506    1
X0                 X2                 X3                   6.496    1
X1                 X2                 X7                   6.309    1
X1                 X7                 X9                   6.307    1
X4                 X5                 X6                   6.135    1
X2                 X4                 X9                   6.114    1
X4                 X7                 X8                   5.968    1
X0                 X3                 X8                   5.760    1
X5                 X7                 X9                   5.723    1
X1                 X7                 X8                   5.617    1
X2                 X3                 X9                   5.533    1
X2                 X5                 X9                   5.533    1
X1                 X3                 X5                   5.190    1
X0                 X7                 X9                   5.176    1
X0                 X1                 X4                   4.770    1
X1                 X5                 X9                   4.731    1
X0                 X5                 X7                   4.715    1
X3                 X4                 X5                   4.701    1
X4                 X6                 X7                   4.568    1
X0                 X3                 X5                   4.264    1
X4                 X8                 X9                   4.201    1
X0                 X2                 X5                   4.135    1
X0                 X2                 X7                   4.093    1
X3                 X7                 X8                   4.082    1
X0                 X3                 X4                   3.947    1
X0                 X1                 X5                   3.945    1
X2                 X7                 X9                   3.939    1
X4                 X6                 X8                   3.919    1
X1                 X3                 X6                   3.786    1
X3                 X4                 X6                   3.729    1
X0                 X3                 X6                   3.713    1
X0                 X2                 X4                   3.706    1
X1                 X3                 X4                   3.689    1
X0                 X1                 X3                   3.605    1
X4                 X6                 X9                   3.550    1
X1                 X2                 X3                   3.522    1
X0                 X5                 X9                   3.344    1
X3                 X6                 X8                   3.319    1
X4                 X7                 X9                   3.304    1
X0                 X8                 X9                   3.256    1
X2                 X3                 X6                   3.250    1
X0                 X4                 X9                   3.238    1
X1                 X2                 X4                   3.195    1
X1                 X6                 X9                   3.062    1
X6                 X7                 X8                   2.960    1
X4                 X5                 X9                   2.956    1
X2                 X3                 X4                   2.907    1
X2                 X4                 X5                   2.907    1
X5                 X6                 X9                   2.905    1
X0                 X6                 X9                   2.898    1
X3                 X4                 X7                   2.894    1
X7                 X8                 X9                   0        1
X0                 X1                 X9                   0        1
X0                 X4                 X5                   0        1
X0                 X4                 X6                   0        1
X0                 X6                 X8                   0        1
X1                 X2                 X9                   0        1
X1                 X4                 X8                   0        1
X1                 X6                 X8                   0        1
X1                 X8                 X9                   0        1
X2                 X4                 X6                   0        1
