Input File: reformated-data/hibachi-res_ExtraTreesClassifier_LogisticRegression-s58072_0.610.txt
Computation options used: -p 999 -r 730541475 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X4                 X5                 121.556    0.001
X1                 X5                 X8                 111.265    0.001
X1                 X3                 X5                  98.182    0.001
X4                 X5                 X9                  93.899    0.001
X0                 X1                 X5                  92.425    0.001
X1                 X5                 X7                  89.861    0.001
X1                 X5                 X9                  89.735    0.001
X1                 X2                 X5                  82.315    0.001
X1                 X5                 X6                  81.719    0.001
X4                 X5                 X7                  72.663    0.001
X2                 X4                 X5                  72.385    0.001
X3                 X4                 X5                  69.837    0.001
X4                 X5                 X8                  60.050    0.001
X4                 X5                 X6                  53.892    0.001
X0                 X4                 X5                  52.273    0.001
X0                 X5                 X8                  29.443    0.046
X0                 X2                 X6                  18.242    0.862
X5                 X7                 X9                  17.298    0.931
X0                 X1                 X2                  16.526    0.966
X0                 X5                 X9                  15.806    0.986
X3                 X5                 X6                  14.455    0.997
X3                 X5                 X8                  13.868    0.998
X0                 X2                 X4                  13.540    0.998
X0                 X2                 X9                  13.446    0.999
X0                 X3                 X6                  13.003    1
X2                 X3                 X7                  12.745    1
X5                 X7                 X8                  12.586    1
X2                 X7                 X8                  12.238    1
X0                 X4                 X6                  12.141    1
X2                 X6                 X9                  11.972    1
X0                 X6                 X7                  11.931    1
X0                 X2                 X8                  11.923    1
X0                 X2                 X7                  11.563    1
X5                 X6                 X7                  11.498    1
X0                 X5                 X6                  11.414    1
X0                 X4                 X8                  11.331    1
X0                 X5                 X7                  11.313    1
X2                 X3                 X6                  11.184    1
X5                 X6                 X9                  11.030    1
X1                 X2                 X7                  10.854    1
X2                 X6                 X7                  10.775    1
X0                 X7                 X9                  10.627    1
X3                 X6                 X9                  10.608    1
X1                 X4                 X6                  10.506    1
X3                 X6                 X7                  10.471    1
X0                 X2                 X3                   9.819    1
X0                 X2                 X5                   9.549    1
X2                 X3                 X9                   9.514    1
X2                 X4                 X8                   9.358    1
X1                 X6                 X9                   9.347    1
X1                 X7                 X8                   9.283    1
X2                 X3                 X8                   9.109    1
X0                 X6                 X9                   8.794    1
X2                 X7                 X9                   8.675    1
X1                 X6                 X8                   8.588    1
X2                 X5                 X9                   8.561    1
X0                 X1                 X4                   8.547    1
X1                 X7                 X9                   8.518    1
X3                 X5                 X7                   8.371    1
X0                 X8                 X9                   8.339    1
X3                 X4                 X9                   8.313    1
X0                 X4                 X9                   8.159    1
X0                 X1                 X3                   8.104    1
X5                 X8                 X9                   7.916    1
X0                 X3                 X8                   7.886    1
X4                 X7                 X9                   7.720    1
X2                 X8                 X9                   7.390    1
X0                 X1                 X7                   7.348    1
X4                 X6                 X9                   7.204    1
X4                 X7                 X8                   7.095    1
X3                 X7                 X9                   6.824    1
X0                 X3                 X9                   6.621    1
X5                 X6                 X8                   6.388    1
X0                 X3                 X5                   5.994    1
X0                 X1                 X6                   5.566    1
X2                 X4                 X7                   4.994    1
X4                 X6                 X7                   4.867    1
X1                 X2                 X8                   4.679    1
X6                 X8                 X9                   4.638    1
X0                 X1                 X9                   4.631    1
X0                 X4                 X7                   4.565    1
X3                 X7                 X8                   4.548    1
X4                 X6                 X8                   4.433    1
X2                 X3                 X5                   4.379    1
X1                 X2                 X6                   4.192    1
X2                 X5                 X8                   4.186    1
X3                 X8                 X9                   4.037    1
X6                 X7                 X9                   3.96     1
X1                 X2                 X3                   3.935    1
X3                 X5                 X9                   3.804    1
X2                 X6                 X8                   3.668    1
X1                 X8                 X9                   3.632    1
X1                 X4                 X7                   3.604    1
X1                 X3                 X9                   3.571    1
X1                 X3                 X7                   3.539    1
X1                 X3                 X6                   3.489    1
X1                 X4                 X9                   3.478    1
X4                 X8                 X9                   3.297    1
X0                 X3                 X7                   3.290    1
X3                 X4                 X6                   3.152    1
X1                 X6                 X7                   3.093    1
X3                 X4                 X8                   3.021    1
X3                 X6                 X8                   2.963    1
X0                 X6                 X8                   2.955    1
X0                 X7                 X8                   2.896    1
X1                 X2                 X9                   2.888    1
X2                 X4                 X6                   2.851    1
X1                 X4                 X8                   0        1
X6                 X7                 X8                   0        1
X1                 X3                 X8                   0        1
X7                 X8                 X9                   0        1
X1                 X3                 X4                   0        1
X2                 X3                 X4                   0        1
X1                 X2                 X4                   0        1
X2                 X4                 X9                   0        1
X0                 X1                 X8                   0        1
X2                 X5                 X6                   0        1
X0                 X3                 X4                   0        1
X2                 X5                 X7                   0        1
X3                 X4                 X7                   0        1
