Input File: reformatted-data/train/hibachi-res_MLPClassifier_ExtraTreesClassifier-s43101_0.512.txt
Computation options used: -p 999 -r 1464043704 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X1                 X5                 20.148     0.682
X1                 X4                 X7                 16.863     0.958
X1                 X8                 X9                 16.662     0.966
X0                 X6                 X8                 15.182     0.991
X0                 X1                 X4                 13.711     0.998
X3                 X6                 X8                 12.329     1
X2                 X4                 X7                 11.793     1
X0                 X4                 X6                 11.280     1
X1                 X2                 X6                 11.152     1
X3                 X7                 X9                 10.688     1
X0                 X2                 X8                 10.625     1
X0                 X4                 X8                 10.606     1
X0                 X2                 X9                 10.446     1
X1                 X2                 X7                 10.227     1
X4                 X5                 X6                 10.103     1
X0                 X2                 X7                 10.040     1
X3                 X7                 X8                  9.794     1
X3                 X6                 X7                  9.568     1
X1                 X2                 X5                  9.482     1
X4                 X6                 X8                  9.303     1
X4                 X6                 X9                  9.299     1
X0                 X7                 X8                  9.290     1
X5                 X6                 X9                  9.194     1
X1                 X2                 X3                  9.071     1
X0                 X3                 X4                  8.958     1
X5                 X6                 X7                  8.835     1
X1                 X4                 X9                  8.823     1
X5                 X8                 X9                  8.709     1
X0                 X1                 X2                  8.703     1
X0                 X5                 X6                  8.625     1
X1                 X2                 X4                  8.517     1
X2                 X3                 X7                  8.494     1
X6                 X8                 X9                  8.416     1
X1                 X4                 X6                  8.288     1
X1                 X5                 X7                  8.253     1
X0                 X5                 X8                  8.219     1
X1                 X6                 X9                  8.160     1
X3                 X5                 X9                  7.986     1
X0                 X6                 X9                  7.976     1
X1                 X5                 X6                  7.961     1
X2                 X7                 X9                  7.853     1
X2                 X8                 X9                  7.825     1
X1                 X5                 X8                  7.755     1
X0                 X4                 X5                  7.692     1
X2                 X4                 X8                  7.475     1
X4                 X8                 X9                  7.468     1
X0                 X2                 X4                  7.448     1
X3                 X4                 X8                  7.416     1
X2                 X6                 X9                  7.218     1
X0                 X1                 X6                  7.074     1
X4                 X7                 X8                  6.779     1
X0                 X3                 X5                  6.747     1
X5                 X6                 X8                  6.735     1
X1                 X2                 X9                  6.564     1
X2                 X5                 X9                  6.482     1
X1                 X4                 X5                  6.370     1
X1                 X7                 X8                  6.365     1
X1                 X3                 X8                  6.363     1
X0                 X3                 X9                  6.326     1
X0                 X7                 X9                  6.187     1
X0                 X2                 X3                  6.176     1
X0                 X6                 X7                  6.101     1
X1                 X2                 X8                  6.100     1
X1                 X4                 X8                  5.966     1
X3                 X8                 X9                  5.841     1
X2                 X4                 X9                  5.739     1
X1                 X3                 X4                  5.623     1
X0                 X5                 X7                  5.598     1
X1                 X3                 X5                  5.469     1
X3                 X6                 X9                  5.458     1
X0                 X2                 X6                  5.122     1
X0                 X3                 X6                  4.939     1
X0                 X4                 X9                  4.929     1
X0                 X5                 X9                  4.906     1
X2                 X4                 X6                  4.764     1
X3                 X4                 X7                  4.605     1
X0                 X1                 X8                  4.593     1
X7                 X8                 X9                  4.503     1
X2                 X3                 X4                  4.492     1
X2                 X6                 X7                  4.479     1
X4                 X5                 X7                  4.438     1
X6                 X7                 X9                  4.434     1
X1                 X6                 X8                  4.422     1
X5                 X7                 X8                  4.297     1
X5                 X7                 X9                  4.198     1
X6                 X7                 X8                  4.114     1
X4                 X5                 X8                  4.019     1
X3                 X4                 X9                  3.949     1
X1                 X5                 X9                  3.794     1
X0                 X1                 X3                  3.777     1
X4                 X5                 X9                  3.762     1
X0                 X8                 X9                  3.762     1
X2                 X5                 X8                  3.700     1
X0                 X3                 X8                  3.653     1
X2                 X3                 X5                  3.491     1
X0                 X1                 X7                  3.343     1
X0                 X3                 X7                  3.322     1
X3                 X5                 X6                  3.317     1
X0                 X4                 X7                  3.282     1
X1                 X3                 X7                  3.259     1
X0                 X1                 X9                  3.230     1
X3                 X4                 X6                  3.207     1
X4                 X7                 X9                  3.150     1
X2                 X3                 X9                  3.085     1
X1                 X7                 X9                  3.035     1
X0                 X2                 X5                  3.023     1
X3                 X5                 X8                  2.989     1
X1                 X6                 X7                  2.976     1
X1                 X3                 X9                  2.953     1
X2                 X5                 X7                  2.861     1
X2                 X5                 X6                  2.769     1
X3                 X4                 X5                  0         1
X4                 X6                 X7                  0         1
X3                 X5                 X7                  0         1
X2                 X3                 X6                  0         1
X2                 X3                 X8                  0         1
X1                 X3                 X6                  0         1
X2                 X7                 X8                  0         1
X2                 X6                 X8                  0         1
X2                 X4                 X5                  0         1
