Input File: reformated-data/hibachi-res_MLPClassifier_KNeighborsClassifier-s39445_0.578.txt
Computation options used: -p 999 -r 774995990 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X5                 X6                 992.145    0.001
X0                 X4                 X9                  20.38     0.688
X3                 X8                 X9                  18.853    0.855
X7                 X8                 X9                  18.043    0.903
X4                 X6                 X8                  17.919    0.906
X2                 X6                 X8                  16.449    0.975
X0                 X1                 X9                  16.443    0.975
X1                 X2                 X7                  15.625    0.992
X1                 X3                 X8                  15.557    0.992
X5                 X7                 X8                  14.795    0.997
X3                 X6                 X8                  14.078    1
X2                 X4                 X8                  13.763    1
X0                 X5                 X8                  13.751    1
X4                 X5                 X9                  12.854    1
X0                 X3                 X9                  12.018    1
X1                 X2                 X3                  11.768    1
X5                 X6                 X9                  11.670    1
X1                 X2                 X6                  11.644    1
X0                 X4                 X8                  10.991    1
X3                 X4                 X5                  10.844    1
X2                 X3                 X9                  10.820    1
X1                 X4                 X8                  10.803    1
X0                 X3                 X7                  10.706    1
X5                 X6                 X8                  10.626    1
X4                 X5                 X6                  10.539    1
X4                 X5                 X7                  10.392    1
X0                 X1                 X2                   9.791    1
X0                 X2                 X5                   9.756    1
X0                 X5                 X7                   9.653    1
X1                 X3                 X4                   9.375    1
X2                 X6                 X9                   9.203    1
X0                 X5                 X9                   9.169    1
X1                 X7                 X8                   8.951    1
X3                 X5                 X8                   8.886    1
X0                 X1                 X5                   8.608    1
X3                 X4                 X9                   8.519    1
X0                 X1                 X3                   8.349    1
X1                 X6                 X8                   8.336    1
X0                 X7                 X9                   8.15     1
X1                 X3                 X9                   7.966    1
X0                 X2                 X7                   7.920    1
X1                 X2                 X4                   7.838    1
X5                 X6                 X7                   7.821    1
X2                 X3                 X5                   7.621    1
X1                 X5                 X8                   7.572    1
X0                 X2                 X3                   7.525    1
X2                 X5                 X6                   7.498    1
X2                 X4                 X9                   7.425    1
X1                 X5                 X6                   7.201    1
X2                 X5                 X9                   7.132    1
X3                 X4                 X8                   7.108    1
X1                 X3                 X5                   7.093    1
X0                 X4                 X5                   7.013    1
X3                 X7                 X8                   6.889    1
X2                 X7                 X9                   6.884    1
X3                 X5                 X6                   6.711    1
X6                 X7                 X9                   6.651    1
X0                 X4                 X6                   6.630    1
X4                 X5                 X8                   6.553    1
X0                 X6                 X9                   6.514    1
X6                 X7                 X8                   6.342    1
X4                 X6                 X9                   6.326    1
X1                 X6                 X9                   6.314    1
X0                 X4                 X7                   6.304    1
X1                 X6                 X7                   6.212    1
X0                 X3                 X8                   6.205    1
X1                 X4                 X5                   5.994    1
X0                 X2                 X9                   5.864    1
X0                 X3                 X5                   5.767    1
X2                 X7                 X8                   5.653    1
X0                 X8                 X9                   5.649    1
X1                 X4                 X9                   5.521    1
X0                 X1                 X4                   5.394    1
X1                 X4                 X6                   5.382    1
X2                 X3                 X7                   5.328    1
X2                 X8                 X9                   5.268    1
X3                 X6                 X9                   5.159    1
X4                 X8                 X9                   4.934    1
X3                 X4                 X7                   4.927    1
X2                 X4                 X7                   4.823    1
X2                 X3                 X8                   4.795    1
X2                 X4                 X6                   4.693    1
X3                 X5                 X7                   4.69     1
X1                 X3                 X6                   4.679    1
X1                 X2                 X9                   4.633    1
X1                 X4                 X7                   4.584    1
X1                 X7                 X9                   4.573    1
X0                 X2                 X4                   4.405    1
X3                 X7                 X9                   4.385    1
X4                 X7                 X8                   4.259    1
X2                 X5                 X8                   4.185    1
X0                 X6                 X8                   4.176    1
X3                 X4                 X6                   4.142    1
X2                 X3                 X6                   4.087    1
X4                 X7                 X9                   4.033    1
X2                 X6                 X7                   4.026    1
X1                 X5                 X9                   3.706    1
X1                 X5                 X7                   3.659    1
X2                 X4                 X5                   3.549    1
X0                 X1                 X8                   3.549    1
X0                 X6                 X7                   3.521    1
X0                 X3                 X4                   3.151    1
X1                 X8                 X9                   3.077    1
X1                 X2                 X5                   3.043    1
X0                 X1                 X7                   3.002    1
X6                 X8                 X9                   3.001    1
X2                 X5                 X7                   2.939    1
X3                 X6                 X7                   2.933    1
X0                 X3                 X6                   2.873    1
X3                 X5                 X9                   2.810    1
X1                 X2                 X8                   2.770    1
X5                 X8                 X9                   2.737    1
X0                 X7                 X8                   2.711    1
X4                 X6                 X7                   0        1
X0                 X1                 X6                   0        1
X1                 X3                 X7                   0        1
X0                 X2                 X6                   0        1
X2                 X3                 X4                   0        1
X5                 X7                 X9                   0        1
X0                 X2                 X8                   0        1
