Input File: reformatted-data/train/hibachi-res_MLPClassifier_LogisticRegression-s2599_0.597.txt
Computation options used: -p 999 -r 1354344415 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X4                 X7                 152.021    0.001
X0                 X4                 X7                  86.226    0.001
X2                 X4                 X7                  83.834    0.001
X4                 X5                 X7                  82.359    0.001
X3                 X4                 X7                  72.835    0.001
X4                 X6                 X7                  72.409    0.001
X4                 X7                 X9                  72.150    0.001
X4                 X7                 X8                  70.625    0.001
X1                 X7                 X8                  66.170    0.001
X1                 X2                 X7                  62.898    0.001
X1                 X3                 X7                  61.839    0.001
X0                 X1                 X7                  60.662    0.001
X1                 X6                 X7                  59.949    0.001
X1                 X7                 X9                  55.077    0.001
X1                 X5                 X7                  52.636    0.001
X3                 X5                 X8                  15.768    0.933
X5                 X6                 X7                  15.125    0.96
X2                 X3                 X5                  14.963    0.963
X2                 X3                 X4                  14.883    0.966
X6                 X7                 X8                  14.060    0.984
X0                 X3                 X9                  13.821    0.987
X0                 X1                 X5                  12.872    0.998
X3                 X6                 X8                  11.630    1
X0                 X1                 X4                  11.622    1
X0                 X2                 X3                  11.533    1
X2                 X4                 X9                  10.938    1
X3                 X7                 X9                  10.869    1
X0                 X2                 X5                  10.478    1
X0                 X5                 X7                  10.396    1
X0                 X1                 X8                  10.279    1
X1                 X3                 X8                  10.078    1
X1                 X5                 X6                   9.965    1
X0                 X8                 X9                   9.586    1
X0                 X4                 X9                   9.297    1
X0                 X2                 X9                   9.192    1
X2                 X3                 X9                   9.075    1
X0                 X5                 X8                   8.992    1
X0                 X1                 X9                   8.871    1
X2                 X3                 X6                   8.709    1
X1                 X2                 X6                   8.564    1
X2                 X8                 X9                   8.475    1
X0                 X7                 X9                   8.472    1
X6                 X8                 X9                   8.445    1
X3                 X4                 X5                   8.231    1
X4                 X6                 X9                   7.988    1
X0                 X6                 X9                   7.952    1
X0                 X2                 X4                   7.942    1
X3                 X7                 X8                   7.921    1
X0                 X5                 X6                   7.896    1
X2                 X6                 X9                   7.768    1
X1                 X3                 X4                   7.638    1
X3                 X6                 X7                   7.633    1
X0                 X1                 X2                   7.577    1
X1                 X4                 X9                   7.286    1
X2                 X6                 X8                   7.260    1
X1                 X4                 X5                   7.091    1
X1                 X3                 X6                   6.983    1
X0                 X4                 X8                   6.771    1
X2                 X4                 X6                   6.663    1
X0                 X3                 X5                   6.614    1
X0                 X5                 X9                   6.555    1
X0                 X1                 X6                   6.547    1
X3                 X4                 X9                   6.538    1
X1                 X4                 X8                   6.509    1
X3                 X8                 X9                   6.507    1
X3                 X4                 X8                   6.304    1
X4                 X8                 X9                   6.286    1
X1                 X2                 X9                   5.933    1
X3                 X5                 X6                   5.664    1
X0                 X6                 X8                   5.661    1
X2                 X3                 X8                   5.594    1
X2                 X4                 X8                   5.536    1
X0                 X6                 X7                   5.460    1
X0                 X4                 X5                   5.441    1
X2                 X5                 X7                   5.399    1
X1                 X2                 X3                   5.308    1
X5                 X6                 X8                   5.299    1
X6                 X7                 X9                   5.132    1
X0                 X3                 X6                   5.128    1
X1                 X2                 X8                   5.054    1
X4                 X5                 X9                   4.985    1
X2                 X7                 X8                   4.976    1
X5                 X8                 X9                   4.886    1
X2                 X3                 X7                   4.804    1
X0                 X2                 X6                   4.785    1
X5                 X6                 X9                   4.626    1
X1                 X6                 X8                   4.595    1
X0                 X1                 X3                   4.589    1
X0                 X2                 X8                   4.503    1
X2                 X5                 X6                   4.378    1
X1                 X2                 X4                   4.344    1
X0                 X3                 X8                   4.164    1
X3                 X6                 X9                   4.027    1
X0                 X2                 X7                   3.876    1
X1                 X5                 X8                   3.820    1
X4                 X5                 X6                   3.731    1
X2                 X6                 X7                   3.701    1
X1                 X2                 X5                   3.599    1
X1                 X5                 X9                   3.316    1
X1                 X8                 X9                   3.266    1
X5                 X7                 X9                   3.219    1
X4                 X5                 X8                   3.165    1
X1                 X4                 X6                   3.141    1
X0                 X4                 X6                   3.091    1
X0                 X7                 X8                   3.022    1
X0                 X3                 X4                   2.972    1
X3                 X4                 X6                   2.900    1
X0                 X3                 X7                   2.899    1
X3                 X5                 X9                   2.888    1
X1                 X6                 X9                   2.858    1
X1                 X3                 X9                   2.762    1
X3                 X5                 X7                   2.712    1
X4                 X6                 X8                   0        1
X2                 X7                 X9                   0        1
X2                 X5                 X9                   0        1
X5                 X7                 X8                   0        1
X2                 X5                 X8                   0        1
X2                 X4                 X5                   0        1
X1                 X3                 X5                   0        1
X7                 X8                 X9                   0        1
