Input File: reformated-data/hibachi-res_XGBClassifier_MLPClassifier-s58767_0.330.txt
Computation options used: -p 999 -r 795836670 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X3                 X7                 X8                 143.936    0.001
X3                 X8                 X9                 141.621    0.001
X0                 X3                 X7                  38.012    0.003
X0                 X3                 X8                  22.481    0.426
X0                 X3                 X4                  19.718    0.752
X0                 X3                 X9                  19.298    0.8
X1                 X5                 X6                  18.160    0.893
X5                 X6                 X7                  17.134    0.949
X1                 X4                 X8                  15.576    0.989
X1                 X8                 X9                  15.351    0.992
X0                 X1                 X8                  14.380    0.997
X1                 X4                 X9                  13.173    1
X1                 X5                 X8                  13.147    1
X1                 X3                 X8                  12.939    1
X1                 X2                 X8                  12.898    1
X6                 X8                 X9                  12.597    1
X2                 X3                 X5                  12.237    1
X1                 X5                 X9                  12.077    1
X3                 X5                 X7                  11.962    1
X3                 X5                 X8                  11.872    1
X3                 X6                 X9                  11.813    1
X6                 X7                 X9                  11.598    1
X0                 X7                 X9                  11.523    1
X3                 X4                 X9                  11.493    1
X1                 X4                 X5                  11.475    1
X1                 X2                 X4                  10.945    1
X1                 X2                 X3                  10.886    1
X1                 X3                 X4                  10.873    1
X1                 X6                 X9                  10.694    1
X2                 X4                 X9                  10.658    1
X3                 X4                 X6                  10.577    1
X0                 X1                 X7                  10.541    1
X2                 X3                 X4                  10.375    1
X2                 X3                 X6                  10.372    1
X2                 X3                 X9                  10.363    1
X5                 X6                 X9                  10.159    1
X1                 X7                 X8                  10.149    1
X1                 X3                 X5                  10.057    1
X5                 X8                 X9                  10.023    1
X0                 X5                 X7                   9.838    1
X5                 X6                 X8                   9.760    1
X4                 X5                 X6                   9.611    1
X0                 X4                 X6                   9.530    1
X0                 X1                 X6                   9.227    1
X0                 X5                 X9                   9.147    1
X2                 X6                 X9                   9.098    1
X3                 X4                 X5                   9.084    1
X3                 X5                 X9                   9.017    1
X3                 X7                 X9                   8.977    1
X1                 X6                 X8                   8.612    1
X4                 X7                 X8                   8.267    1
X1                 X7                 X9                   8.265    1
X4                 X5                 X9                   8.057    1
X3                 X6                 X8                   7.947    1
X2                 X7                 X9                   7.946    1
X0                 X1                 X3                   7.837    1
X0                 X3                 X5                   7.725    1
X0                 X2                 X6                   7.694    1
X1                 X2                 X5                   7.639    1
X0                 X1                 X9                   7.361    1
X3                 X4                 X8                   7.250    1
X0                 X1                 X5                   7.089    1
X0                 X2                 X3                   7.088    1
X3                 X5                 X6                   7.001    1
X2                 X3                 X7                   6.958    1
X4                 X7                 X9                   6.947    1
X0                 X1                 X2                   6.704    1
X4                 X5                 X8                   6.624    1
X1                 X2                 X7                   6.600    1
X0                 X2                 X8                   6.548    1
X1                 X4                 X6                   6.249    1
X0                 X3                 X6                   6.157    1
X1                 X3                 X9                   6.047    1
X1                 X6                 X7                   5.712    1
X1                 X5                 X7                   5.662    1
X3                 X4                 X7                   5.350    1
X0                 X2                 X4                   5.219    1
X0                 X4                 X5                   5.134    1
X0                 X5                 X6                   4.838    1
X4                 X6                 X8                   4.713    1
X1                 X2                 X9                   4.691    1
X2                 X7                 X8                   4.665    1
X2                 X4                 X5                   4.655    1
X0                 X6                 X8                   4.146    1
X4                 X6                 X9                   4.135    1
X0                 X2                 X5                   4.079    1
X7                 X8                 X9                   4.022    1
X0                 X1                 X4                   3.996    1
X0                 X4                 X8                   3.977    1
X3                 X6                 X7                   3.969    1
X5                 X7                 X8                   3.949    1
X4                 X5                 X7                   3.908    1
X2                 X3                 X8                   3.902    1
X0                 X6                 X7                   3.899    1
X0                 X8                 X9                   3.667    1
X2                 X4                 X8                   3.635    1
X1                 X4                 X7                   3.632    1
X0                 X2                 X9                   3.629    1
X0                 X6                 X9                   3.501    1
X1                 X2                 X6                   3.429    1
X4                 X8                 X9                   3.403    1
X2                 X6                 X7                   3.356    1
X0                 X5                 X8                   3.283    1
X0                 X2                 X7                   3.271    1
X2                 X4                 X7                   3.208    1
X2                 X8                 X9                   3.181    1
X1                 X3                 X7                   3.174    1
X2                 X4                 X6                   3.158    1
X2                 X5                 X9                   3.043    1
X1                 X3                 X6                   3.010    1
X2                 X5                 X6                   2.942    1
X0                 X4                 X9                   2.797    1
X4                 X6                 X7                   0        1
X2                 X5                 X7                   0        1
X0                 X4                 X7                   0        1
X2                 X5                 X8                   0        1
X0                 X7                 X8                   0        1
X5                 X7                 X9                   0        1
X2                 X6                 X8                   0        1
X6                 X7                 X8                   0        1
