Input File: reformatted-data/train/hibachi-res_KNeighborsClassifier_RandomForestClassifier-s78520_0.107.txt
Computation options used: -p 999 -r 1454749433 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X3                 X7                 X9                 59.064     0.001
X7                 X8                 X9                 56.295     0.001
X3                 X6                 X9                 23.203     0.344
X1                 X2                 X4                 18.276     0.882
X0                 X7                 X9                 16.206     0.983
X3                 X6                 X8                 15.581     0.992
X0                 X3                 X9                 15.334     0.995
X2                 X7                 X8                 14.956     0.998
X5                 X6                 X8                 14.442     0.999
X1                 X4                 X9                 13.825     1
X3                 X5                 X9                 13.711     1
X5                 X6                 X9                 13.620     1
X0                 X3                 X6                 13.457     1
X4                 X6                 X9                 13.419     1
X2                 X5                 X8                 13.212     1
X2                 X6                 X8                 12.820     1
X1                 X4                 X5                 12.560     1
X1                 X5                 X6                 12.421     1
X1                 X2                 X8                 12.095     1
X2                 X4                 X8                 12.017     1
X6                 X7                 X8                 11.949     1
X0                 X2                 X8                 11.896     1
X1                 X6                 X8                 11.545     1
X0                 X6                 X7                 11.523     1
X2                 X5                 X6                 11.028     1
X3                 X5                 X6                 10.322     1
X1                 X3                 X6                 10.316     1
X4                 X7                 X9                 10.302     1
X0                 X5                 X9                 10.259     1
X3                 X6                 X7                 10.129     1
X6                 X8                 X9                 10.109     1
X0                 X2                 X7                  9.950     1
X1                 X3                 X5                  9.938     1
X4                 X5                 X7                  9.826     1
X0                 X4                 X7                  9.615     1
X1                 X5                 X7                  9.537     1
X0                 X2                 X9                  9.471     1
X0                 X1                 X8                  9.465     1
X2                 X4                 X5                  9.159     1
X4                 X5                 X6                  9.122     1
X2                 X5                 X9                  9.085     1
X0                 X6                 X8                  9.027     1
X3                 X5                 X8                  8.691     1
X2                 X3                 X6                  8.66      1
X0                 X5                 X6                  8.650     1
X0                 X4                 X6                  8.591     1
X1                 X3                 X8                  8.538     1
X4                 X8                 X9                  8.307     1
X0                 X1                 X6                  8.082     1
X2                 X3                 X8                  8.068     1
X2                 X3                 X5                  7.936     1
X6                 X7                 X9                  7.813     1
X0                 X4                 X9                  7.515     1
X1                 X7                 X8                  7.439     1
X0                 X4                 X5                  7.090     1
X3                 X5                 X7                  7.045     1
X5                 X7                 X9                  6.922     1
X0                 X3                 X5                  6.786     1
X0                 X6                 X9                  6.555     1
X4                 X5                 X9                  6.374     1
X5                 X8                 X9                  6.341     1
X2                 X4                 X9                  6.330     1
X4                 X6                 X8                  6.325     1
X5                 X6                 X7                  6.320     1
X0                 X5                 X7                  6.317     1
X1                 X2                 X6                  6.239     1
X1                 X4                 X7                  6.232     1
X1                 X2                 X5                  6.071     1
X2                 X7                 X9                  5.951     1
X0                 X1                 X5                  5.848     1
X3                 X4                 X9                  5.793     1
X1                 X2                 X9                  5.663     1
X1                 X5                 X9                  5.649     1
X1                 X5                 X8                  5.560     1
X1                 X6                 X9                  5.200     1
X5                 X7                 X8                  5.025     1
X3                 X4                 X5                  4.888     1
X0                 X2                 X6                  4.744     1
X2                 X4                 X7                  4.744     1
X3                 X4                 X6                  4.706     1
X0                 X1                 X3                  4.482     1
X2                 X8                 X9                  4.431     1
X1                 X3                 X4                  4.376     1
X0                 X8                 X9                  4.267     1
X2                 X4                 X6                  4.231     1
X2                 X3                 X9                  3.803     1
X0                 X2                 X4                  3.801     1
X1                 X2                 X7                  3.740     1
X1                 X8                 X9                  3.597     1
X0                 X1                 X9                  3.512     1
X2                 X5                 X7                  3.501     1
X2                 X3                 X7                  3.479     1
X3                 X7                 X8                  3.434     1
X0                 X1                 X2                  3.398     1
X1                 X4                 X8                  3.346     1
X1                 X4                 X6                  3.146     1
X0                 X4                 X8                  3.111     1
X4                 X5                 X8                  3.056     1
X1                 X3                 X7                  3.054     1
X2                 X6                 X7                  3.035     1
X0                 X3                 X4                  2.978     1
X0                 X5                 X8                  2.978     1
X0                 X7                 X8                  2.963     1
X0                 X1                 X7                  2.937     1
X0                 X1                 X4                  2.901     1
X4                 X6                 X7                  2.870     1
X3                 X8                 X9                  2.791     1
X2                 X3                 X4                  0         1
X0                 X2                 X3                  0         1
X2                 X6                 X9                  0         1
X1                 X7                 X9                  0         1
X0                 X2                 X5                  0         1
X3                 X4                 X7                  0         1
X0                 X3                 X7                  0         1
X4                 X7                 X8                  0         1
X0                 X3                 X8                  0         1
X3                 X4                 X8                  0         1
X1                 X2                 X3                  0         1
X1                 X6                 X7                  0         1
X1                 X3                 X9                  0         1
