Input File: reformated-data/hibachi-res_ExtraTreesClassifier_KNeighborsClassifier-s87092_0.538.txt
Computation options used: -p 999 -r 730154914 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X4                 X7                 X9                 941.234    0.001
X4                 X6                 X9                  58.982    0.001
X0                 X4                 X9                  48.470    0.001
X3                 X4                 X9                  47.635    0.001
X4                 X5                 X9                  47.578    0.001
X1                 X4                 X9                  43.953    0.001
X2                 X4                 X9                  43.711    0.001
X4                 X8                 X9                  39.185    0.002
X0                 X7                 X9                  38.789    0.002
X1                 X7                 X9                  34.576    0.006
X3                 X7                 X9                  32.391    0.016
X6                 X7                 X9                  31.329    0.022
X5                 X7                 X9                  30.733    0.027
X7                 X8                 X9                  26.634    0.109
X2                 X7                 X9                  26.380    0.12
X1                 X5                 X6                  19.003    0.783
X0                 X5                 X6                  16.108    0.973
X3                 X4                 X5                  14.784    0.994
X0                 X5                 X8                  14.701    0.994
X3                 X5                 X6                  14.360    0.995
X4                 X5                 X6                  14.004    0.996
X2                 X5                 X6                  13.707    0.999
X5                 X6                 X9                  13.352    1
X0                 X3                 X6                  13.175    1
X3                 X4                 X7                  12.718    1
X0                 X2                 X4                  12.368    1
X2                 X4                 X7                  12.098    1
X4                 X6                 X7                  11.758    1
X2                 X3                 X6                  11.700    1
X2                 X3                 X4                  11.549    1
X0                 X4                 X7                  11.496    1
X0                 X2                 X5                  11.385    1
X2                 X3                 X5                  10.951    1
X4                 X5                 X7                  10.817    1
X1                 X4                 X7                  10.777    1
X3                 X5                 X9                  10.672    1
X0                 X2                 X7                  10.225    1
X0                 X3                 X5                  10.069    1
X3                 X4                 X8                   9.984    1
X1                 X3                 X8                   9.969    1
X0                 X5                 X7                   9.918    1
X4                 X7                 X8                   9.771    1
X2                 X3                 X8                   9.687    1
X3                 X4                 X6                   8.664    1
X1                 X4                 X8                   8.545    1
X3                 X6                 X9                   8.524    1
X0                 X6                 X8                   8.483    1
X3                 X6                 X8                   8.466    1
X1                 X6                 X8                   8.441    1
X3                 X5                 X7                   8.416    1
X1                 X6                 X9                   8.343    1
X1                 X6                 X7                   8.221    1
X1                 X3                 X6                   7.972    1
X0                 X1                 X5                   7.655    1
X1                 X5                 X9                   7.584    1
X0                 X5                 X9                   7.18     1
X1                 X5                 X8                   7.053    1
X5                 X6                 X8                   6.984    1
X1                 X3                 X4                   6.976    1
X2                 X6                 X8                   6.931    1
X1                 X2                 X8                   6.870    1
X3                 X5                 X8                   6.822    1
X5                 X6                 X7                   6.813    1
X3                 X8                 X9                   6.777    1
X2                 X4                 X5                   6.695    1
X2                 X4                 X8                   6.676    1
X1                 X2                 X7                   6.654    1
X1                 X5                 X7                   6.537    1
X0                 X1                 X8                   6.344    1
X1                 X3                 X5                   6.256    1
X0                 X3                 X4                   6.151    1
X2                 X3                 X7                   6.113    1
X0                 X6                 X9                   6.104    1
X0                 X3                 X7                   6.056    1
X0                 X2                 X8                   5.996    1
X6                 X7                 X8                   5.984    1
X1                 X3                 X7                   5.964    1
X1                 X2                 X5                   5.635    1
X2                 X8                 X9                   5.598    1
X3                 X6                 X7                   5.586    1
X0                 X3                 X9                   5.470    1
X2                 X5                 X8                   5.321    1
X1                 X8                 X9                   5.297    1
X0                 X1                 X4                   5.091    1
X0                 X1                 X3                   5.087    1
X5                 X7                 X8                   4.865    1
X0                 X1                 X7                   4.737    1
X3                 X7                 X8                   4.527    1
X2                 X7                 X8                   4.460    1
X0                 X3                 X8                   4.403    1
X0                 X4                 X6                   4.401    1
X1                 X7                 X8                   4.325    1
X1                 X2                 X9                   4.234    1
X0                 X2                 X6                   4.158    1
X0                 X1                 X2                   4.111    1
X0                 X1                 X6                   3.708    1
X0                 X2                 X3                   3.609    1
X2                 X5                 X7                   3.605    1
X2                 X6                 X7                   3.310    1
X0                 X2                 X9                   3.307    1
X0                 X4                 X5                   3.053    1
X0                 X4                 X8                   2.988    1
X2                 X3                 X9                   2.932    1
X5                 X8                 X9                   2.912    1
X1                 X2                 X6                   2.907    1
X1                 X4                 X5                   2.862    1
X4                 X5                 X8                   2.711    1
X6                 X8                 X9                   0        1
X0                 X1                 X9                   0        1
X4                 X6                 X8                   0        1
X0                 X6                 X7                   0        1
X0                 X7                 X8                   0        1
X0                 X8                 X9                   0        1
X2                 X6                 X9                   0        1
X2                 X5                 X9                   0        1
X1                 X2                 X3                   0        1
X1                 X2                 X4                   0        1
X2                 X4                 X6                   0        1
X1                 X3                 X9                   0        1
X1                 X4                 X6                   0        1
