Input File: reformatted-data/train/hibachi-res_GaussianNB_RandomForestClassifier-s5138_0.074.txt
Computation options used: -p 999 -r 1331033106 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X0                 X7                 X9                 25.062     0.095
X0                 X4                 X7                 24.565     0.116
X2                 X6                 X8                 19.562     0.546
X0                 X5                 X7                 16.282     0.904
X1                 X5                 X9                 16.124     0.921
X1                 X2                 X6                 15.458     0.947
X1                 X3                 X5                 14.684     0.974
X0                 X3                 X9                 14.538     0.978
X0                 X6                 X7                 13.956     0.988
X2                 X5                 X6                 13.902     0.988
X2                 X3                 X6                 13.451     0.996
X0                 X3                 X7                 13.241     0.996
X2                 X6                 X7                 13.207     0.996
X0                 X2                 X8                 13.082     0.996
X0                 X7                 X8                 12.612     0.997
X0                 X2                 X6                 12.268     0.999
X1                 X4                 X5                 12.038     1
X1                 X2                 X5                 12.038     1
X6                 X7                 X9                 11.927     1
X0                 X5                 X9                 11.809     1
X3                 X7                 X9                 11.748     1
X1                 X3                 X7                 11.413     1
X2                 X6                 X9                 11.195     1
X0                 X4                 X9                 11.115     1
X3                 X6                 X7                 10.714     1
X5                 X7                 X9                 10.383     1
X0                 X1                 X5                 10.367     1
X1                 X3                 X4                  9.816     1
X1                 X5                 X6                  9.771     1
X2                 X4                 X6                  9.165     1
X1                 X5                 X8                  8.980     1
X3                 X4                 X6                  8.894     1
X2                 X4                 X8                  8.824     1
X2                 X3                 X5                  8.528     1
X1                 X3                 X9                  8.480     1
X2                 X5                 X7                  8.314     1
X2                 X3                 X8                  8.307     1
X1                 X2                 X8                  8.164     1
X2                 X5                 X9                  7.682     1
X0                 X2                 X5                  7.637     1
X5                 X6                 X9                  7.627     1
X5                 X6                 X7                  7.471     1
X3                 X4                 X5                  7.457     1
X0                 X3                 X5                  7.352     1
X2                 X8                 X9                  7.169     1
X2                 X4                 X7                  7.043     1
X4                 X7                 X9                  6.905     1
X2                 X5                 X8                  6.721     1
X0                 X1                 X3                  6.676     1
X2                 X3                 X9                  6.248     1
X5                 X7                 X8                  6.098     1
X0                 X2                 X3                  6.027     1
X6                 X7                 X8                  5.938     1
X1                 X2                 X9                  5.924     1
X0                 X5                 X6                  5.818     1
X1                 X2                 X3                  5.800     1
X0                 X1                 X9                  5.783     1
X4                 X5                 X7                  5.758     1
X0                 X3                 X4                  5.666     1
X3                 X4                 X7                  5.650     1
X0                 X1                 X7                  5.587     1
X0                 X3                 X6                  5.561     1
X0                 X6                 X9                  5.526     1
X3                 X4                 X9                  5.298     1
X0                 X2                 X9                  5.288     1
X3                 X5                 X8                  5.214     1
X3                 X4                 X8                  5.147     1
X0                 X3                 X8                  5.105     1
X1                 X3                 X8                  5.084     1
X5                 X8                 X9                  5.020     1
X2                 X3                 X7                  4.739     1
X2                 X7                 X9                  4.571     1
X0                 X6                 X8                  4.564     1
X1                 X6                 X9                  4.426     1
X0                 X2                 X7                  4.425     1
X5                 X6                 X8                  4.300     1
X1                 X8                 X9                  4.193     1
X2                 X7                 X8                  4.133     1
X1                 X3                 X6                  4.100     1
X4                 X5                 X8                  4.016     1
X4                 X6                 X7                  3.991     1
X4                 X6                 X9                  3.779     1
X0                 X8                 X9                  3.691     1
X0                 X4                 X6                  3.565     1
X1                 X2                 X4                  3.559     1
X3                 X5                 X9                  3.469     1
X1                 X5                 X7                  3.462     1
X3                 X6                 X8                  3.43      1
X1                 X6                 X7                  3.427     1
X0                 X1                 X8                  3.346     1
X1                 X6                 X8                  3.254     1
X4                 X5                 X6                  3.249     1
X3                 X5                 X6                  3.213     1
X4                 X7                 X8                  3.204     1
X0                 X5                 X8                  3.177     1
X2                 X4                 X9                  3.147     1
X1                 X4                 X9                  3.144     1
X2                 X3                 X4                  3.000     1
X1                 X4                 X8                  2.957     1
X2                 X4                 X5                  2.867     1
X6                 X8                 X9                  2.748     1
X4                 X6                 X8                  0         1
X4                 X8                 X9                  0         1
X7                 X8                 X9                  0         1
X4                 X5                 X9                  0         1
X3                 X8                 X9                  0         1
X3                 X7                 X8                  0         1
X3                 X6                 X9                  0         1
X3                 X5                 X7                  0         1
X1                 X7                 X9                  0         1
X1                 X7                 X8                  0         1
X1                 X4                 X7                  0         1
X1                 X4                 X6                  0         1
X1                 X2                 X7                  0         1
X0                 X4                 X8                  0         1
X0                 X4                 X5                  0         1
X0                 X2                 X4                  0         1
X0                 X1                 X6                  0         1
X0                 X1                 X4                  0         1
X0                 X1                 X2                  0         1
