Input File: reformatted-data/train/hibachi-res_DecisionTreeClassifier_BernoulliNB-s44927_0.594.txt
Computation options used: -p 999 -r 1423169080 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X3                 X8                 499.323    0.001
X3                 X5                 X8                 498.183    0.001
X3                 X8                 X9                 473.114    0.001
X3                 X4                 X8                 469.095    0.001
X2                 X3                 X8                 465.665    0.001
X0                 X3                 X8                 463.39     0.001
X3                 X7                 X8                 462.654    0.001
X3                 X6                 X8                 459.012    0.001
X0                 X3                 X5                  20.948    0.594
X1                 X3                 X9                  20.031    0.698
X2                 X6                 X7                  19.500    0.759
X0                 X2                 X7                  19.136    0.797
X3                 X6                 X7                  17.956    0.903
X5                 X8                 X9                  17.674    0.923
X0                 X3                 X6                  16.932    0.952
X0                 X5                 X7                  15.917    0.982
X4                 X5                 X7                  15.846    0.984
X1                 X3                 X5                  15.352    0.989
X0                 X1                 X3                  14.162    0.995
X2                 X5                 X7                  13.913    0.998
X0                 X3                 X4                  13.213    1
X3                 X4                 X9                  12.355    1
X3                 X5                 X9                  12.102    1
X2                 X3                 X6                  11.977    1
X2                 X6                 X9                  11.940    1
X1                 X4                 X7                  11.796    1
X1                 X5                 X7                  11.695    1
X1                 X5                 X9                  11.659    1
X1                 X4                 X6                  11.397    1
X2                 X3                 X7                  11.353    1
X2                 X4                 X7                  11.245    1
X1                 X3                 X6                  11.199    1
X0                 X1                 X9                  11.186    1
X2                 X3                 X5                  11.132    1
X0                 X1                 X5                  10.798    1
X1                 X3                 X4                  10.780    1
X3                 X4                 X5                  10.599    1
X1                 X6                 X7                  10.452    1
X0                 X8                 X9                  10.291    1
X0                 X3                 X7                  10.150    1
X0                 X2                 X3                   9.797    1
X6                 X7                 X8                   9.710    1
X0                 X1                 X7                   9.637    1
X4                 X5                 X9                   9.610    1
X0                 X5                 X9                   9.008    1
X1                 X2                 X7                   8.905    1
X3                 X4                 X7                   8.866    1
X2                 X4                 X5                   8.738    1
X0                 X6                 X9                   8.468    1
X1                 X3                 X7                   8.450    1
X6                 X8                 X9                   8.320    1
X2                 X3                 X4                   8.115    1
X1                 X4                 X5                   7.777    1
X1                 X8                 X9                   7.740    1
X1                 X2                 X4                   7.644    1
X2                 X4                 X6                   7.584    1
X0                 X7                 X8                   7.480    1
X2                 X5                 X6                   7.398    1
X2                 X5                 X8                   7.357    1
X1                 X5                 X8                   7.126    1
X2                 X8                 X9                   6.947    1
X4                 X6                 X7                   6.792    1
X3                 X5                 X7                   6.786    1
X4                 X8                 X9                   6.756    1
X2                 X4                 X8                   6.574    1
X1                 X6                 X9                   6.506    1
X0                 X4                 X5                   6.357    1
X0                 X4                 X8                   6.308    1
X0                 X6                 X7                   6.156    1
X1                 X2                 X5                   6.121    1
X0                 X4                 X7                   6.109    1
X0                 X2                 X5                   6.042    1
X4                 X6                 X9                   5.912    1
X1                 X2                 X3                   5.820    1
X0                 X2                 X8                   5.701    1
X4                 X7                 X9                   5.582    1
X4                 X5                 X6                   5.560    1
X0                 X1                 X6                   5.523    1
X6                 X7                 X9                   5.492    1
X1                 X5                 X6                   5.155    1
X0                 X2                 X6                   5.084    1
X1                 X6                 X8                   4.915    1
X2                 X7                 X8                   4.690    1
X0                 X3                 X9                   4.563    1
X1                 X7                 X9                   4.456    1
X5                 X6                 X9                   4.372    1
X0                 X6                 X8                   4.319    1
X1                 X2                 X8                   4.307    1
X1                 X2                 X6                   4.156    1
X4                 X5                 X8                   4.057    1
X2                 X7                 X9                   3.805    1
X0                 X2                 X4                   3.775    1
X3                 X4                 X6                   3.706    1
X1                 X4                 X8                   3.599    1
X2                 X3                 X9                   3.421    1
X2                 X4                 X9                   3.399    1
X0                 X5                 X8                   3.277    1
X3                 X7                 X9                   3.254    1
X5                 X7                 X8                   3.230    1
X5                 X7                 X9                   3.163    1
X0                 X4                 X6                   3.130    1
X0                 X1                 X8                   3.107    1
X1                 X2                 X9                   3.099    1
X4                 X7                 X8                   2.980    1
X7                 X8                 X9                   2.894    1
X2                 X5                 X9                   2.872    1
X2                 X6                 X8                   2.823    1
X3                 X6                 X9                   2.791    1
X1                 X7                 X8                   2.735    1
X3                 X5                 X6                   2.718    1
X4                 X6                 X8                   0        1
X5                 X6                 X7                   0        1
X5                 X6                 X8                   0        1
X1                 X4                 X9                   0        1
X0                 X7                 X9                   0        1
X0                 X5                 X6                   0        1
X0                 X4                 X9                   0        1
X0                 X2                 X9                   0        1
X0                 X1                 X4                   0        1
X0                 X1                 X2                   0        1
