Input File: reformatted-data/train/hibachi-res_LogisticRegression_GradientBoostingClassifier-s57071_0.045.txt
Computation options used: -p 999 -r 1347251861 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X3                 X5                 X8                 17.31      0.835
X1                 X5                 X8                 14.267     0.99
X1                 X3                 X5                 13.612     0.996
X0                 X6                 X9                 12.741     1
X4                 X5                 X8                 12.261     1
X0                 X3                 X5                 11.291     1
X5                 X7                 X8                 10.794     1
X1                 X8                 X9                 10.671     1
X0                 X1                 X6                 10.516     1
X1                 X4                 X8                  9.729     1
X0                 X3                 X7                  9.725     1
X0                 X2                 X6                  9.683     1
X3                 X7                 X8                  9.538     1
X0                 X4                 X9                  9.402     1
X0                 X1                 X9                  9.052     1
X0                 X1                 X2                  8.925     1
X0                 X1                 X8                  8.535     1
X5                 X6                 X8                  8.417     1
X0                 X3                 X8                  8.214     1
X4                 X6                 X9                  8.163     1
X0                 X3                 X4                  8.046     1
X0                 X1                 X7                  7.804     1
X3                 X6                 X8                  7.753     1
X5                 X6                 X9                  7.465     1
X1                 X5                 X7                  7.420     1
X0                 X4                 X6                  7.218     1
X0                 X6                 X7                  7.118     1
X5                 X8                 X9                  7.109     1
X1                 X3                 X7                  7.060     1
X0                 X1                 X4                  6.760     1
X0                 X2                 X4                  6.702     1
X0                 X2                 X7                  6.632     1
X3                 X4                 X8                  6.608     1
X3                 X8                 X9                  6.490     1
X0                 X1                 X3                  6.449     1
X0                 X4                 X8                  6.367     1
X2                 X3                 X8                  6.366     1
X2                 X4                 X8                  6.332     1
X2                 X3                 X4                  6.298     1
X1                 X3                 X8                  6.222     1
X0                 X2                 X3                  6.080     1
X0                 X1                 X5                  5.977     1
X3                 X6                 X7                  5.912     1
X3                 X5                 X7                  5.894     1
X2                 X5                 X7                  5.768     1
X3                 X6                 X9                  5.492     1
X4                 X6                 X8                  5.156     1
X1                 X6                 X8                  5.047     1
X7                 X8                 X9                  5.040     1
X0                 X6                 X8                  5.018     1
X1                 X2                 X7                  4.804     1
X0                 X2                 X8                  4.720     1
X0                 X4                 X5                  4.491     1
X2                 X7                 X8                  4.430     1
X1                 X6                 X9                  4.338     1
X4                 X5                 X6                  4.320     1
X2                 X4                 X7                  4.256     1
X2                 X4                 X5                  4.194     1
X1                 X2                 X4                  4.189     1
X0                 X5                 X9                  4.075     1
X2                 X4                 X9                  4.028     1
X0                 X5                 X7                  4.009     1
X4                 X8                 X9                  4.006     1
X6                 X7                 X9                  4.006     1
X2                 X5                 X8                  3.95      1
X0                 X2                 X5                  3.749     1
X0                 X7                 X8                  3.683     1
X5                 X6                 X7                  3.577     1
X2                 X3                 X6                  3.460     1
X2                 X6                 X9                  3.427     1
X4                 X7                 X9                  3.328     1
X1                 X5                 X9                  3.321     1
X0                 X7                 X9                  3.285     1
X3                 X5                 X6                  3.243     1
X1                 X7                 X9                  3.204     1
X0                 X5                 X8                  3.196     1
X1                 X4                 X6                  3.132     1
X0                 X4                 X7                  3.054     1
X3                 X7                 X9                  3.005     1
X5                 X7                 X9                  2.970     1
X1                 X4                 X5                  2.906     1
X2                 X5                 X6                  2.892     1
X2                 X5                 X9                  2.845     1
X3                 X5                 X9                  2.820     1
X1                 X3                 X9                  2.815     1
X2                 X6                 X7                  2.801     1
X4                 X5                 X9                  2.798     1
X0                 X5                 X6                  2.788     1
X0                 X2                 X9                  0         1
X0                 X3                 X6                  0         1
X1                 X4                 X9                  0         1
X0                 X3                 X9                  0         1
X1                 X5                 X6                  0         1
X6                 X7                 X8                  0         1
X1                 X3                 X6                  0         1
X1                 X3                 X4                  0         1
X4                 X7                 X8                  0         1
X1                 X6                 X7                  0         1
X1                 X2                 X9                  0         1
X4                 X6                 X7                  0         1
X1                 X4                 X7                  0         1
X6                 X8                 X9                  0         1
X2                 X6                 X8                  0         1
X2                 X7                 X9                  0         1
X2                 X8                 X9                  0         1
X3                 X4                 X5                  0         1
X3                 X4                 X6                  0         1
X3                 X4                 X7                  0         1
X1                 X2                 X3                  0         1
X3                 X4                 X9                  0         1
X0                 X8                 X9                  0         1
X1                 X2                 X5                  0         1
X2                 X4                 X6                  0         1
X2                 X3                 X9                  0         1
X1                 X2                 X6                  0         1
X2                 X3                 X7                  0         1
X2                 X3                 X5                  0         1
X1                 X2                 X8                  0         1
X1                 X7                 X8                  0         1
X4                 X5                 X7                  0         1
