Input File: reformatted-data/train/hibachi-res_ExtraTreesClassifier_GaussianNB-s99335_0.582.txt
Computation options used: -p 999 -r 1431454931 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X2                 X5                 X6                 545.096    0.001
X2                 X5                 X9                 506.852    0.001
X2                 X5                 X7                 501.558    0.001
X1                 X2                 X5                 501.277    0.001
X2                 X3                 X5                 501.062    0.001
X2                 X4                 X5                 500.837    0.001
X2                 X5                 X8                 500.543    0.001
X0                 X2                 X5                 500.521    0.001
X2                 X3                 X8                  30.896    0.022
X3                 X4                 X7                  20.150    0.656
X0                 X2                 X3                  18.507    0.818
X0                 X2                 X4                  17.897    0.876
X0                 X5                 X9                  15.969    0.978
X5                 X6                 X9                  15.553    0.982
X0                 X2                 X8                  14.600    0.993
X0                 X2                 X6                  14.590    0.993
X2                 X3                 X4                  14.083    0.997
X1                 X2                 X6                  13.306    1
X1                 X3                 X7                  12.984    1
X1                 X6                 X7                  12.599    1
X0                 X6                 X8                  12.518    1
X0                 X5                 X6                  12.483    1
X0                 X2                 X9                  12.213    1
X1                 X5                 X8                  11.976    1
X1                 X3                 X8                  11.473    1
X0                 X1                 X2                  11.448    1
X4                 X5                 X7                  11.242    1
X0                 X4                 X6                  11.109    1
X0                 X4                 X7                  11.054    1
X2                 X7                 X8                  10.991    1
X0                 X3                 X8                  10.981    1
X1                 X4                 X7                  10.905    1
X2                 X3                 X7                  10.847    1
X0                 X2                 X7                  10.736    1
X1                 X7                 X9                  10.206    1
X0                 X5                 X8                  10.086    1
X5                 X7                 X8                   9.936    1
X2                 X4                 X9                   9.758    1
X3                 X5                 X8                   9.632    1
X1                 X2                 X7                   9.601    1
X1                 X7                 X8                   9.569    1
X2                 X4                 X6                   9.374    1
X0                 X6                 X9                   9.232    1
X5                 X6                 X7                   9.165    1
X1                 X5                 X7                   9.026    1
X0                 X3                 X4                   8.570    1
X2                 X4                 X7                   8.569    1
X3                 X6                 X8                   8.092    1
X1                 X4                 X5                   7.557    1
X4                 X6                 X9                   7.555    1
X3                 X4                 X9                   7.498    1
X1                 X2                 X9                   7.490    1
X1                 X8                 X9                   7.422    1
X4                 X7                 X8                   7.400    1
X1                 X2                 X4                   7.065    1
X0                 X8                 X9                   6.918    1
X1                 X5                 X6                   6.914    1
X3                 X8                 X9                   6.868    1
X0                 X1                 X5                   6.843    1
X2                 X6                 X8                   6.842    1
X2                 X6                 X7                   6.743    1
X3                 X4                 X8                   6.738    1
X0                 X3                 X9                   6.512    1
X0                 X7                 X8                   6.352    1
X3                 X5                 X7                   6.349    1
X1                 X6                 X9                   6.141    1
X1                 X6                 X8                   6.114    1
X6                 X7                 X8                   6.021    1
X4                 X5                 X9                   5.924    1
X1                 X3                 X4                   5.842    1
X3                 X4                 X5                   5.789    1
X2                 X4                 X8                   5.765    1
X4                 X7                 X9                   5.646    1
X2                 X8                 X9                   5.596    1
X0                 X1                 X6                   5.449    1
X5                 X6                 X8                   5.446    1
X4                 X6                 X7                   4.912    1
X0                 X7                 X9                   4.892    1
X0                 X6                 X7                   4.840    1
X5                 X7                 X9                   4.615    1
X0                 X4                 X8                   4.606    1
X4                 X5                 X8                   4.561    1
X1                 X4                 X9                   4.547    1
X0                 X4                 X9                   4.410    1
X1                 X3                 X5                   3.995    1
X0                 X1                 X8                   3.985    1
X0                 X1                 X7                   3.956    1
X4                 X5                 X6                   3.929    1
X0                 X4                 X5                   3.879    1
X2                 X6                 X9                   3.803    1
X3                 X6                 X9                   3.766    1
X1                 X2                 X3                   3.624    1
X1                 X3                 X6                   3.473    1
X3                 X5                 X9                   3.415    1
X2                 X3                 X6                   3.322    1
X0                 X1                 X9                   3.238    1
X3                 X7                 X8                   3.098    1
X3                 X4                 X6                   3.090    1
X3                 X7                 X9                   2.967    1
X3                 X6                 X7                   2.958    1
X0                 X3                 X6                   2.912    1
X6                 X8                 X9                   2.885    1
X0                 X3                 X7                   2.796    1
X1                 X5                 X9                   2.721    1
X7                 X8                 X9                   0        1
X6                 X7                 X9                   0        1
X2                 X3                 X9                   0        1
X5                 X8                 X9                   0        1
X1                 X4                 X8                   0        1
X0                 X1                 X3                   0        1
X0                 X1                 X4                   0        1
X1                 X4                 X6                   0        1
X1                 X3                 X9                   0        1
X4                 X8                 X9                   0        1
X1                 X2                 X8                   0        1
X2                 X7                 X9                   0        1
X0                 X5                 X7                   0        1
X4                 X6                 X8                   0        1
X3                 X5                 X6                   0        1
X0                 X3                 X5                   0        1
