Input File: reformated-data/hibachi-res_ExtraTreesClassifier_RandomForestClassifier-s71015_0.269.txt
Computation options used: -p 999 -r 732961683 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X4                 X6                 X8                 980.21     0.001
X4                 X8                 X9                 319.037    0.001
X4                 X7                 X8                 318.725    0.001
X2                 X4                 X8                 318.424    0.001
X0                 X4                 X8                 317.698    0.001
X4                 X5                 X8                 317.254    0.001
X1                 X4                 X8                 317.173    0.001
X3                 X4                 X8                 311.743    0.001
X0                 X1                 X6                  23.031    0.353
X2                 X3                 X6                  18.912    0.834
X1                 X6                 X9                  18.861    0.836
X0                 X3                 X6                  18.626    0.851
X6                 X7                 X9                  17.694    0.923
X1                 X5                 X6                  17.153    0.941
X0                 X4                 X5                  16.415    0.972
X5                 X8                 X9                  16.124    0.981
X3                 X6                 X9                  15.685    0.989
X3                 X4                 X7                  15.414    0.989
X1                 X5                 X8                  15.302    0.99
X1                 X2                 X6                  14.040    0.997
X2                 X4                 X6                  13.959    0.997
X2                 X5                 X8                  13.930    0.997
X5                 X6                 X7                  13.734    0.998
X0                 X6                 X9                  13.721    0.998
X2                 X6                 X9                  13.590    0.998
X1                 X4                 X7                  13.568    0.998
X0                 X3                 X4                  13.372    0.998
X1                 X3                 X6                  13.370    0.998
X1                 X5                 X9                  13.052    0.998
X5                 X6                 X8                  12.944    0.999
X1                 X4                 X6                  12.868    0.999
X1                 X2                 X3                  12.659    1
X6                 X8                 X9                  12.608    1
X0                 X2                 X9                  12.153    1
X0                 X8                 X9                  12.093    1
X2                 X5                 X9                  11.738    1
X2                 X6                 X8                  11.686    1
X3                 X6                 X7                  11.644    1
X3                 X5                 X9                  11.541    1
X3                 X5                 X8                  11.479    1
X1                 X6                 X7                  11.385    1
X0                 X4                 X7                  11.073    1
X1                 X3                 X4                  10.995    1
X3                 X5                 X7                  10.710    1
X1                 X2                 X7                  10.621    1
X3                 X6                 X8                  10.487    1
X1                 X2                 X5                  10.323    1
X4                 X6                 X7                  10.266    1
X3                 X8                 X9                  10.265    1
X2                 X4                 X5                  10.187    1
X2                 X3                 X5                   9.842    1
X1                 X6                 X8                   9.762    1
X2                 X3                 X4                   9.745    1
X2                 X5                 X6                   9.711    1
X0                 X2                 X7                   9.606    1
X3                 X7                 X8                   9.471    1
X0                 X4                 X9                   9.276    1
X3                 X4                 X6                   9.011    1
X0                 X6                 X8                   8.728    1
X1                 X2                 X4                   8.727    1
X4                 X7                 X9                   8.599    1
X4                 X5                 X9                   8.558    1
X1                 X3                 X5                   8.054    1
X5                 X6                 X9                   7.886    1
X1                 X8                 X9                   7.847    1
X2                 X4                 X9                   7.774    1
X0                 X3                 X7                   7.772    1
X3                 X4                 X9                   7.699    1
X3                 X4                 X5                   7.498    1
X1                 X7                 X8                   7.463    1
X3                 X7                 X9                   7.374    1
X2                 X3                 X9                   7.365    1
X0                 X7                 X8                   7.241    1
X0                 X1                 X9                   7.239    1
X2                 X4                 X7                   7.127    1
X5                 X7                 X8                   7.111    1
X1                 X2                 X9                   6.784    1
X1                 X4                 X5                   6.687    1
X6                 X7                 X8                   6.616    1
X4                 X5                 X7                   6.564    1
X0                 X3                 X9                   6.556    1
X2                 X7                 X8                   6.537    1
X0                 X1                 X5                   6.513    1
X0                 X2                 X5                   6.028    1
X0                 X5                 X9                   5.895    1
X7                 X8                 X9                   5.724    1
X4                 X6                 X9                   5.445    1
X3                 X5                 X6                   5.445    1
X0                 X6                 X7                   5.441    1
X1                 X2                 X8                   5.247    1
X0                 X1                 X4                   5.240    1
X0                 X5                 X8                   5.198    1
X0                 X2                 X4                   4.732    1
X2                 X8                 X9                   4.712    1
X2                 X3                 X7                   4.565    1
X0                 X1                 X2                   4.557    1
X0                 X5                 X6                   4.419    1
X1                 X5                 X7                   4.268    1
X5                 X7                 X9                   4.123    1
X2                 X7                 X9                   4.108    1
X1                 X4                 X9                   4.085    1
X0                 X3                 X5                   3.653    1
X1                 X7                 X9                   3.600    1
X2                 X3                 X8                   3.594    1
X0                 X2                 X6                   3.511    1
X0                 X2                 X3                   3.440    1
X2                 X6                 X7                   3.372    1
X0                 X1                 X7                   3.227    1
X0                 X5                 X7                   2.850    1
X4                 X5                 X6                   2.829    1
X1                 X3                 X8                   2.777    1
X0                 X4                 X6                   2.766    1
X0                 X7                 X9                   0        1
X0                 X3                 X8                   0        1
X0                 X2                 X8                   0        1
X1                 X3                 X7                   0        1
X0                 X1                 X8                   0        1
X1                 X3                 X9                   0        1
X0                 X1                 X3                   0        1
X2                 X5                 X7                   0        1
