Input File: reformatted-data/train/hibachi-res_GradientBoostingClassifier_ExtraTreesClassifier-s35437_0.355.txt
Computation options used: -p 999 -r 1333739033 -m 10 -a CODOMINANT -mt gammaMAXT -d 3D  -x 0.1
First Marker       Second Marker      Third Marker       Chi-square p-value
X1                 X6                 X7                 480.101    0.001
X0                 X4                 X5                  19.407    0.553
X1                 X2                 X4                  17.646    0.785
X0                 X3                 X4                  17.562    0.798
X2                 X4                 X7                  16.601    0.883
X2                 X4                 X8                  16.447    0.892
X2                 X4                 X5                  16.021    0.913
X0                 X1                 X4                  16.021    0.913
X0                 X4                 X8                  15.153    0.952
X0                 X2                 X4                  14.962    0.959
X1                 X7                 X8                  14.924    0.96
X4                 X5                 X6                  14.609    0.968
X1                 X3                 X6                  14.549    0.97
X4                 X5                 X8                  14.010    0.99
X0                 X5                 X9                  13.324    0.996
X4                 X6                 X8                  12.657    0.998
X4                 X7                 X8                  12.525    0.999
X0                 X7                 X8                  12.366    0.999
X1                 X2                 X5                  11.538    0.999
X5                 X6                 X9                  11.079    1
X6                 X7                 X8                  10.947    1
X1                 X4                 X8                  10.915    1
X2                 X5                 X6                  10.694    1
X0                 X3                 X6                  10.653    1
X2                 X3                 X8                  10.510    1
X0                 X2                 X7                  10.510    1
X5                 X6                 X8                  10.483    1
X2                 X5                 X8                  10.445    1
X0                 X4                 X9                  10.107    1
X1                 X2                 X8                   9.914    1
X1                 X3                 X4                   9.521    1
X4                 X5                 X9                   9.504    1
X0                 X2                 X6                   9.426    1
X0                 X1                 X6                   9.079    1
X2                 X6                 X8                   9.007    1
X1                 X4                 X6                   8.904    1
X1                 X2                 X7                   8.742    1
X0                 X2                 X8                   8.718    1
X0                 X4                 X6                   8.556    1
X2                 X4                 X6                   8.488    1
X3                 X4                 X9                   8.357    1
X2                 X5                 X9                   8.279    1
X1                 X3                 X8                   8.263    1
X0                 X5                 X7                   8.123    1
X0                 X6                 X9                   8.074    1
X0                 X1                 X8                   7.751    1
X0                 X1                 X3                   7.687    1
X1                 X4                 X7                   7.679    1
X1                 X5                 X7                   7.669    1
X0                 X1                 X7                   7.526    1
X2                 X8                 X9                   7.513    1
X2                 X5                 X7                   7.505    1
X1                 X5                 X6                   7.484    1
X0                 X6                 X7                   7.313    1
X0                 X2                 X5                   7.300    1
X5                 X6                 X7                   7.110    1
X3                 X4                 X6                   7.068    1
X3                 X7                 X8                   7.015    1
X0                 X4                 X7                   6.806    1
X3                 X5                 X6                   6.781    1
X2                 X7                 X8                   6.513    1
X0                 X5                 X6                   6.484    1
X3                 X6                 X9                   6.161    1
X1                 X3                 X9                   6.095    1
X4                 X6                 X7                   5.964    1
X0                 X3                 X8                   5.961    1
X5                 X7                 X8                   5.842    1
X0                 X5                 X8                   5.837    1
X0                 X6                 X8                   5.744    1
X3                 X5                 X9                   5.741    1
X4                 X5                 X7                   5.296    1
X1                 X5                 X9                   5.236    1
X5                 X7                 X9                   4.762    1
X6                 X7                 X9                   4.653    1
X1                 X6                 X9                   4.615    1
X3                 X4                 X8                   4.543    1
X4                 X6                 X9                   4.437    1
X1                 X4                 X9                   4.423    1
X1                 X6                 X8                   4.329    1
X4                 X8                 X9                   4.327    1
X1                 X7                 X9                   4.304    1
X1                 X5                 X8                   4.201    1
X3                 X8                 X9                   4.178    1
X2                 X3                 X9                   4.035    1
X3                 X6                 X7                   4.03     1
X0                 X7                 X9                   3.972    1
X1                 X2                 X3                   3.806    1
X2                 X3                 X4                   3.775    1
X1                 X3                 X7                   3.759    1
X3                 X6                 X8                   3.678    1
X3                 X5                 X7                   3.542    1
X5                 X8                 X9                   3.491    1
X2                 X6                 X7                   3.491    1
X6                 X8                 X9                   3.482    1
X0                 X2                 X9                   3.419    1
X0                 X3                 X7                   3.398    1
X0                 X1                 X2                   3.217    1
X3                 X5                 X8                   3.184    1
X2                 X7                 X9                   3.112    1
X0                 X2                 X3                   3.013    1
X0                 X3                 X9                   2.790    1
X3                 X7                 X9                   2.777    1
X2                 X3                 X6                   2.776    1
X2                 X3                 X7                   2.748    1
X7                 X8                 X9                   0        1
X0                 X1                 X5                   0        1
X0                 X1                 X9                   0        1
X0                 X3                 X5                   0        1
X0                 X8                 X9                   0        1
X1                 X2                 X6                   0        1
X1                 X2                 X9                   0        1
X1                 X3                 X5                   0        1
X4                 X7                 X9                   0        1
X1                 X4                 X5                   0        1
X1                 X8                 X9                   0        1
X2                 X3                 X5                   0        1
X2                 X4                 X9                   0        1
X2                 X6                 X9                   0        1
X3                 X4                 X5                   0        1
X3                 X4                 X7                   0        1
